 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.91137274	0.0537294328	0.00694286452	0.00263539626	0.001558552912	0.00128727526	0.001771123692	0.0031926556838	0.0175100199296
o	0.882727068	0.0389884898	0.01541041248	0.01388689122	0.0057583159728	0.019493180094	0.002957684346	0.0118809053092	0.0088971279766
f	0.287284514	0.625618206	0.0470292012	0.0313706856	0.002534499614	0.002686200312	0.000723348647	0.000668011645384	0.00208540483884
à	0.2233297366	0.4099002064	0.1110975392	0.056148256	0.02456539028	0.02676183422	0.0249958606784	0.101800020874	0.0214012092442
i	0.135423773	0.742344808	0.0560480234	0.0386569042	0.00454245828	0.006404884058	0.0023486838396	0.0058969759734	0.008333556843
e	0.0219894424	0.517055268	0.422148476	0.0322393846	0.00271018278	0.001407553856	0.0003661984852	0.000290973433622	0.00179250684114
e	0.001657500294	0.1318356614	0.745182188	0.104987482	0.0054674969	0.00475969952	0.0004224058912	0.0006041530316	0.005083376388
t	0.0007968896726	0.0308159292	0.456096938	0.44930265	0.029917719	0.022917712166	0.00206329282	0.00150476951704	0.00658416094
è	0.0180237974	0.02227832468	0.236235474	0.482252902	0.0684271274	0.0452863894	0.01335364408	0.039293745794	0.074848828426
l	0.0005031164828	0.06956749908	0.198443631	0.684050128	0.0319998222	0.00617719978	0.002138774404	0.001532847844	0.005587086802
i	0.016399335754	0.02583547322	0.1925911369	0.643413112	0.0284075405	0.01946521736	0.002305345386	0.01036507038	0.0612178951884
f	0.0002961675506	0.00599844184	0.1414004588	0.372472428	0.371218585	0.0688346824	0.02159430062	0.0058878154488	0.01229699196
a	0.00873065327688	0.009497426524	0.0811306374	0.391952628	0.16470141	0.107855001	0.02909122616	0.12583839854	0.08120272156
m	0.00050504201406	0.0042026810754	0.04232703192	0.223397834	0.447972776	0.098498696	0.0504218778	0.03650509302	0.09616908416
è	0.0183867023097	0.0140260263882	0.047692648692	0.2506069192	0.260528806	0.211856672	0.0721608854	0.0452530142	0.079488320566
n	0.00445057746903	0.013072421454	0.02383292144	0.24969367	0.349416238	0.211027151	0.0407238334	0.084371924	0.02341134858
o	0.059541355032	0.0450418291266	0.029700034114	0.211953721	0.235767866	0.327918588	0.0099200719	0.03061314304	0.0495434778
s	0.00061554208368	0.00088245855666	0.004443895605	0.058740529488	0.3082859844	0.37028828	0.2055293744	0.0161060216	0.03510799712
ù	0.0195921635253	0.0241477586246	0.0269070092312	0.070330811866	0.1857587958	0.47630153084	0.082454838	0.06391609594	0.05059097147
b	7.6792926402e-05	0.00197668285448	0.004992234236	0.05767773458	0.1617421662	0.4265698846	0.1287267372	0.2065319319	0.01170571616
i	0.0146736624034	0.0127955145753	0.0174771871244	0.065375092	0.202464059	0.285589976	0.0915991356	0.2556152524	0.05441004281
t	0.0014243938397	0.0012509217924	0.0043026561224	0.025172444046	0.10694130344	0.282621732	0.385568606	0.127722658	0.0649952957
o	0.00388897945571	0.00597999501649	0.00723362433448	0.01733313218	0.03862165732	0.26137535422	0.253899064	0.292516238	0.1191519271
è	0.00251105137491	0.00221068036888	0.0082378443473	0.019536709383	0.047912213136	0.096130173	0.4001557644	0.3409464674	0.0823590764
p	0.000229728085227	0.00316528637878	0.00576779313239	0.0103395750585	0.02111434726	0.0833601484346	0.2477163958	0.553743482	0.0745630668
r	0.00133061152243	0.00153608771527	0.001502263264	0.00738602094414	0.027736983336	0.0763400774	0.150003199	0.62673862	0.10742613126
è	0.00153997425671	0.00124151666078	0.0018076097748	0.0094850873808	0.014369714782	0.029684195084	0.0793968576	0.66029151	0.20218362315
s	0.000409932278925	0.00220751052221	0.00258494914599	0.005671414976	0.013570925772	0.024807085763	0.05537674599	0.766920248	0.1284511798
t	0.00519682105468	0.00261337005949	0.00160032527507	0.00518686305341	0.010134166923	0.0162199894292	0.10492747406	0.70556468	0.1485562506
o	0.00132159724707	0.000609033105746	0.000470284985	0.0027959704512	0.0044042532764	0.0108969194056	0.09581866968	0.657442252	0.226241084514
</S>	0.0058259741271	0.00381375284927	0.00726600391862	0.0102288304417	0.0098524598466	0.0102059120455	0.048870425372	0.360289806	0.54364689
