 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.5986563088	0.2482653404	0.00921588308	0.011761003574	0.012801498728	0.0075189714156	0.0096361555116	0.00336734199062	0.0046416207888	0.00634593594238	0.00365053936356	0.00468528564148	0.0794542607603
ò	0.899567388	0.0781124676	0.004353682006	0.003663524498	0.00064973547664	0.0016304762078	0.00046865721132	0.00251844908099	0.0003814670041	0.000632574556304	0.00139436267452	0.00037870293683	0.00624848094519
t	0.7704921888	0.2256156098	0.00162750578	0.001123439263	0.0002276857594	0.000257785388	6.74167884e-05	0.000174516718	1.92785473e-05	2.085259438e-05	1.22373127e-05	0.000135838778654	0.000225774644916
t	0.686654896	0.1787240248	0.02108038006	0.01010835292	0.008945822612	0.00837729516	0.0035577268856	0.004267323006	0.00152931316	0.00181002325596	0.00140691739156	0.0020986312866	0.0714393279546
e	0.474653266	0.19665500864	0.0694958324	0.07397845558	0.071631710948	0.049106102542	0.0093307567238	0.0261959290378	0.009160323998	0.00946820570278	0.00402955420698	0.0027892885012	0.0035056090576
j	0.03196636492	0.923843232	0.033568721	0.00542524238	0.001787168638	0.001174515476	0.00045718163014	0.000690338336	0.0002023154734	0.0001230524812	0.00021573645488	4.63667470416e-05	0.000499632745751
è	0.13300133156	0.487205122	0.208709846	0.054904425	0.01226401114	0.02188932	0.00537880704	0.00797584708	0.00355987212	0.00494405144	0.0031929788	0.005667971552	0.05130636888
n	0.022517578752	0.869941064	0.1015133464	0.00372525268	0.000644810078	0.0007693617872	0.000158312215	0.0003709213492	6.84779766e-05	4.19839378e-05	2.378444552e-05	6.528582072e-05	0.0001598513024
o	0.056515976992	0.653219992	0.2276687356	0.0196940822	0.00342128782	0.00730085608	0.006188129878	0.00471023872	0.001665367068	0.0034541754452	0.0009854157822	0.000501205016	0.014674547012
m	0.0010827629935	0.5398358724	0.37975526	0.051342294	0.011424150168	0.00909099153	0.0029422606742	0.0030226796714	0.0006991194104	0.0001346315922	0.00013006022304	0.000141829897948	0.00039797897154
e	0.0230335920503	0.279208788	0.499611486	0.0639236072	0.02585851736	0.02042736854	0.010691530266	0.005388593232	0.004680513229	0.006502152944	0.0050200730024	0.004049317431	0.0516045017764
v	0.00113533864677	0.28092674048	0.472663398	0.14741866	0.03884719298	0.03215683128	0.0138851514226	0.003577575344	0.0047187579492	0.0018558068036	0.0006059267432	0.00099981533344	0.0012088495554
è	0.00744584518319	0.0687739448	0.638577318	0.1402212746	0.036348301052	0.02790813888	0.010323325734	0.0065372542	0.0032499121968	0.005621825608	0.00348174556	0.00412668564	0.0473843848472
k	0.0014408079443	0.12993162874	0.4313954696	0.382664229	0.0281618986	0.01635016178	0.00223888586	0.00440024459	0.001025103392	0.000409624714	0.0002430257916	0.00051360489454	0.001225213312
k	0.00730235358942	0.154648496	0.412317158	0.2303140714	0.02282434844	0.02171327166	0.009602534232	0.00682419198	0.00267546466	0.008596291486	0.002600423105	0.01387902248	0.106702271915
i	0.01201316454	0.046850601	0.44887454	0.275580402	0.0378198765	0.040592241146	0.019321053394	0.018610582304	0.0125919105736	0.0201596970196	0.0093875362932	0.00931682289	0.04888165892
o	0.00116694652437	0.006358095108	0.237308562	0.446235638	0.16801728	0.0765490414	0.04337936876	0.0104628144	0.00561652116	0.00223495688	0.0005018093164	0.00106196445548	0.0011068594126
p	0.000411292612053	0.001887889064	0.08851222744	0.453011368	0.275732517	0.1345760586	0.009583644234	0.02058230906	0.00347670264	0.002489244774	0.004728333372	0.0006920174646	0.00431633946
u	0.00387272907217	0.00399602578	0.08402146708	0.4311309564	0.1670565648	0.154631091	0.02796906654	0.0247266194	0.009201057542	0.011484564592	0.0056766247808	0.011700547166	0.0645327146536
l	0.000571740469317	0.001345183858	0.00653151418	0.364054786	0.401938282	0.180195827	0.027701983872	0.0093548954	0.00454114468	0.00098461119	0.000626863788	0.00051478662	0.001638527912
ò	0.00293377801	0.005064501308	0.04308816286	0.38881694	0.2095853188	0.186290322	0.01742674094	0.02884421692	0.00671980672	0.00809744702	0.004894522994	0.06763876152	0.030599442386
t	0.000237089045154	0.00439083418	0.05531048914	0.378081456	0.276208962	0.2051416248	0.037779361	0.024427346	0.00751834958	0.002400061332	0.001135020468	0.003201740906	0.00416786924
o	0.00568344332891	0.0074363762964	0.03904244356	0.4491883352	0.1764759884	0.178671528	0.04548731618	0.02148809672	0.00750451608	0.01222624764	0.00355729176	0.02552281668	0.0277155097
s	0.00045298929986	0.0002957167756	0.000395913688	0.11859152392	0.2877219512	0.353052496	0.1841482504	0.0324152978	0.01708331926	0.00190511542	0.00120388612	0.000761451994	0.00197200458
p	0.00282878384739	0.00455312832481	0.008363696916	0.143482971	0.260663198	0.358624042	0.0746293012	0.0537980612	0.01044013618	0.00987265948	0.006341633584	0.02039717232	0.0460052499216
ì	0.0105566544143	0.00486696454	0.01864598948	0.0729668767	0.0949833382	0.218336978	0.222414752	0.0406986684	0.0473538504	0.0616863648	0.01614964414	0.0709559546	0.120383944346
t	0.000411203593703	0.0008717556714	0.004893794996	0.0806996958	0.1933473292	0.442904524	0.140632996	0.0807525684	0.0357025394	0.00802118816	0.002492753032	0.00334348804	0.0059261924
i	0.0121998572594	0.00482922358538	0.0100945179344	0.1498090852	0.16497869	0.29876264	0.123600331	0.0628224456	0.02373798186	0.0408842706	0.00831973956	0.0558390688	0.0441221879
m	0.000836233690491	0.00037392768676	0.00033743492748	0.0110791333084	0.170933174	0.18392642	0.4462038492	0.098042274	0.0735194346	0.00672355028	0.002667167152	0.00161954067	0.003737859446
u	0.00532509349194	0.00357732363994	0.00595232316813	0.022246238208	0.1605743458	0.294731662	0.2127005068	0.147029745	0.0353367854	0.0226015802	0.01258349548	0.01754049616	0.05980062442
c	0.00124646764703	0.00089650720916	0.00046595034554	0.0043790997788	0.11894780002	0.152211351	0.37662381	0.1752976026	0.139501746	0.0154375364	0.00578885144	0.00291519339	0.00628797577
e	0.00257539770585	0.00249667130632	0.00358061103144	0.008448420812	0.0545839818	0.192856808	0.25193786	0.2261859533	0.06852843564	0.0306145194	0.0162750831	0.0699093168	0.0720069169626
p	0.00159589092657	0.0011622580131	0.0005866334398	0.0026063609486	0.05565560948	0.10930161208	0.344577292	0.1899942786	0.2220587916	0.0375117514	0.01310656154	0.00792061728	0.01392237812
à	0.00453956909283	0.00496946409267	0.00433855762148	0.008755001594	0.038226711552	0.1282284878	0.1913626242	0.1796485943	0.1157813735	0.0961492678	0.03924994144	0.1017391236	0.087011416074
o	0.00132429322651	0.000539344080406	0.00335263104334	0.0087465669	0.0256455134	0.157570823	0.1302442472	0.3523043416	0.14529106	0.0683545904	0.0199954829	0.0559599464	0.03067119274
s	0.000175764467427	0.00128376479012	0.00128286693197	0.00224140961864	0.016076153994	0.023554963464	0.1061095294	0.3022709728	0.235651306	0.187806206	0.063708244	0.0375351516	0.02230371742
t	0.00126773636881	0.00219699871796	0.000967023817052	0.0018994984144	0.006197678984	0.07360981464	0.0908715506	0.2580685996	0.0998519192	0.127853021	0.0322011408	0.208208213	0.096806812316
i	0.000812437214897	0.00219835466835	0.0017802116049	0.0027096007	0.00933089552	0.03476927476	0.0709208524	0.164595238	0.1073147188	0.1658381674	0.0520592194	0.2196351892	0.168035960888
t	0.000642872799153	0.00134244169196	0.00084484730574	0.00182011132484	0.0074405101934	0.013744949296	0.1079241364	0.1352220214	0.236596738	0.2451350132	0.132128792	0.090909671	0.02624797034
à	0.000695153855117	0.00108529981305	0.000792026008436	0.001145869107	0.0026506761466	0.02689594719	0.06260512448	0.1819229064	0.0776067921	0.2206329902	0.0932165576	0.23274597	0.098004545332
l	0.000792504535767	0.000469840850661	0.00381462354074	0.002724298415	0.00470867152	0.01950243586	0.0255516774	0.262807168	0.1509677964	0.187453386	0.089323141	0.201841433	0.0500429484
a	0.00118908289355	0.00163380282456	0.00188053476296	0.002107518352	0.004514769084	0.02901465372	0.05881333126	0.1576556608	0.1123624164	0.1640120428	0.07421106	0.319945192	0.0726599063
s	0.000986881864929	0.00074288714228	0.00057339337806	0.00121879482436	0.003109003274	0.0049864258058	0.04449895872	0.04628477404	0.183126218	0.374928834	0.21212942	0.0719077364	0.0555065956
s	0.0011403584237	0.00177929308758	0.0015428844756	0.0011544340329	0.001938210969	0.00443893467	0.04131927428	0.0659684756	0.0782982204	0.29583201528	0.1234857312	0.276351092	0.10675124466
a	0.000506983606429	0.00148079130822	0.00195207887264	0.0016442560906	0.002382961404	0.0045840256	0.02614201908	0.02664623454	0.0435903384	0.1728935178	0.0877634648	0.374180552	0.256232938498
n	0.000814977312541	0.00116558485959	0.000960482913884	0.00190113100352	0.00286866431406	0.0035291035584	0.025861126958	0.01145897262	0.0396621894	0.21293518	0.296335842	0.2589525354	0.143554236
