 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.693028137888	0.0026064743626	0.0509596141994	0.152134691639	0.007037099045	0.018101216303	0.0761327376835
c	0.79612530466	0.001646944998	0.182036155536	0.0104162152309	0.006265742724	0.0015205391708	0.0019890826986
h	0.689520517023	0.07218702457	0.13767471386	0.06156401094	0.01622054962	0.00939486188	0.01343843206
a	0.67363206412	0.0833615166	0.10804431016	0.0455242822333	0.047382005278	0.030079000486	0.01197674354
n	0.29927435518	0.48112423064	0.13050912687	0.0394252589504	0.0396268107806	0.00605769653754	0.003982441192
a	0.33622798872	0.333215417	0.0874056864	0.028037126718	0.0812783950112	0.093520105192	0.04031517058
v	0.332856475578	0.36610874494	0.13525279766	0.055846211759	0.08842126037	0.01101772131	0.0104967983
o	0.05346071405	0.2991422155	0.2855127852	0.1525687176	0.09614460859	0.0659845395	0.04718649355
r	0.151793044656	0.28262885138	0.366672522	0.08759686386	0.048536305	0.02508935754	0.037682916
à	0.228362165688	0.20565634168	0.260364104	0.1923659776	0.04850753332	0.01255414232	0.052189749456
s	0.049500689684	0.021904483514	0.42991025	0.2333724456	0.199190166482	0.0274386362	0.03868337112
o	0.0528109752224	0.140034670248	0.434840586	0.1757110768	0.07194785832	0.07158462722	0.05307034696
t	0.0809541906921	0.05955333634	0.3554407	0.3900594262	0.07142827742	0.01394317158	0.0286208666
o	0.0167238740155	0.0297866348	0.290541354	0.437786308	0.054446563	0.03372206266	0.136993179694
t	0.0387024091649	0.15061168078	0.19182194508	0.4091525928	0.126580211	0.0425281788	0.0406030328
s	0.0142452007568	0.023865462986	0.0948508894	0.53627184	0.0867947326	0.0519449405	0.192027000366
o	0.002272411814	0.121390994892	0.21850939112	0.43779025	0.10089860634	0.06191502126	0.05722357136
m	0.0241538543166	0.007446470704	0.07527894287	0.125270134	0.1684804206	0.1932819486	0.406088166
ì	0.0060606442974	0.0112580482	0.06601744326	0.430832656	0.364022934	0.08808035752	0.03372789829
k	0.0178449491078	0.00546036151	0.00795707722	0.027825411	0.483663482	0.245653814	0.2115950288
à	0.0871931415919	0.0337757468032	0.01178559616	0.135998562	0.373156438	0.2919483952	0.0661419806
i	0.0163678923436	0.003313118263	0.007563059842	0.00520448286	0.2999694096	0.4256623468	0.241919478
m	0.00241440096977	0.00128976875592	0.0013381785394	0.00342715967	0.14309876	0.504673102	0.343758486
è	0.00220986748321	0.001151195472	0.00177361804652	0.01108130508	0.313637398	0.510043746	0.16010285984
r	0.00477663199019	0.00181402039357	0.0009425032804	0.0039454869532	0.1328156096	0.67735542	0.178350344
i	0.00343206897997	0.00167947670886	0.0041230030356	0.017508722574	0.0890677262	0.733557872	0.15063116346
</S>	0.0084169645275	0.0011740692438	0.0013812797862	0.0022811692858	0.00515899194	0.2224527564	0.759134716
