 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.71714193	0.2413828168	0.00795517092	0.002830809164	0.002659868972	0.005077694006	0.002102199989	0.001594416162	0.0018753188238	0.0006251035014	0.0024659358614	0.0142887719532
j	0.453772292	0.535369372	0.0076212798	0.0009374055026	0.0007648840476	0.00055567797261	0.000119344878026	0.000148135476886	5.3175224192e-05	8.9177283232e-05	8.110372198e-05	0.000488063355008
i	0.2363276444	0.2965650036	0.1849141722	0.10687158822	0.03435268137	0.00860259218	0.012712239218	0.0027669548504	0.0050092218393	0.00219694655572	0.0049043650557	0.104776559756
n	0.1439689292	0.835970474	0.01463088596	0.001868014878	0.00075430121036	0.00089549231742	0.000185783717176	0.000174031719996	0.000268500383177	9.0893352336e-05	0.000113812298646	0.00107885779724
è	0.0377864286	0.634187826	0.23369194686	0.03009731548	0.00927324952	0.01692710428	0.00396205272	0.00293297438	0.002667112136	0.003339321786	0.004129073153	0.0210054358994
k	0.0561251942	0.807460888	0.0878090998	0.0138878674	0.00329332546	0.005569964854	0.001631877052	0.001998063168	0.003734973342	0.0018033147136	0.00147426495	0.015211103154
a	0.15287542648	0.693095066	0.0942257558	0.01744914742	0.006093247566	0.0032058309	0.0038529864202	0.0017678895874	0.002062869304	0.00561101179592	0.0031342868412	0.016626567783
è	0.015097418668	0.275572108	0.605981974	0.08131286872	0.007841251437	0.006675204164	0.00080332113666	0.00113412900692	0.00080089044116	0.00058277708076	0.00039058312894	0.00380763705654
n	0.0082740759626	0.1194755104	0.706160706	0.1160877992	0.00908171706	0.01267012256	0.00241537186	0.003477767191	0.004074617156	0.002592145104	0.001707098188	0.0139831067948
e	0.011497879545	0.0665474134	0.585980062	0.234942258	0.0220653229	0.02134854832	0.00684515213	0.005963311594	0.00507607604	0.0042551997586	0.00424721681	0.031231516857
k	0.0011760920192	0.01768634492	0.413300334	0.511356782	0.02953541472	0.02334908681	0.000970582418	0.0006947264156	0.000464921829	0.000405249142	0.0002110590576	0.000849433024
a	0.00586392267507	0.015281005	0.188631968	0.595387228	0.0589369838	0.02597300068	0.021872482268	0.00832593756	0.00517215762	0.00603792501	0.009492682152	0.059024761122
p	0.00114700361952	0.005748937653	0.1055138562	0.774882708	0.069957706	0.03058999016	0.002944168488	0.0021371918804	0.0015711575377	0.0010911873574	0.0009961273008	0.003419944648
à	0.00686585296693	0.010710355328	0.08016213328	0.614906564	0.1188025016	0.04880346852	0.0213803865	0.01358641284	0.0065155087	0.011011408548	0.009967515612	0.0572878765694
