 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.915194772	0.02320799626	0.0065388536566	0.0025998844012	0.0061993830764	0.0115100018868	0.0042850067522	0.0027248150772	0.0020527502618	0.00313327842004	0.0225532096429
ù	0.928099522	0.0372289958	0.008729144094	0.001815827531	0.0009507586372	0.0123848649346	0.00581860381514	0.0006717404578	0.00160623406934	0.00023289466481	0.00246135257152
r	0.823146424	0.1412065188	0.00562910112	0.00218872406	0.004013113027	0.001830154502	0.0013031446612	0.001308686167	0.000338255950266	0.00505167802984	0.0139841791747
u	0.593700398	0.2878465322	0.0202304941	0.023846659574	0.00938969398	0.00678991236	0.0187593291022	0.016369091332	0.0078868570944	0.0036744031566	0.011506682039
k	0.1218228394	0.660910052	0.161531918	0.03487788686	0.00484679244	0.009489559726	0.001523091317	0.0010099964468	0.000223294436422	0.00110758850833	0.00265697387853
a	0.0446527856	0.51356638	0.223460816	0.0834312829	0.01986430018	0.01651835014	0.0380039643872	0.017898138204	0.00965706954	0.004916627972	0.0280302487322
s	0.025652751342	0.4495202456	0.361697688	0.1271118668	0.00909618246	0.01695759024	0.005241143398	0.000920804324	0.0004957700083	0.001108847152	0.002197188976
e	0.0227150748398	0.2945236296	0.458456008	0.09367570402	0.05339614744	0.010645911233	0.007588198066	0.023661629296	0.00212248414	0.0013540293714	0.031861121472
t	0.003426253606	0.0800362994	0.545959306	0.2909046336	0.0276406151	0.02935159958	0.01011448904	0.002247096312	0.0020747927689	0.0034691768528	0.00477576766
o	0.0271513699496	0.1129453168	0.477733672	0.1854563317	0.07000306772	0.018501439328	0.015265890786	0.057621941372	0.00296098008	0.0017164687352	0.030643465076
r	0.003144437572	0.02036229564	0.340280708	0.465813874	0.0751155434	0.04631755934	0.0166997607	0.00615813688	0.00610208252414	0.010392468336	0.00961313514
ò	0.0412831355472	0.09118266442	0.293184402	0.23548345724	0.1473691718	0.05379619192	0.02439932736	0.0584015498	0.00757320638	0.005668388612	0.041658464648
m	0.00579240502	0.03246512232	0.0611477176	0.353564984	0.326828546	0.0923878264	0.02884775174	0.0220867836	0.009287858064	0.01619815365	0.051392823572
ì	0.015499129585	0.062478213752	0.1547856191	0.338701748	0.2525634144	0.0305502448	0.05947915252	0.0234480507	0.0146632963314	0.015777189294	0.032054021584
a	0.0027411005472	0.00905987032	0.0203605624	0.225558996	0.450263894	0.125476306	0.0653959344	0.033291628	0.00975998648	0.014601735762	0.04348997064
f	0.000872557232194	0.0010357421812	0.004943659766	0.0545623439	0.442296136	0.2049731924	0.1870096104	0.064768968	0.01705380594	0.002592048732	0.01989188294
o	0.0207810643855	0.018475548524	0.01735528232	0.046833049	0.306278672	0.1308436058	0.11250696958	0.1403017588	0.0538341418	0.023971055792	0.12881877154
r	0.00241256248316	0.0019351946546	0.00211451394	0.0211206272	0.209764976	0.25108861734	0.294232108	0.155967218	0.02747135212	0.01155980974	0.022333016832
à	0.0244396917373	0.0305248928408	0.016247869328	0.01410985708	0.141836059	0.1385542042	0.0868524888	0.1668162308	0.1637209562	0.037167006994	0.17973081342
e	0.000258802253966	0.00150669103228	0.0021936273842	0.01161618602	0.1824040594	0.2510538878	0.181458148	0.1936546412	0.08746964996	0.041074808866	0.04730942792
n	0.00100516493231	0.00167514331611	0.00086846090792	0.005473814482	0.0405550364	0.1176288734	0.247709942	0.454313108	0.08537481546	0.0195892365	0.0258064197
s	0.0106344685288	0.00729908591472	0.003484096288	0.004036049068	0.038288183	0.07957020526	0.0504912652	0.253724252	0.2433449438	0.05116114218	0.2579662285
e	0.00434672062286	0.00429959895	0.0063012686	0.00571248382	0.0218918682	0.03147516854	0.0316511398	0.0775465054	0.369059652	0.21501214252	0.232703549466
s	0.00140789411724	0.000890190662416	0.00090396902648	0.0047246960306	0.01014654918	0.00837101234	0.0778556758	0.2065567204	0.30082469	0.1901718834	0.198146586
c	0.00186149751311	0.00198608999424	0.00249688880632	0.0019449092056	0.005443122916	0.02108783322	0.02935579736	0.1566618028	0.4835014888	0.052550151776	0.243110579286
e	0.00139907642782	0.000569326827	0.001172914012	0.0036328681726	0.00436018484	0.0129915143308	0.0240246192	0.0344920887	0.401032566	0.205989100226	0.3103356696
r	0.002819797504	0.001253514752	0.001841702312	0.003155718468	0.01252833194	0.01060095158	0.01678073746	0.0661893612	0.355660802	0.149717493	0.3794515894
r	0.00227755624443	0.00311446709101	0.00264370273638	0.0016310778328	0.003073324328	0.005694186816	0.016965837588	0.05082028092	0.56377488	0.19008416063	0.159920350746
è	0.0010876290196	0.0012608291692	0.001735796326	0.00265366946	0.00580004676	0.00577018202	0.00419254416	0.02160760468	0.336393979	0.4281273968	0.1913704522
o	0.00074483853812	0.00335225269218	0.0019129210568	0.0240892457	0.03032194154	0.03626251374	0.0348720964	0.03437651916	0.1349340728	0.450248076	0.248885496
m	0.00117735656722	0.00315084990574	0.000752047725192	0.00454592503213	0.0022940734234	0.003942229008	0.00611628228	0.0165705324	0.0431181166	0.573469712	0.3448629188
à	0.00233085196913	0.0043481343819	0.00115440086471	0.00104951944732	0.001186333374	0.00111515824	0.006794681506	0.00873053134	0.3892316152	0.33676494524	0.24729381326
i	0.00108773007485	0.00184813671399	0.00152881995539	0.00206844105313	0.005862443054	0.019711282182	0.00542883904	0.00843489661	0.04665715528	0.656231918	0.2511401924
</S>	0.00053067898496	0.000275607735594	0.00063913096704	0.00552523087368	0.001990763195	0.004676658896	0.00400649243	0.0036871803	0.03026678104	0.43959725	0.508804275
