 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.91094185	0.03821043148	0.0046810561	0.00310454939	0.0011934471428	0.0012128356788	0.0406557198008
a	0.77843364	0.01945974632	0.16674323332	0.0188748940372	0.00286873053406	0.00118672266294	0.0124331267189
n	0.710603362	0.2021018132	0.03921133894	0.0063883876416	0.00081092628402	0.00181522193462	0.039069011396
o	0.273594852	0.536808112	0.08879210406	0.048875568692	0.016300476526	0.006185097715	0.0294436673069
n	0.4265304754	0.454308924	0.0640598576	0.01511120568	0.001782962044	0.0039324343398	0.034274120648
ò	0.0516475858	0.702839488	0.1248618616	0.03418650414	0.01671494924	0.0085813393968	0.0611681448665
n	0.1786974036	0.562783476	0.189086128	0.02326270568	0.007298065376	0.010066632329	0.028805712808
t	0.08930613566	0.58994004	0.2414650828	0.02822066784	0.00354687945	0.003311301952	0.044209800074
a	0.1070476976	0.451581216	0.246545764	0.0502003592	0.01177035772	0.06291535318	0.06993932308
t	0.058480586846	0.617103248	0.254073754	0.0470824882	0.004128628976	0.00491804567309	0.0142131921281
e	0.016208007004	0.296791432	0.495644558	0.0821137094	0.0299816686	0.013562097028	0.0656985130252
s	0.0166053458934	0.3766937	0.483429862	0.083498671	0.006936589632	0.0100341513172	0.0228016258416
m	0.0151261538692	0.1056520566	0.669004516	0.0854108922	0.0363475992	0.017379498614	0.0710794784808
à	0.0745347169212	0.317449457	0.32311852	0.0467084312	0.008082357084	0.081316258658	0.148790325944
n	0.00936140242	0.0457103788	0.684932274	0.1641635062	0.028013780392	0.02528764786	0.04253101864
t	0.0102432256648	0.06233691068	0.664651434	0.0946517244	0.00907203161	0.0289112544	0.13013337248
e	0.02453241782	0.081723909	0.319410398	0.0916603818	0.0327021616	0.2036653254	0.2463054047
a	0.00558800060936	0.032892111726	0.1165528618	0.621212404	0.0933218596	0.0659953658424	0.0644373112
n	0.00455949210069	0.016069139491	0.0497891943	0.62418224	0.230784226	0.043500375312	0.03111521946
o	0.0076878958958	0.0099095349208	0.0645139428	0.333370908	0.322699498	0.1239634412	0.137854781366
ò	0.00526752272174	0.002378060728	0.00956766862	0.2409332148	0.4466250892	0.223866369566	0.0713620526
k	0.00154131464085	0.0066391997391	0.03066176742	0.467399988	0.298310988	0.1547048008	0.0407420493
a	0.0283398706992	0.00400035464514	0.0198306882	0.2303701862	0.371552044	0.2402460632	0.10566086666
v	0.000438312157206	0.000812980133	0.0009782989032	0.02266774228	0.3949759663	0.47550805386	0.1046186374
r	0.106252180192	0.00395213438127	0.006455834568	0.02871600682	0.2299303896	0.466454384	0.158239105326
è	0.00060957438413	0.0010302175596	0.001600721706	0.011492416008	0.066472493986	0.676947578	0.241847010426
c	0.000230784997522	0.000180928246168	0.001118519512	0.015024989592	0.0608190716	0.5997006686	0.3229249714
h	0.0214392193082	0.003682441753	0.002795356962	0.068929103248	0.1338236821	0.5596486294	0.20968162492
i	0.0140396030842	0.004053554642	0.00532458678	0.02316789687	0.0415371078	0.6068624856	0.305014763438
</S>	0.00252290824678	0.000387421032816	0.0012145785495	0.002072880118	0.02106930569	0.377347993	0.595384839
