 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.945544144	0.021664676	0.003557779992	0.002550662276	0.00473479086928	0.0019277104594	0.0042454553787	0.000885217312	0.00209727506	0.000773909884	0.0005634929894	0.0004106997968	0.0014292196156	0.00961494081482
à	0.472614172	0.239744623	0.12104892304	0.07245862206	0.00427761797452	0.00280226755794	0.000995080552	0.00068687788	0.083620262502	0.0007125383698	0.0002306689563	0.000192457554	4.80898178e-05	0.000567635876187
b	0.01722697624	0.2893902068	0.4127341693	0.07050563368	0.0108351331574	0.003934402132	0.00667021345768	0.007163635186	0.107951366896	0.0055936628656	0.00390557168492	0.0177127932782	0.0123307473636	0.0340455557792
b	0.04096870774	0.595706412	0.332531360688	0.011001783046	0.000329032939	0.0012258453698	0.001447022329	0.0018066615672	0.00103681027	0.00118319948558	0.0009710668368	0.00191764174382	0.001596688324	0.00827771198888
e	0.048950876	0.433548304	0.24692767992	0.01395607846	0.0175009821652	0.050556632656	0.080864200614	0.05920147808	0.017460763656	0.00973170128	0.007461802926	0.002765350306	0.0061777592068	0.004896436976
t	0.1908181911	0.4653543	0.185688186	0.09652144692	0.01366917576	0.01081409494	0.01122410974	0.00936657628	0.010534439472	0.002901667888	0.001508282166	0.0002468830674	0.0006089557404	0.0007436656674
o	0.20665713496	0.5213559198	0.15377908538	0.02764186496	0.0176403494024	0.01749773781	0.0106707189924	0.01129899074	0.01245527032	0.00637201722	0.0051007143672	0.004756378144	0.002185052138	0.0025887114754
à	0.157382157112	0.171689082	0.256225884	0.29077376	0.02345646134	0.012838041	0.01467557162	0.01627836156	0.0406863959	0.010185737172	0.002831106172	0.0008753212308	0.0011254632946	0.00097674210404
t	0.043985604894	0.2206488912	0.188386678	0.33685192	0.1023705223	0.02458593398	0.0252379728	0.0116504284	0.02689263072	0.0074918324	0.0030506367	0.003009601592	0.001889437736	0.0039480087432
t	0.11739635416	0.3230833064	0.1412151364	0.24971715526	0.03042350008	0.0533640816	0.0121201462	0.013630011008	0.017975460884	0.0070908278114	0.00720297983008	0.0073062117302	0.006786773512	0.0126879445916
o	0.15933496388	0.121812348	0.103509743	0.14514845326	0.028198603668	0.1728630622	0.03964021606	0.0590523264	0.0349340662	0.01349956566	0.0111781551	0.0147796942	0.04980225777	0.04624659146
k	0.0099689471926	0.007270017168	0.2500378358	0.300462917	0.1024746426	0.0962634066	0.1150853648	0.0361882668	0.0451067153	0.01886460006	0.01038126213	0.006172382282	0.001268722098	0.000454935086
o	0.0999446454329	0.0647846811448	0.1968149872	0.2028578118	0.123538671306	0.09501550754	0.02429364286	0.0454587544	0.035978954	0.01351941788	0.0090871373	0.01224360562	0.05542762292	0.021034526252
r	0.00070531289494	0.0018669628074	0.23134786862	0.223710202	0.213430736	0.1286999798	0.094467323	0.0473320993	0.0272403968	0.02272641354	0.004264414048	0.001079473454	0.001473738068	0.001655140746
à	0.0310473129151	0.0238266605749	0.0366989926	0.0957406842	0.20175896752	0.2271867304	0.0399159308	0.08506756076	0.101405679	0.04450083034	0.02457692164	0.03158677742	0.04645264844	0.010234258768
s	0.00073197953348	0.004077103421	0.100263876194	0.1072291124	0.04438989406	0.251173353	0.2362570814	0.1689449866	0.0387207432	0.01822561116	0.00788214612	0.009043140764	0.0069169684468	0.006144024544
i	0.0624161823338	0.0124072918239	0.03881883984	0.1079765616	0.07761967746	0.1875265204	0.1828489494	0.16143319	0.046539309	0.01451673528	0.02059738888	0.01442568546	0.0163156157	0.05655798423
k	0.000640427226924	0.00040898397532	0.009325001984	0.02899455008	0.098801686	0.29465197	0.28352947	0.1572814166	0.0932610128	0.0234338284	0.00592052892	0.002217446504	0.000702644512	0.00083108122
o	0.0346918304333	0.0406138572118	0.02490117098	0.06117862466	0.0780257022	0.1918031782	0.0360800812	0.230613395	0.0969306726	0.02415564046	0.00902892198	0.02411645474	0.09477202526	0.053088437896
r	0.000430530923906	0.000405661021322	0.00881567251	0.01031021112	0.0533671594	0.233884394	0.2335670814	0.244425038	0.1273882754	0.0649124382	0.0146364375	0.003829394414	0.00167736886	0.002350309288
