 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.79215348	0.037913830048	0.0073881598128	0.0245671614308	0.00470743876048	0.00217303219	0.00622985662	0.005753264336	0.0081270925288	0.01422713255	0.0392273141564	0.00503441183548	0.00560837062054	0.0108268219378	0.0360624764359
v	0.94863092	0.0277141196	0.0052279542	0.00162081696	0.0012086063776	0.00236986975052	0.00021382639694	0.000307696547514	0.000571798823856	0.00127680260566	0.000897167155086	0.000107326060605	7.98969757788e-05	0.000156205834023	0.00961699329185
ò	0.435536459	0.2426303524	0.09669585636	0.1067727178	0.040767261248	0.02713013527	0.0082814587	0.00709641998	0.00419800009	0.002581993982	0.0026540365568	0.0036891295714	0.006775042307	0.0017528076778	0.0134383156222
s	0.328041954	0.50207952	0.062851562	0.07250294322	0.00724571634	0.00388129734	0.002680216798	0.00507746593	0.00188733394	0.00283710606	0.000953503878	0.0011070062312	0.0011726666244	0.0006479187372	0.0070338646434
t	0.0756365868	0.675686316	0.125409154	0.01511191202	0.0068008492591	0.012839367944	0.0069509789446	0.00411726458	0.0035408134944	0.013251912168	0.0009813290532	0.00295570578762	0.0023757887182	0.00146486025616	0.0528772227386
o	0.0594246662	0.51273121	0.0752781928	0.1379470486	0.01156499468	0.0325409432	0.013678300024	0.0331634027	0.01814261792	0.03926350392	0.026552646132	0.00712102188	0.01179587184	0.013098505842	0.007697004174
d	0.002449840314	0.3679907	0.5208115	0.08829065008	0.00530069001	0.0076591902224	0.002689832266	0.0017139657666	0.000936531036	0.001083893532	0.0001711522958	0.000181009784	0.000179089661	0.000122021535911	0.000419913188335
e	0.03593258862	0.228980052	0.388779956	0.184403318	0.01979586042	0.0486913774	0.0088604201	0.0252343679	0.00655846251	0.01305423348	0.00735161058	0.005747188422	0.004496356304	0.008248612444	0.013865530046
r	0.0020408909072	0.0654527352	0.607380544	0.24419234	0.02608056002	0.01205724398	0.01190268298	0.00856647055	0.00556203105	0.00813755581	0.0017295553012	0.0009142024852	0.0017278737848	0.00270881622676	0.0015464170424
f	0.02530719654	0.06717963284	0.305707815	0.313423936	0.0353602117	0.0738806456	0.01366086186	0.04530939204	0.014422213668	0.02433152278	0.00822240508	0.00491952774	0.00699431194	0.0089111366	0.052369173508
ò	0.0351466936	0.14298556742	0.179121315	0.1733672412	0.05835844056	0.09537013474	0.0352037324	0.0434350338	0.04615345742	0.0549067783	0.02211399522	0.02117554678	0.0485018264	0.01176955522	0.032390556694
m	0.0098000389343	0.071269873668	0.1332792632	0.533811108	0.1061508436	0.0379434368	0.01658581044	0.025753967	0.00978531246	0.00990261428	0.00467660968	0.00463398629	0.002351077832	0.0175588426088	0.016497124278
u	0.0442446915846	0.064017393	0.321058142	0.372573512	0.06219003544	0.0305525212	0.0090903941	0.01281784816	0.01192528686	0.0136336394	0.0049697491892	0.002387810838	0.00480734252	0.006952792684	0.038778864636
e	0.000356517544208	0.002938970558	0.1326664034	0.258891012	0.285251198	0.148281182	0.0964063848	0.0129715136	0.04192724856	0.01633509254	0.000985544108	0.000801289112	0.00083624744	0.0004394433671	0.00091195119
n	0.00049056683386	0.001468007072	0.0305597776	0.1498895712	0.333446182	0.188877838	0.1549739524	0.0469670299	0.027553601	0.0304934334	0.009488146176	0.00646303256	0.00626560432	0.0024043984046	0.01065883093
t	0.00159641859884	0.0022538391474	0.01007430826	0.0494960418	0.0994174166	0.503228778	0.0909741825	0.1503119934	0.010097603586	0.01143522382	0.003789835528	0.007115499954	0.002540657807	0.006206718248	0.0514614874518
u	0.002060777804	0.00738500824	0.0555651508	0.0545957442	0.0936901179	0.320363016	0.127743447	0.1218881268	0.054116342024	0.02771436948	0.0412673018	0.01399662344	0.01875309466	0.012010486	0.0488502373488
t	0.00021667421617	0.00049993264898	0.0065838878	0.01926155056	0.139799819	0.2780873508	0.314319154	0.1012875156	0.0822616029	0.0254422069	0.0037731634	0.007200980284	0.00588659026	0.002381535018	0.012998098002
ò	0.00275467740554	0.00269129225698	0.005583855192	0.0200675663	0.05147614082	0.3497001754	0.216272568	0.204026578	0.041389754692	0.027778416914	0.00745676348	0.009287530068	0.010923646714	0.01036912772	0.0402217983594
g	0.00219264209549	0.00116382702688	0.010948407906	0.1196039558	0.1058736884	0.0686789727	0.2572610562	0.254810266	0.0827455276	0.0279352256	0.0129660975	0.003064728312	0.0021564089	0.038071014056	0.012528155
r	0.0279389845635	0.0049730936452	0.00777923928	0.0751738752	0.08776626066	0.1841862666	0.2371004094	0.1563611652	0.047566781	0.0440767536	0.02215773668	0.00418679354	0.0055134383	0.031688476246	0.0635307721
a	0.0047861897084	0.008839816132	0.0229527349	0.047363044	0.09624077774	0.1716889644	0.0874004037	0.225255526	0.066248985	0.025011271	0.0685343192	0.02036510832	0.00914133374	0.0228887794	0.1232826848
z	0.000200261551426	0.0003646972478	0.000925321258	0.001439520336	0.024936081	0.0245945184	0.2274710966	0.36764458	0.2301097834	0.0787134582	0.0180782438	0.00730347476	0.0077070287	0.0039744740352	0.00653755224
z	0.00183973808849	0.00274423424159	0.005614911094	0.007153239928	0.01095387314	0.0571020112	0.194529956	0.4210098	0.09693263222	0.0490715218	0.0584800766	0.02133697808	0.01468740794	0.01519164276	0.0433519839784
a	0.00438300392866	0.00720410109	0.01247255892	0.01038598304	0.06960285814	0.1297092554	0.114756546	0.274584248	0.09668677288	0.0425743722	0.0824467274	0.0184772488	0.02777725158	0.0239832334	0.0849557858474
m	0.00052361056943	0.000542491116388	0.0010364442642	0.00133265877	0.0087180257	0.01045016476	0.1522428214	0.309999616	0.274430402	0.1559837678	0.0256078386	0.02133734038	0.0152649169	0.006994466192	0.015535491
à	0.00200187231334	0.00479835798357	0.0055146984373	0.0067023923386	0.01134390854	0.0146390259	0.137270968	0.359644739	0.16297231528	0.074779519	0.0332898778	0.0298299478	0.0271006002	0.04743411148	0.0826775956947
i	0.00132011195981	0.000595186085188	0.0013259206016	0.003874029836	0.0088231664	0.003868630924	0.07103169038	0.3431562584	0.2338686928	0.1636703572	0.1039597892	0.02185640424	0.01201430596	0.01820197604	0.01243341666
è	0.000128223430195	0.000120154506768	0.000303593165114	0.0013327581054	0.003503494608	0.0008484336588	0.02894365842	0.0748875634	0.234256044	0.474876226	0.065387312848	0.0489055466	0.0286657708	0.017144445072	0.02069692698
n	0.000209494497255	0.000117752301405	0.000629760684905	0.000826333032648	0.004999045772	0.0005912996074	0.00614393568	0.12796000252	0.131768928	0.496232082	0.11651937426	0.05973229654	0.02353559728	0.0198698304	0.010864410034
a	0.00175781049137	0.00195620246052	0.00258693798384	0.0038035291904	0.005477080272	0.0019792985	0.0248910804	0.1542583424	0.151560414	0.3053043766	0.1239944124	0.0731438556	0.01516948532	0.045723407532	0.088393593414
n	5.88678863177e-05	0.00010061049399	0.000388306303328	0.000298718312	0.000764951424	0.000566332942	0.00566185414	0.01092157166	0.1542808784	0.387207246	0.09888865476	0.1414992364	0.1713786542	0.01722219742	0.01076186683
g	0.000789651791669	0.00172088024032	0.00331541613826	0.00226954001984	0.0013429844988	0.00206907549	0.00862267574	0.1169433096	0.0604983026	0.2177939612	0.1995329928	0.14081085	0.0904891704	0.07001486146	0.083786196846
r	0.00137888052281	0.00517398684813	0.004410043084	0.002103251546	0.00531722994	0.00485490954	0.0286390555	0.0628472764	0.0841932536	0.0806172274	0.173167053	0.1387954418	0.0648693306	0.112546794	0.231086258267
