 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.06344684182	0.055954142983	0.0467988651725	0.2686189562	0.054586935	0.36428526	0.1463090325
a31	0.0634338877465	0.0559419094133	0.0467866449993	0.267895040012	0.0451303832	0.416262456667	0.104549699167
a11	0.0213877661887	0.0188302122901	0.0157452167549	0.0909609252827	0.0338690059333	0.671822635556	0.147384266389
a21	0.0126666771962	0.0107149864967	0.0089690023983	0.0625060357609	0.112346531978	0.646901578519	0.145895195463
a31	0.0095165548374	0.00782703600931	0.00656062068766	0.051361512388	0.122987739826	0.68320739284	0.118539085154
a20	0.0051808043178	0.00427488884685	0.00367269711744	0.0254524182637	0.0636174391087	0.72367667428	0.174125041718
a31	0.00373554706628	0.00309083447684	0.00271005261478	0.0168157713166	0.0446943387029	0.745426201427	0.183527260573
a10	0.00154767304911	0.00129036000684	0.00114795614723	0.00687533890087	0.022303867901	0.743930567142	0.222904233524
a31	0.00081838753631	0.000690205926187	0.000627261915452	0.00356233647786	0.017124359967	0.748051912381	0.229125550175
a21	0.000406656525377	0.000379393885969	0.00038110210486	0.00158021283685	0.011168038589	0.636479730794	0.349604869058
a11	0.000280678010459	0.000288031907656	0.00031345158962	0.000992653492283	0.00458877822967	0.389398020265	0.604138383019
a3	0.000214052765486	0.000228758361552	0.00027378357454	0.000785086544094	0.00208932740989	0.264719376755	0.731689607673
a33	0.000230719145162	0.000247418147184	0.000315817134847	0.000743725101365	0.0010117153233	0.132806409918	0.864644155891
</S>	0.000190598277581	0.000199719983592	0.000262416297424	0.000525411580683	0.00063116209165	0.080517836459	0.917672807945
