 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.0115659718404	0.0408432827195	0.043773056957	0.02786912457	0.019768854	0.806226045	0.0499536385
a31	0.0115657070702	0.0408400319347	0.0437649722653	0.0277519830692	0.0156010854333	0.828676275	0.0317999405
a17	0.00400162010682	0.0140979957398	0.0151964643348	0.010339423969	0.0080280318111	0.923781138333	0.0245553508333
a11	0.00148719002294	0.00521137824327	0.00571340795827	0.00464821058967	0.00575296897037	0.946078746111	0.0311081342778
a31	0.000502662443123	0.00176452213897	0.00194425343887	0.00166264596373	0.00264822412346	0.967743682037	0.0237340259593
a20	0.000190858554517	0.000651414137537	0.000711868652402	0.000626723768417	0.00116378027449	0.930456860679	0.0661985078531
a31	8.69238685862e-05	0.000280377776228	0.000301072766242	0.000281379120419	0.000670698158163	0.918049986893	0.0803295907844
a37	3.10423539426e-05	9.86956111246e-05	0.000105217202522	9.87065924197e-05	0.000349717077054	0.844240682298	0.155075961761
a24	1.25032128475e-05	3.84695911415e-05	4.02779677407e-05	3.84313747066e-05	0.000147790553351	0.763145094099	0.23657743392
a28	1.52180378158e-05	4.49511324805e-05	3.58242744802e-05	2.41128694689e-05	8.78634294503e-05	0.686277758033	0.313514281307
a31	1.60553938239e-05	4.69019552068e-05	3.42549789767e-05	2.2929618823e-05	0.000405738084817	0.712781266011	0.286692835769
a24	5.4573956433e-06	1.61198073823e-05	1.20417257089e-05	1.25854154743e-05	0.000502921406272	0.84210728867	0.15734355059
a35	2.31698086443e-06	6.9445564941e-06	5.1790391363e-06	5.54738499143e-06	0.000190858168091	0.629495696223	0.370293436863
a31	1.39432212148e-06	4.6675536647e-06	4.71433727877e-06	2.22219412971e-05	0.000576354310697	0.596616188741	0.402774445621
a20	6.8418062816e-07	2.72704028023e-06	3.77965855626e-06	2.71834076624e-05	0.000700927867732	0.55238815958	0.446876515207
</S>	3.5727919558e-07	1.40711562811e-06	1.92501512313e-06	1.36504716762e-05	0.000352119230116	0.33341443979	0.666216057604
