 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.0037248042781	0.00229589619	0.00044697918	0.00137997212	0.03959167427	0.74422765	0.208333075
a20	0.00435684042603	0.00301873676333	0.000400410333333	0.000546383016667	0.01346872598	0.749749316667	0.228459611667
a35	0.00266254914201	0.00238325708778	0.000299868307778	0.000245881408889	0.00467854387667	0.760740338889	0.228989557222
a20	0.00181168764734	0.00162217376259	0.000211357342593	0.00014153593763	0.00171580786889	0.765426446296	0.229070999074
a38	0.00121452721578	0.00097218378753	0.000141614240864	0.000104765868877	0.000719038292963	0.764962582099	0.231885326358
a31	0.000712957631927	0.000856308829177	0.000398240643621	0.000896080484626	0.000769880130988	0.7970646407	0.199301922119
a18	0.000303314422309	0.000687232537392	0.000460837649874	0.00115461614954	0.000818496376996	0.817010160233	0.17956533404
a23	0.000141977258103	0.000257735040131	0.000165500341958	0.00042945053118	0.000460284208999	0.784821553411	0.213723478013
a24	0.000105263445034	0.000136788353377	9.6953813986e-05	0.00033041393706	0.000742948819666	0.777381971137	0.221205666004
a37	0.000105369218345	0.000118813739459	8.9429714662e-05	0.00037522317902	0.00100227983989	0.795247060379	0.203061825335
a20	9.37650127817e-05	0.00010074623682	7.4590561554e-05	0.00032420742634	0.000823556179963	0.795854936793	0.202728188445
a31	0.00232785270093	0.00303919668761	0.000961663910518	0.00402382514211	0.00439669795999	0.808058262264	0.177192479482
a20	0.00305059016131	0.00399979104054	0.00124497497351	0.00525432154737	0.00572920662	0.815105570755	0.165615503161
a33	0.00102345674044	0.00134747501685	0.000436044174503	0.00191531688912	0.00254980315667	0.784603623585	0.208124284387
a31	0.000574144719147	0.000990141897617	0.000609988638168	0.00488058183637	0.00696857870222	0.790016407862	0.195960178129
a20	0.000422209699149	0.000868092442539	0.000667277821389	0.00592945025212	0.00877214173407	0.797434735954	0.18590611271
a31	0.000158613743816	0.000472132890846	0.00056779684913	0.00514796305737	0.00773430074469	0.793040178651	0.192879024237
a20	7.03781297653e-05	0.000338040607615	0.00053063337171	0.00485882741912	0.00741958428156	0.77920130955	0.207581224746
a31	2.43725577484e-05	0.000206099093205	0.000461083479237	0.00284114493971	0.00490134279385	0.766773933183	0.224792034915
</S>	1.35227248742e-05	0.000242164866603	0.000648791789619	0.00310646806985	0.00516242089693	0.779730286592	0.211096347457
