 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	1.538027075e-05	0.000438455275	0.0006664697	0.00449874165	0.0682405885	0.358902968	0.0285959318	0.00521637515	0.0002044893415	2.6723804e-05	0.533193905
a17	0.00212424738592	0.0102744119183	0.0116985208767	0.0161221849833	0.0485784985	0.151374843333	0.0220459028	0.00404054381667	8.91520048333e-05	5.6659834e-05	0.733595045
a31	0.00281935867331	0.0134653274361	0.0152557224558	0.0195416909813	0.0404827749596	0.078601535003	0.0178491199079	0.00198109907889	4.25342309444e-05	5.78262756667e-05	0.809903025
a17	0.00186520663577	0.00849782627541	0.00966756264883	0.011964417314	0.0221740564461	0.0361576422263	0.0094632756105	0.00102513919963	2.48800773148e-05	4.42360095556e-05	0.899115741667
a20	0.00184836911192	0.0081815708918	0.00946900454961	0.011385731438	0.019178080482	0.0259555377421	0.0080867802035	0.000709592669877	2.03664521049e-05	6.20530431852e-05	0.915102890556
a8	0.00250619323731	0.0114147527639	0.0135012448499	0.0141361738127	0.0222436691607	0.0265274175807	0.0085344797345	0.000670319736626	2.3025140035e-05	8.17696660617e-05	0.900360960185
a20	0.00358501674577	0.017117867588	0.02060563295	0.0198549526042	0.0306755597202	0.0355583075269	0.0107258615782	0.000743839622209	2.48148806783e-05	8.11419213539e-05	0.861027006728
a31	0.00235584584938	0.0116716821433	0.0142942519858	0.0133725956247	0.0207585264567	0.0246929379756	0.00706654833607	0.000733604607403	1.76352569928e-05	4.71949598846e-05	0.904989168909
a46	0.00139936575059	0.0063226059951	0.00758863633107	0.0069629638649	0.0103357247022	0.0118611127919	0.00340170972202	0.000577065715801	1.37244370976e-05	2.89169493949e-05	0.951508166303
a31	0.00108048351047	0.00453903627857	0.00535258979422	0.0048232963643	0.00685190689107	0.00755743398397	0.00216713464634	0.0007871215186	1.64289056992e-05	2.49215791316e-05	0.966799632101
a35	0.000592031563763	0.00238038690639	0.00280974088194	0.0025287119641	0.00349722335402	0.00383337521466	0.00110558218778	0.000820011212867	1.69091815664e-05	2.06596167105e-05	0.9823953107
a33	0.000700259297921	0.00274200983546	0.00322890609398	0.00268908632137	0.00353419928467	0.00372184947155	0.00106329262926	0.000384906210956	1.84734598555e-05	2.91066622368e-05	0.981887883567
a8	0.00134213777597	0.00633545927849	0.00749788923133	0.00539353077379	0.00715095386156	0.00741788805718	0.00194950290975	0.000366480290319	2.07586932852e-05	3.19400307456e-05	0.962493474522
a24	0.00137488005866	0.0069336562595	0.00831870274378	0.00594002065793	0.00792213508719	0.00842294715239	0.00213379871325	0.000391985416773	1.74027980951e-05	2.17509142485e-05	0.958522708174
a27	0.00543666581955	0.0298489149198	0.0363833349146	0.027554670286	0.0387695044957	0.0433396891841	0.00965299948108	0.000634629705591	1.3185052365e-05	1.39004542495e-05	0.808352486058
a31	0.00670134638058	0.0370119597633	0.0450859108915	0.0342489570887	0.0484888454319	0.0546328149947	0.012191015947	0.0020060486352	1.27963961217e-05	1.08244806832e-05	0.759609495353
a10	0.00292498366759	0.0154069843778	0.0188401175505	0.0147854143562	0.0205831860773	0.0235290105982	0.005509012869	0.0022603873984	1.55119550406e-05	1.04151678277e-05	0.896135008451
a11	0.00190179193586	0.0095887952926	0.0120692860835	0.0102702446854	0.0138822066924	0.0163027521994	0.00388022238967	0.0012312349028	1.63810726802e-05	1.03443374426e-05	0.930846762817
a24	0.000927542181953	0.00489618498087	0.00644472372783	0.0058783880618	0.0079465582308	0.00992207523313	0.00232316019656	0.0007623651076	1.30226035601e-05	8.1409118142e-06	0.960877837606
a28	0.00275826585065	0.014644186377	0.0183525073759	0.0135724322873	0.0173041044103	0.0191344945777	0.00436955529885	0.000830054792533	1.483065152e-05	1.02884749381e-05	0.909009245869
a31	0.00331268620322	0.017597271849	0.021920147967	0.0158528526558	0.0201800526901	0.0225684072259	0.00528969446628	0.00328387353084	2.017312284e-05	1.1561795146e-05	0.889963228623
a46	0.00116571797074	0.006116447523	0.00763639539733	0.0056779568786	0.00734542175003	0.0090117172753	0.00229108524543	0.00380189531028	3.48289166133e-05	1.17926202153e-05	0.956906689541
a31	0.00045070919058	0.002292429607	0.00288675688244	0.00235770359287	0.00321747398334	0.00533573499177	0.00153277610514	0.00636642803676	4.72515122044e-05	1.46410304051e-05	0.97549805318
a26	0.000154485129527	0.000788985376667	0.00101459265081	0.00100749229429	0.00155287692378	0.00377838320392	0.00118412870405	0.00721123768892	6.32924657348e-05	1.31642414684e-05	0.98323134106
a31	6.45348848423e-05	0.000334133500556	0.000504144873603	0.00093630586143	0.00166716307059	0.00571012420797	0.00154466960368	0.00970254323964	7.87095249116e-05	1.47705378228e-05	0.979442913687
a46	3.29424353474e-05	0.000175885282719	0.000324950832968	0.000901759502143	0.00169049438586	0.00633211185199	0.00165754412323	0.0105714744799	0.000114377466304	1.57179822743e-05	0.978182771229
a20	1.20444047158e-05	6.3324199773e-05	0.000115870419423	0.000314440033048	0.000585810194287	0.00216037575333	0.00056986349041	0.00486242755997	0.000187212788768	1.13321864248e-05	0.99111729041
a35	6.34295310527e-06	3.2702977591e-05	5.79100644743e-05	0.000140188273016	0.000251852984762	0.00084099731111	0.000229497994137	0.00381187175332	0.000225903336256	1.02295638083e-05	0.99439246347
</S>	5.66633605264e-06	2.88981957955e-05	4.97262942372e-05	0.000106882753508	0.000183874417381	0.000539737215555	0.000152836202069	0.00351727072666	0.000228855638128	1.01427894042e-05	0.995176081735
