 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.0119967806281	0.028659775375	0.000659168441	0.00160079312	0.0699117264	0.878560225	0.004237494	0.00437407145
a31	0.0119957983067	0.0286185953575	0.00065843340468	0.001599276005	0.069420527279	0.879222025	0.0046438188	0.00384157338333
a7	0.0041904435162	0.0107403763183	0.00027542032924	0.000600056256665	0.025073936572	0.949120308333	0.0058113176	0.00418816522778
a31	0.00158865533049	0.0047805168505	0.000147742771603	0.000266969883544	0.010289362604	0.970904949444	0.00740023053333	0.00462155467593
a21	0.000674992025253	0.00257916019457	9.8484832391e-05	0.000145845422504	0.004783915948	0.977485876481	0.00904185984444	0.00518981899198
a31	0.000370436434736	0.00184524147886	8.2063239977e-05	0.0001054674448	0.00294804817313	0.980996838827	0.00884578861481	0.00480607466399
a11	0.000149872509897	0.000862138540287	3.56722911723e-05	4.26182775657e-05	0.00127530540484	0.975884012942	0.0146654642049	0.007084902888
a31	7.6353706919e-05	0.000534916386662	2.02125901608e-05	2.16689472549e-05	0.000718204118947	0.975691270981	0.0156934582016	0.00724393556267
a46	0.00013056718726	0.000716320368787	1.73907261569e-05	1.92695384846e-05	0.000815903433649	0.899140776994	0.0663440538672	0.0328157261209
a31	0.000148638207032	0.000777070800829	1.64506829e-05	1.84692942182e-05	0.00084902989655	0.874937545665	0.0823042753891	0.0409484977736
a17	9.79668502893e-05	0.000419132188176	7.710800481e-06	8.8088891294e-06	0.00046284346085	0.690150811888	0.186403545896	0.122449163658
a20	8.84188277631e-05	0.000334128987392	5.218790927e-06	6.01446344313e-06	0.000375993663617	0.351336623963	0.377479305299	0.270374287886
a31	3.69318030277e-05	0.000163922297131	2.30102587567e-06	2.50698310438e-06	0.000190852057872	0.504264964654	0.2837408225	0.211597704895
a20	1.38196785492e-05	7.80228597103e-05	9.90264278557e-07	9.65730604793e-07	8.73146772907e-05	0.502242143218	0.264970371567	0.232606370565
</S>	9.0088864246e-06	4.88929408551e-05	6.48157919279e-07	5.77342822397e-07	4.85338706454e-05	0.254366404109	0.386724985784	0.358800925282
