 	non	so	cosa	stai	scrivendo	</S>
a31	0.00327154217	0.011904785065	0.02932466949	0.47136994	0.459082222	0.025046847
a21	0.00280289333667	0.00527408603167	0.0116359657233	0.231993768	0.719984120667	0.0283091636667
a31	0.00258814428006	0.00299984962756	0.00559976278243	0.135329837333	0.828218873556	0.0252635115556
a10	0.00097620601452	0.00108717623285	0.00199970251214	0.076974459111	0.890220957852	0.0287414851852
a7	0.000939313691507	0.000685782497617	0.00112877098071	0.0434974577037	0.915346665951	0.0384019783951
a41	0.0304905844972	0.0111505175459	0.0129182998602	0.0584650639012	0.848906001984	0.0380695001317
a31	0.0403873867991	0.0145803389286	0.0167708397201	0.0650674379671	0.829547677328	0.0336463230439
a8	0.0349197988997	0.0147183053895	0.0178250650067	0.082684285989	0.821741552443	0.0281110280146
a31	0.0325821086332	0.0145999043832	0.0179533655022	0.0979941553297	0.815899084148	0.0209714260049
a8	0.0200558045444	0.0100756553811	0.0128526946674	0.0962524684432	0.840487064716	0.0202763456683
a23	0.0335815308481	0.0172597054604	0.0229696072225	0.119761029481	0.786250074905	0.0201780535561
a8	0.053113833616	0.0241407374868	0.0321367407408	0.131619129827	0.738691724968	0.0202978245187
a31	0.042034758272	0.0178101775289	0.0235190112136	0.125574096609	0.771699151656	0.0193628235062
a21	0.0224988431573	0.010655226543	0.0144110387045	0.10246392887	0.824044160552	0.0259268205021
a31	0.0158516880478	0.00819207682133	0.0112140121815	0.0809283929567	0.852884873517	0.030928959834
a24	0.00530323400027	0.00274307237978	0.0037775711925	0.0515836019856	0.898833511172	0.0377590196113
a21	0.00387612898909	0.00194440749226	0.0028295642495	0.0282878733285	0.898343670391	0.0647183705371
a31	0.0033980801117	0.00167726513209	0.00251227932917	0.0223078457762	0.900884906797	0.0692196408457
a17	0.0036975580859	0.00164772564536	0.00250492268906	0.0179948782587	0.893400318932	0.0807546009486
a20	0.00563195496197	0.00212223334845	0.00322634776302	0.0154178804196	0.850712792977	0.12288876365
a0	0.00734065565399	0.00183162584948	0.00273246942101	0.0149316494732	0.822165150992	0.150998401217
a31	0.006251497608	0.00129774990983	0.00197411519367	0.0140525714911	0.850430570331	0.125993495406
a8	0.002803310826	0.00062114765661	0.00100040201789	0.0105286949637	0.85546371011	0.129582773469
a37	0.002169711842	0.000484135592203	0.000754034125963	0.00834164602123	0.786999370037	0.201251117823
</S>	0.002130240421	0.000449637566102	0.000703006942982	0.00774073286061	0.755503485019	0.233472898912
