 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	5.365577302e-05	1.22829121305e-05	2.340732929e-06	2.78722533525e-06	1.02716927e-05	5.14976855e-06	8.2105755e-06	0.000112090609	9.28997335e-05	0.00043392551	0.08540961083	0.907498435	0.00635831915
a28	6.373655834e-05	1.41145318435e-05	2.72020830967e-06	3.26058644508e-06	1.34840129e-05	6.75851808333e-06	9.11192316667e-06	7.27516456667e-05	4.66177678333e-05	0.000165419396667	0.02873127743	0.964418811667	0.00645193138333
a15	6.56071001133e-05	1.30471317478e-05	2.45628043656e-06	2.93334948169e-06	1.39489549667e-05	7.02894959444e-06	9.60053272222e-06	6.23234265556e-05	3.23611616111e-05	7.77983902223e-05	0.00986391854333	0.982346837222	0.00750216862778
a31	5.6103160176e-05	1.08533357264e-05	1.98619287644e-06	2.34652847892e-06	1.06466403276e-05	5.20770400815e-06	6.99664967407e-06	4.21829281852e-05	2.3889957037e-05	6.32279080741e-05	0.00579475664778	0.987843045741	0.00613882759259
a20	3.28727148636e-05	7.79190005261e-06	1.9430263564e-06	2.17479914466e-06	8.13998211453e-06	4.15994447938e-06	4.42888585802e-06	2.45056727284e-05	1.58837928457e-05	5.16525870247e-05	0.00436280684593	0.978750181914	0.0167335264142
a31	2.51283354119e-05	6.77125860726e-06	1.92856832699e-06	2.11745998024e-06	7.29966445484e-06	3.80564507179e-06	3.49758998601e-06	1.77522185761e-05	1.20919016152e-05	4.33520733416e-05	0.00487713457864	0.974701570638	0.0202975803047
a35	1.55701405946e-05	4.77013129215e-06	1.55622298385e-06	1.63405015877e-06	5.46626523495e-06	2.8738731026e-06	2.383122262e-06	1.17969928587e-05	9.3390070384e-06	3.87709801139e-05	0.00503618468621	0.955732533546	0.0391370849349
a8	1.45116263649e-05	4.83935136405e-06	1.68307179462e-06	1.73449549959e-06	5.80222664498e-06	3.0504153342e-06	2.082431754e-06	9.07899911957e-06	5.26453914613e-06	1.5851963238e-05	0.00173231992707	0.936827697849	0.0613760359783
a31	6.96590537647e-06	2.34974204728e-06	8.12318433063e-07	8.40115611963e-07	2.94117996499e-06	1.62819002473e-06	1.844147818e-06	9.77374720652e-06	1.0065958682e-05	4.08198886127e-05	0.00303007938069	0.959518452616	0.0373734211261
a29	4.08479854699e-06	1.45793250836e-06	5.88809262544e-07	5.63971792754e-07	2.65081943833e-06	1.54079365491e-06	2.007146506e-06	1.13402230688e-05	1.23226413273e-05	5.03321732042e-05	0.0034843452569	0.907666240872	0.088762531842
a41	4.12493261566e-06	1.49410853612e-06	6.73250837515e-07	6.17681020918e-07	3.42885961278e-06	1.93401468497e-06	1.60297786867e-06	8.14191582293e-06	6.0824372091e-06	2.01111994014e-05	0.0012430996923	0.803513420291	0.195195293947
a37	4.74362797189e-06	1.53287557871e-06	6.76927732505e-07	6.27166606973e-07	3.45945263759e-06	1.92197899499e-06	1.45242245622e-06	7.05930174098e-06	3.8565225697e-06	9.77727580047e-06	0.000486735460767	0.726756776764	0.272721441316
a24	1.5629571324e-05	3.9742038929e-06	1.37990916417e-06	1.31533070232e-06	5.72268444586e-06	3.25506749833e-06	3.45801395207e-06	1.40892319137e-05	8.0344926899e-06	1.63673532668e-05	0.000404109773589	0.631661845588	0.367860883772
a28	2.0666342108e-05	4.93449103097e-06	1.51554616472e-06	1.46134023411e-06	6.12508838195e-06	3.50109029944e-06	4.42091731736e-06	1.72868976379e-05	1.07491187633e-05	2.14100584223e-05	0.00045296938453	0.685797581863	0.313657421257
a31	3.23380043693e-05	8.14708841032e-06	3.81424136491e-06	4.13065877804e-06	5.1612374694e-05	3.87139695665e-05	5.89765400058e-05	0.000472663163546	0.000225056877454	0.000512068373474	0.00345635952151	0.839304273954	0.155831888086
a20	3.37934152564e-05	8.75380423677e-06	4.50355706497e-06	4.93677563601e-06	6.65221671313e-05	5.03669047222e-05	7.70147588353e-05	0.000623720722849	0.000296327711585	0.000675959640825	0.00450184788717	0.861426891318	0.132229397029
a24	2.72297265521e-05	6.79533951226e-06	2.77437536499e-06	2.925332422e-06	2.72958596104e-05	2.02478317741e-05	3.13971427784e-05	0.00022586764095	0.000112297709628	0.000252132546608	0.00196825554239	0.734773817106	0.262548982343
a31	3.18759985174e-05	8.43341117075e-06	3.92945018833e-06	4.004220974e-06	7.36023982035e-05	6.01784625914e-05	9.73055585928e-05	0.000739176911983	0.000396143989876	0.000826005998869	0.00447466971413	0.724632822369	0.268651867448
a13	1.93999807725e-05	5.69266015692e-06	3.24459578278e-06	3.26719367467e-06	8.55842838345e-05	7.11217814638e-05	0.000115346260998	0.000898984809661	0.000483458414292	0.00100531347029	0.00531015775471	0.775931007456	0.216067425816
a18	7.20586668083e-06	2.15322800231e-06	1.18723239426e-06	1.18203884722e-06	2.96622488948e-05	2.45359917546e-05	4.0047707866e-05	0.000305121080454	0.000166958453597	0.000349423914763	0.0022667271349	0.747665129152	0.249140668605
a31	4.41965905028e-06	1.48985091744e-06	9.43800944753e-07	8.88519188073e-07	4.22021094816e-05	3.62450525849e-05	6.1365662022e-05	0.000423558831718	0.000262749235699	0.000510137658921	0.00308872651163	0.810011219717	0.185556057868
a11	3.42003394676e-06	1.24920022248e-06	8.59589704918e-07	7.86983742691e-07	4.64964036939e-05	4.02944932283e-05	6.88984823407e-05	0.000464452533906	0.000296800285566	0.000569816167974	0.00353999013721	0.769022039906	0.225944910956
a31	1.73481554559e-06	7.1770422416e-07	5.85008858306e-07	5.10919827564e-07	7.27248284313e-05	6.89420321094e-05	0.00011356973578	0.000638348501302	0.000391770182189	0.000532224504325	0.0026963024124	0.771824746635	0.223657850319
a46	1.10685907586e-06	5.12823816853e-07	4.77729681302e-07	4.05577360788e-07	8.11501786371e-05	7.82112609365e-05	0.00012776262428	0.000693987731501	0.00042057938373	0.000512128199775	0.00216715741747	0.672773268878	0.323143280106
a31	4.91028929287e-07	2.34635121084e-07	2.19574845634e-07	1.84980458529e-07	3.69721777057e-05	3.58640568788e-05	6.37403071133e-05	0.000325922608234	0.00021536336091	0.000254097128258	0.00147548738582	0.643879142959	0.353712313369
a8	2.84109996596e-07	1.40790788918e-07	1.32448930211e-07	1.10556429903e-07	2.22089575466e-05	2.16998226129e-05	4.22660579544e-05	0.000202902471545	0.000146410004437	0.000166623280419	0.00120183799527	0.64804902432	0.35014640779
</S>	1.42303063548e-07	7.0589407294e-08	6.64591526055e-08	5.54784505415e-08	1.11192027403e-05	1.08768222864e-05	2.12637173522e-05	0.000101765538972	7.39731634185e-05	8.55160017095e-05	0.000708825597635	0.49084427716	0.508142103895
