 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	2.92047724581e-05	8.67637861035e-06	1.581073116e-05	3.6467553675e-05	0.000317065075	0.5104862635	0.4889782505	0.000128185733706
a46	3.41892098194e-05	1.04725482035e-05	1.973081972e-05	4.7408131225e-05	0.000201260855	0.183965620833	0.8155333135	0.000187930224569
a39	2.64055116065e-05	7.99692040117e-06	1.62743035733e-05	4.5071782075e-05	0.000153049208333	0.0732365632777	0.926247287833	0.000267284601523
a31	1.88751067488e-05	5.42479492372e-06	1.16981597578e-05	5.48996723583e-05	0.00121351402944	0.223423103426	0.775037689278	0.000234757429608
a20	1.44763021296e-05	5.06984876457e-06	1.09435898193e-05	6.08182974528e-05	0.00162987448315	0.286225813475	0.711598289759	0.000454734592303
a31	1.30410377965e-05	4.99239130486e-06	1.11220808398e-05	8.45160124843e-05	0.00315240703438	0.331180683492	0.665024243253	0.000529052328768
a15	1.71292793522e-05	5.89318881829e-06	1.15670235133e-05	9.16079494948e-05	0.00367343939146	0.345327841164	0.649177694418	0.00169488430759
a11	3.67226497841e-05	1.05036976061e-05	1.99294231711e-05	8.87793071649e-05	0.00155291371049	0.155489952055	0.839850144806	0.0029510778692
a31	3.2486291828e-05	9.39410310203e-06	2.51587483904e-05	0.000296379724388	0.00689586857016	0.329363775685	0.661510658269	0.00186630934207
a46	2.15198155093e-05	7.53811093401e-06	2.44320554635e-05	0.000363099319796	0.00890362702339	0.402551488562	0.585495882756	0.00263246049969
a31	1.82194318364e-05	7.198874978e-06	2.63237451545e-05	0.000482035934932	0.0134295815078	0.426997592854	0.556138637585	0.0029004591999
a46	1.27076962788e-05	5.53759385933e-06	2.36695753848e-05	0.000508575016644	0.0148784476026	0.430502890951	0.549846969195	0.0042212594333
a31	1.06016045929e-05	4.82241715311e-06	2.27780127949e-05	0.000595457243881	0.0194315073009	0.42064992365	0.554604046398	0.00468091311777
a15	6.98244019763e-06	3.6478195177e-06	2.02570149316e-05	0.000611092611294	0.020775976317	0.40680695655	0.565892242133	0.00588287167926
a31	5.11083339921e-06	2.93298563923e-06	1.96463709772e-05	0.000782102033765	0.0277072783223	0.37514548085	0.590032247378	0.00630520228309
a20	4.28512803307e-06	2.65862867974e-06	1.93580358257e-05	0.000838569239255	0.0300172214741	0.36454137695	0.595194449126	0.00938207048436
a18	3.06103344436e-06	1.41634516991e-06	7.9880092419e-06	0.000292917413752	0.0103205286147	0.162104491317	0.812192916375	0.0150766631615
a46	1.86254148145e-06	7.60457143303e-07	3.5724056473e-06	0.000105853499251	0.0036352556549	0.085927778439	0.892559908792	0.0177650247205
a31	4.21877879382e-06	1.81086032443e-06	8.8840996491e-06	0.00023646742175	0.00802505024497	0.251479135146	0.726081649597	0.0141628124735
a15	4.72847968794e-06	2.07860368814e-06	1.05078220997e-05	0.000281016798917	0.00957244985166	0.312050325049	0.664965943199	0.0131129497245
a31	3.76940185265e-06	1.75189647605e-06	9.77061958323e-06	0.000300976291306	0.0111707510539	0.324058851683	0.651568001066	0.0128861384748
a37	3.41152443755e-06	1.63522990202e-06	9.57859366108e-06	0.000311416529102	0.011899671418	0.337600775228	0.635020720355	0.0151528173916
a35	1.34992920252e-06	6.5768740734e-07	3.79458391036e-06	0.000115826495034	0.00445652823267	0.159483299743	0.803396593452	0.0325419397972
a31	1.79734637084e-06	8.51888399113e-07	5.36920286012e-06	0.000191982498345	0.00808581710422	0.258289903248	0.704978437817	0.0284458302657
a46	1.88842989028e-06	8.90801429704e-07	5.83119682004e-06	0.000218935500448	0.00942882326807	0.294335171083	0.655164665939	0.0408437917552
a31	1.17750833009e-06	5.98022573235e-07	4.53845490668e-06	0.000209837247816	0.00994571932269	0.290101593694	0.654028545313	0.0457079613851
a11	9.32362133363e-07	4.97588984412e-07	4.13160211889e-06	0.000208914937605	0.0102487658742	0.302744606565	0.644909938438	0.0418821929284
a31	6.53864417788e-07	3.84051638137e-07	3.7437079563e-06	0.000230485954202	0.0116627560581	0.301795310855	0.645069729479	0.0412369286428
a46	5.40616377929e-07	3.30289035046e-07	3.48364282877e-06	0.000234653823734	0.012026556986	0.283320524952	0.59910779316	0.105306102214
a20	1.87922156643e-07	1.20040381349e-07	1.27723391626e-06	8.47221550113e-05	0.004448961962	0.124498358984	0.64838759772	0.222578740738
</S>	9.77769913215e-08	6.55763366745e-08	7.0204845313e-07	4.55617596557e-05	0.002446854481	0.081653123492	0.65774119886	0.258112345369
