 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.00143831922565	0.005199941337	0.001118038136	0.006607788975	0.000564862718	0.235781405	0.702040425	0.047249208
a0	0.00172896832188	0.00644365671233	0.001352894112	0.008184005925	0.000670723426	0.112912635	0.826851175	0.0418559093333
a28	0.00167188958729	0.00651818333744	0.001324531804	0.00859683574167	0.000630616348667	0.0707620233333	0.864104158333	0.0463917051111
a31	0.00136087368066	0.00528361644361	0.0010750747724	0.00702679491285	0.000477454145482	0.0422976377544	0.885709052778	0.0567694537037
a24	0.000453957624412	0.00176299200933	0.000358508368948	0.00234353982024	0.000159264031207	0.0141765541661	0.747130710926	0.233614481235
a46	0.000563261554104	0.00163817260011	0.000247562336726	0.00135054805708	8.55954038557e-05	0.0056239009267	0.547716613642	0.442774393745
a31	0.0005993659756	0.00159480338203	0.000210441073567	0.00101838588159	6.09866280596e-05	0.0027644910269	0.640397021214	0.353354534582
a24	0.000199859757196	0.000532036769735	7.01767814372e-05	0.000339737511125	2.03470161809e-05	0.000939466181633	0.682467850405	0.315430548194
a31	6.66946697947e-05	0.000177813114775	2.34267022034e-05	0.000113570085655	6.80801472697e-06	0.000342473915211	0.695181960135	0.304087312731
a20	4.81149828976e-05	0.000116619376055	1.23685702021e-05	5.5854487465e-05	2.95292125566e-06	0.000151296977737	0.554318636712	0.445294187577
a29	4.36392930992e-05	0.000103214048685	9.10323683403e-06	3.94933688217e-05	1.74091593855e-06	7.84790432457e-05	0.263986738904	0.735737599192
a20	0.0001127044565	0.000296615366228	1.5984387378e-05	8.57072542739e-05	2.44554219952e-06	0.000106152329082	0.177650882968	0.821729549731
a29	0.0002722570655	0.000849696722076	3.81540714593e-05	0.000254740241425	4.94356449984e-06	0.000303774446361	0.153399650989	0.844876816577
a13	0.0007856037585	0.00267367957403	0.00010962458782	0.000835391847142	1.29349724999e-05	0.00088419258212	0.18656268033	0.808135855526
a17	0.00122132005283	0.00418948462468	0.000168621959273	0.00133499221571	2.33935138333e-05	0.00156588719404	0.224450306777	0.767045951842
a31	0.00081393869161	0.00283125703823	0.000113153807424	0.000925298995237	1.82215007544e-05	0.00139030926468	0.346972348926	0.646935500614
a44	0.000276546311603	0.000979431888743	3.95004686747e-05	0.000327880733746	6.53001776147e-06	0.00065088993556	0.317591816309	0.680127433538
a8	9.62883939343e-05	0.000342938408914	1.41403274249e-05	0.000115955961582	2.66734708716e-06	0.00024867173752	0.157831113436	0.841348211179
a6	4.28542529781e-05	0.000160970904971	7.1203478083e-06	5.77267335273e-05	1.99224526239e-06	0.000180072274173	0.139525729145	0.860023503726
</S>	3.32869844891e-05	0.000132337655486	6.17896790415e-06	5.01244787637e-05	2.17936828119e-06	0.000199272662087	0.148668989572	0.850907601863
