 	ho	finito	di	scrivere	</S>
a38	0.035869790439	0.16591253885	0.1172617675	0.65109432	0.0298615665
a31	0.0358670374976	0.164891420587	0.100791040833	0.679199606667	0.0192509205
a15	0.0129183948172	0.062483301166	0.0827257402777	0.828243512222	0.0136290781667
a18	0.0055019486724	0.031003957222	0.0439076310926	0.903165424074	0.0164210243889
a31	0.00206709087378	0.0129957920568	0.0375419746975	0.935938404691	0.0114567288963
a37	0.000721121827575	0.0045158446017	0.0302246783325	0.95109380823	0.0134445527321
a31	0.000272463262668	0.00168837475403	0.0269424175442	0.957092966077	0.0140038198774
a0	9.49044930323e-05	0.00057919903581	0.0253839283147	0.950909185359	0.0230328575925
a31	3.57252111761e-05	0.000213953626603	0.0269254572382	0.94663496512	0.0261899315308
a18	1.23319477574e-05	7.81444950677e-05	0.0273731238081	0.920804838373	0.0517315441769
a31	4.6357169658e-06	7.68081808892e-05	0.0229342103314	0.915863646124	0.061120664559
a39	1.67754434193e-06	7.52619045231e-05	0.0214537429571	0.887133948708	0.091335341353
a20	5.8351909721e-07	2.52697164797e-05	0.0071936589197	0.829196629569	0.163583843784
a31	3.1235628423e-06	0.000252192956239	0.00728305522723	0.86509662319	0.127364969595
a8	3.96934253893e-06	0.000327817862463	0.00731042185841	0.838130924397	0.154226824865
a20	1.32481519338e-06	0.000109310337723	0.00247229524547	0.758974044799	0.238442998288
a31	3.77392782003e-06	0.000185796159093	0.00374370842516	0.8164161016	0.179650595096
</S>	6.88484041001e-06	0.000316914189546	0.00622383821258	0.8801890508	0.113263291048
