 	il	lenzuolo	vuole	lavato	</S>
a31	0.011950563163	0.2164228233	0.26573462	0.505147597	0.00074437541
a7	0.004184245363	0.0736297592	0.112638414333	0.806871045667	0.00267652880333
a31	0.00156726065333	0.02557648476	0.048581394111	0.921158981889	0.00311583546778
a0	0.000611719516777	0.00895587744667	0.023839201037	0.960949083963	0.00564407118926
a17	0.000718693738926	0.00451173918222	0.0178155543457	0.967159051321	0.00979490772975
a13	0.028143818513	0.0311219563607	0.0359056324486	0.895767617107	0.00906093547658
a31	0.037709706071	0.0404896431202	0.0455973898162	0.869705425702	0.00649783585886
a17	0.0200466339237	0.0228063977067	0.0392877949387	0.912259811901	0.00559940908629
a8	0.0176482916412	0.0201009045689	0.0367891156462	0.920337820634	0.00512392769543
a31	0.0105451183137	0.012468042523	0.0354068738821	0.938556290211	0.00302371927848
a24	0.0039312390479	0.00540776339433	0.031949158294	0.95544718007	0.00326468990616
a46	0.00572392452597	0.00573911368478	0.0254321864313	0.944034493357	0.0190702854021
a24	0.0113806291753	0.0102996102283	0.0316451811438	0.916861764452	0.0298127804674
a37	0.0147899433918	0.0112970045761	0.0349898413813	0.897436888151	0.0414863101558
a31	0.0120451719639	0.00832410959203	0.0311210534604	0.904626109384	0.0438835750519
</S>	0.00793201323195	0.00635380164601	0.0306969697302	0.924149474692	0.030867743026
