 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	2.618230927e-06	1.126962253e-05	8.14879525e-05	0.00124344055	0.0007715249	0.261476929	0.4687008	0.2652147895	0.00249713498
a1	9.18158878757e-05	0.000216641071843	0.0004676198075	0.00165363898333	0.0010008188	0.0943347933333	0.313449932667	0.551515893167	0.0372688410933
a20	0.000305241159292	0.000642417623948	0.00105839003583	0.00193126909444	0.00114881673333	0.0330238257444	0.112894448556	0.738378791056	0.110616780364
a31	0.000287176290699	0.000578960301973	0.000867541189277	0.00140178882815	0.000830898777777	0.0140530627481	0.166266547852	0.714777063685	0.100936916955
a13	0.000248433074501	0.000500592407981	0.000685061940426	0.00109761863938	0.000617880492592	0.0076184061827	0.181941686517	0.652249361228	0.155040909152
a17	0.000310975004834	0.000643334739327	0.000869068813475	0.00128799857979	0.000719964697531	0.00347318292757	0.0642718475057	0.676318107076	0.252105473051
a29	0.000231607194945	0.000501474156442	0.000712913804492	0.0012146094266	0.00066437143251	0.00214375567586	0.0267314389352	0.731109289025	0.236690471017
a18	0.000345011111648	0.000668707938814	0.000896529801497	0.00155435107553	0.000825360977503	0.00208324329195	0.0152100209784	0.750676883008	0.227739843672
a31	0.000330681089516	0.000608878818805	0.000799334029499	0.00193480152518	0.000980565039168	0.0105701065973	0.0878851633261	0.741772184336	0.155118236557
a13	0.000214968668805	0.000421929145468	0.000554991392166	0.00178355980839	0.000867489806389	0.0131618779991	0.110327979975	0.690318484779	0.182348644186
a18	0.000260628299602	0.000517992015156	0.000641598300722	0.00135447641946	0.000675981668796	0.0052551004997	0.039819420525	0.652254694926	0.299220064729
a31	0.000171788384467	0.000336406634552	0.000425451101574	0.00182021868982	0.000850192576265	0.0150653515332	0.0984365718417	0.669201764975	0.213692231576
a3	9.49113427557e-05	0.000197871861017	0.000272028985191	0.00190348197994	0.000861166635422	0.0183393248444	0.117764996947	0.665884821658	0.194681390525
a31	6.90612295452e-05	0.000150313893339	0.00021604724173	0.00230019037665	0.00104606365514	0.0240173742815	0.164225671982	0.621293807219	0.186681493075
a46	3.56547568084e-05	7.39859507797e-05	0.00011385081891	0.00223142502888	0.00101381920371	0.0256071768472	0.178544037127	0.505089459073	0.287290597258
a31	2.44513198895e-05	4.77299198599e-05	7.13432963033e-05	0.00188050497963	0.000882265253237	0.0217731127024	0.182230915509	0.472457309691	0.320632346119
a20	1.38192812498e-05	2.61044695533e-05	4.39707627678e-05	0.00174523325154	0.000828860473079	0.0204733996255	0.183372716923	0.440021836564	0.353474022406
a17	1.16041359499e-05	2.14532968511e-05	2.81088655893e-05	0.000605245432847	0.000288971433026	0.00686210484983	0.061763913361	0.448843745521	0.481574804135
a20	9.9937311833e-06	1.9111261617e-05	2.41307348631e-05	0.000233366878282	0.000114120371009	0.00234909932328	0.0219151807537	0.580403348507	0.394931574712
a31	8.3131745411e-06	1.86118542057e-05	6.64281422877e-05	0.00318945520276	0.001409596997	0.0250263378978	0.117073803918	0.603454969502	0.249752427004
a8	3.65100046037e-06	1.08418491019e-05	7.18314217626e-05	0.00415760769692	0.00183157552847	0.0325529489293	0.148100057733	0.495172176501	0.318099284435
a31	1.98430184346e-06	6.7943320673e-06	5.64233982542e-05	0.00382190252831	0.00164500307229	0.0257846809398	0.129006569004	0.498267758834	0.341408853812
a1	1.02061313782e-06	4.9288373891e-06	5.08256123847e-05	0.0037113306466	0.00158315156943	0.0235376612933	0.122870492601	0.543461452945	0.304779133604
a46	6.63720999273e-07	2.4598369397e-06	1.83518054282e-05	0.0012441266452	0.00053123657981	0.00787141275877	0.0415812868537	0.466613330982	0.482137134535
a31	5.27218853091e-07	5.09041975657e-06	5.77453401427e-05	0.00356127217423	0.00144398473794	0.0169597906006	0.0744931920046	0.546049290327	0.357429095345
