 	che	vende	buon	pane	</S>
a17	0.050027993845	0.1678574247	0.31061144	0.25678133	0.2147218025
a31	0.0499973409035	0.165922495389	0.237414714	0.44247022	0.1041952545
a11	0.0166933441163	0.055465002132	0.0842719491667	0.754081673333	0.0894880435
a39	0.00575158940877	0.0194045335573	0.0390056635556	0.755365411111	0.180472781167
a35	0.00318351364626	0.0107598135191	0.0275438371852	0.57655437037	0.381958470389
a39	0.0140745072154	0.0465630138397	0.0421524417284	0.35292238679	0.544287673463
a31	0.0184361809051	0.0696064362799	0.0982697539095	0.344478292263	0.469209347821
a24	0.0101266152684	0.0443244090933	0.0984121326365	0.331135410754	0.51600145594
a18	0.00635028988947	0.0232785825644	0.0419322240122	0.203009850251	0.725429068647
a31	0.00548100696316	0.0245465750548	0.0559569481374	0.295443473417	0.618571989549
a13	0.00437637675772	0.0229826976116	0.0582569582125	0.320958147806	0.59342582985
a31	0.00151482161591	0.0080191417472	0.0243276639042	0.397170992602	0.568967393283
a46	0.000544342554857	0.00299551272042	0.0129145314504	0.399508122534	0.584037501094
a8	0.000181593012129	0.000998798401733	0.0043073446117	0.176880396845	0.817631887031
</S>	9.08661124995e-05	0.000499542161226	0.0021551142747	0.118900259923	0.878354243516
