 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	1.60019558e-07	3.766030465e-07	4.015707405e-07	4.70636676e-08	7.45967237e-07	1.45590256e-06	9.3063402e-06	1.05635425e-05	3.9775582e-05	0.000137415945	0.000149989355	0.0009009891	0.0108313764	0.4661124085	0.521334207	0.00047072753
a37	5.4853594496e-05	8.49854589488e-05	7.19617143268e-05	1.65835092505e-05	6.79240331123e-05	3.23769969533e-05	7.36268217333e-05	5.62180475e-05	0.000186637968667	0.000307100098333	0.000275489975	0.0005920072	0.00409511886	0.176924420967	0.799457882333	0.01770285033
a31	7.29833841445e-05	0.00011294988056	9.55592495811e-05	2.20654168754e-05	8.98617906341e-05	4.18552406778e-05	9.08109078778e-05	6.67203418e-05	0.000222609775422	0.000339994291778	0.000294502276533	0.000426561102667	0.00165881436333	0.100002299456	0.873041917444	0.02342058711
a46	0.000101824740694	0.000151706764431	0.000130785527999	3.26211960838e-05	0.000122338663141	5.37451885859e-05	0.000108022429926	7.45333165667e-05	0.000245519024341	0.000361769889593	0.000309359897044	0.000357399653556	0.00081038437111	0.0740218505187	0.865011149148	0.0581070377033
a24	0.000111922220098	0.00016540051371	0.0001435665714	3.62527868846e-05	0.000134927150947	5.96208615286e-05	0.000122595011309	8.12972891889e-05	0.00026689187478	0.000392789869864	0.000335207653681	0.000360793449519	0.00045333393037	0.0283018575396	0.884215413049	0.0848181242344
a31	3.77959204625e-05	5.59240682933e-05	4.892935068e-05	1.21999402275e-05	4.68238709157e-05	2.24186725762e-05	5.5519371103e-05	3.58849553963e-05	0.000112238603927	0.000169843286621	0.000149238226894	0.000209730938173	0.000764338583457	0.0621550525132	0.89233022435	0.0437938153315
a13	5.37843640507e-05	7.91764609211e-05	7.20462217067e-05	1.71947448185e-05	6.94500743386e-05	3.13531089254e-05	7.42212063677e-05	4.74392471321e-05	0.000152242100309	0.000228704018874	0.000200832636631	0.000257377752724	0.000882264751152	0.0707661635711	0.83392624145	0.0931415273638
a24	6.00185795502e-05	8.8365838507e-05	8.16724002356e-05	1.90641279395e-05	8.01534874462e-05	3.70947878085e-05	9.12697874559e-05	5.51992373774e-05	0.00018243282677	0.000278689886291	0.000242405053877	0.000275305077575	0.000471169253717	0.028066044257	0.844112833817	0.125858333121
a31	2.09283159481e-05	3.09518327123e-05	2.92812731785e-05	6.56971760883e-06	3.02250653021e-05	1.75788876362e-05	6.29936488186e-05	3.87402424591e-05	0.000112062887257	0.000177749248764	0.000164419742959	0.000299469875858	0.00140333936457	0.0692404850857	0.869592997939	0.058772249817
a13	4.54033385474e-05	6.46653759141e-05	5.96326744928e-05	1.39038104986e-05	5.92939485874e-05	2.74804640787e-05	8.09188139395e-05	5.11911458197e-05	0.000152942380752	0.000235842856255	0.00021516546432	0.000358827425286	0.00167849827819	0.0793548387952	0.798571842646	0.119029581382
