 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.00124175960345	0.000328415435	2.149121115e-05	0.000925086365	0.004075717645	0.97126979	0.022137752
a31	0.00124160867354	0.0003183037949	2.10650221333e-05	0.000551177358333	0.00219359007833	0.97743146	0.0182428304067
a20	0.000474809206906	0.0001504620182	1.18073984611e-05	0.000338782814778	0.00152747250611	0.979049303333	0.0184473972089
a31	0.000219209047156	9.40097979467e-05	8.5716897037e-06	0.000164180173593	0.000823933232037	0.980171277778	0.0185188338696
a20	0.000102988859239	5.26692831956e-05	5.40114345123e-06	9.3049665531e-05	0.000582360877346	0.973175569259	0.0259879490899
a38	6.94710397463e-05	4.38064983985e-05	4.87300808374e-06	4.9914958177e-05	0.000228017379115	0.961331003086	0.0382729106966
a31	2.83794618602e-05	1.97607171128e-05	2.26958476458e-06	4.0038596059e-05	0.000319930886372	0.976865467695	0.0227241710755
a29	1.57419185648e-05	1.18747266843e-05	1.50406322486e-06	3.85784326863e-05	0.000357772668791	0.936178509232	0.0633960178685
a20	1.38343366216e-05	1.08329086614e-05	1.41078707495e-06	2.13128310954e-05	0.000150514386264	0.860248569744	0.139553515956
a31	6.91827926507e-06	6.95170398713e-06	1.44183359165e-06	7.22016212318e-05	0.000379459062088	0.889978943248	0.109554065452
a20	7.39928837956e-06	6.49283099571e-06	1.61406733055e-06	9.00272060773e-05	0.000457655097363	0.777621684416	0.221815131951
a46	8.25062632652e-06	5.48989379857e-06	1.05929971018e-06	3.42877119258e-05	0.000175494115788	0.628607544805	0.371167873984
a31	3.44951637184e-06	1.09513277329e-05	3.68021943673e-06	0.000167146048209	0.000515648698596	0.762517498268	0.236781588328
a20	2.30755672028e-06	1.27552525776e-05	4.59044616224e-06	0.000211694005736	0.000629027911532	0.676308529423	0.322831063109
a31	1.93178199109e-06	2.76790981925e-05	9.25018540408e-06	0.000308680301579	0.000776812082511	0.646875423141	0.352000190903
a39	8.4658179803e-07	3.22679612642e-05	1.0766205768e-05	0.000341711185593	0.000834796168504	0.625256361047	0.373523203501
a0	5.04186272677e-07	1.13106130214e-05	3.793990056e-06	0.000118772499931	0.000327963153835	0.444348623682	0.555188987834
a20	2.56288750892e-07	4.36675134047e-06	1.54646150533e-06	4.73311393103e-05	0.000189001254612	0.464691557894	0.535065895945
a23	1.93030370297e-07	2.58293144682e-06	1.12170682178e-06	2.91519537701e-05	0.000169393978204	0.492105062631	0.507692448648
a31	8.53392106766e-07	0.000281295115216	4.45356189406e-05	0.00110803543892	0.00111032617273	0.65973316421	0.337721800549
a20	1.04249719092e-06	0.000374008176272	5.90608772135e-05	0.00147130172864	0.00145438419091	0.60950635807	0.38713388785
a31	6.9874678564e-07	0.000263568459957	4.47319333045e-05	0.00101898835855	0.00120427179697	0.592127899357	0.405339863283
a46	5.65862815147e-07	0.000226340573366	3.96526120282e-05	0.00086243662585	0.00108067505566	0.554331211119	0.443459135094
</S>	2.84156237473e-07	0.000113347691753	2.00601774041e-05	0.000440228772425	0.00061126911283	0.337259507559	0.661555317547
