 	che	non	li	aspetiamo	</S>
a20	0.00112922989915	0.001772792514	0.01040969235	0.0017140844	0.9849742
a8	0.00149003129972	0.00232733750467	0.00680724768333	0.00137496293333	0.988000433333
a7	0.000991006576573	0.00156387383489	0.00385401138111	0.000998486487777	0.992592611111
a35	0.000691432168858	0.000939374678297	0.0017554717137	0.000632981039259	0.995980717037
a46	0.000751425222953	0.000692779326099	0.000955178771233	0.000575236233086	0.997025385679
a31	0.000631725674318	0.0007440822087	0.00122672472374	0.000676883831029	0.996720595226
a11	0.000325519028106	0.0006013961949	0.00118850254791	0.00062522217701	0.997259365075
a31	0.000138053317035	0.000250734678967	0.00186930145597	0.00160246572567	0.996139455025
a0	4.9258524845e-05	0.000111280014722	0.00206696745732	0.00243224027522	0.995340285008
a31	1.74112534817e-05	5.37743963073e-05	0.00628025645777	0.00657036745841	0.987078228336
a30	6.5585341339e-06	3.43506734024e-05	0.00770304240392	0.00920285158614	0.983053242779
a0	2.30895021463e-06	1.17419988241e-05	0.00265594744264	0.00677096786205	0.990559080926
a31	2.38850183488e-06	2.6530680998e-05	0.00309231133755	0.00940087185402	0.987477910309
</S>	3.52624921744e-06	4.6928375499e-05	0.00477999936878	0.012669312427	0.982500230155
