 	sono	stato	sempre	poveretti	</S>
a20	0.003515557755	0.0027832573	0.0229258055	0.96825753	0.00251785587
a4	0.00375933326167	0.00200663079	0.0132482668333	0.97961932	0.00136647141333
a31	0.00151976410548	0.000896870165	0.0073451936111	0.989414196667	0.00082402948111
a38	0.000903843376746	0.00049281995	0.00535580997037	0.992578232222	0.00066934506037
a31	0.000698526161078	0.000356916174	0.00482998142346	0.993484094074	0.00063048738679
a7	0.000246171117522	0.000136601468667	0.00327711867449	0.995730781358	0.00060932067893
a31	9.53841766985e-05	6.24509117223e-05	0.00243010982483	0.996830260453	0.000581815219643
a21	4.5223903424e-05	5.00710407408e-05	0.00244502340828	0.996986070151	0.000473621649881
a20	5.9759989808e-05	7.84849449136e-05	0.00206949763609	0.99709222005	0.000700044916627
a8	0.000134474949936	0.000101631638305	0.00307471931203	0.99506375335	0.00162544073888
a31	0.000128137842519	7.67331471017e-05	0.00284215171068	0.995338331117	0.00161468407829
a33	5.89106923797e-05	3.55268803672e-05	0.00206289601023	0.993869267039	0.00397343449143
a20	4.22873947932e-05	2.77089364557e-05	0.00228321050341	0.989248919013	0.00839787833048
a31	2.07414939177e-05	1.80458626519e-05	0.00160974970114	0.991756426338	0.00659504473016
a7	8.93261129257e-06	1.0124881384e-05	0.000918086517047	0.986151475446	0.0129114100301
a31	5.09772297752e-06	1.11700947947e-05	0.00137996952235	0.983523168482	0.0150806280234
a11	2.23908577251e-06	1.01651087649e-05	0.00150541653078	0.963778899494	0.0347032920211
a31	2.33774849084e-06	2.22475884216e-05	0.00311734426693	0.955428466498	0.041429574707
a13	2.19066528361e-06	2.61213547405e-05	0.00364579750898	0.898519255499	0.0978066056023
a18	8.3804169287e-07	9.38052544683e-06	0.00147733000633	0.8249698285	0.173542611867
a31	3.66602804262e-06	2.58594737489e-05	0.00416759641878	0.879669586167	0.116133267456
</S>	6.87253152131e-06	4.65643668744e-05	0.00738161820939	0.933035243084	0.059529663978
