 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	3.6306555e-07	6.4230543e-07	7.68978625e-07	2.99687708e-07	2.7216807e-07	3.91739465e-06	0.00061072454	0.602433825	0.3874045	0.0095446765
a20	0.000211553405607	0.000294511942243	0.000333549998808	0.000168821471569	0.000123852778883	0.00054662089655	0.00225854164	0.372938310667	0.57615453	0.0469696845
a31	0.00028174761242	0.000392132108799	0.000444084611857	0.000224835221299	0.000164909147578	0.000725904395666	0.0026933491026	0.197806002556	0.739173456667	0.0580935705
a29	0.000112721858024	0.000157944804317	0.000179196706207	9.00075678755e-05	6.5047738143e-05	0.000286640395371	0.00110313909013	0.130544001185	0.791560952222	0.0759003691667
a15	9.64124173413e-05	0.000141216154772	0.000164372955402	8.19812992918e-05	5.6910795381e-05	0.00024163312179	0.00087949367671	0.0507956710617	0.805069950741	0.142472343056
a31	7.21704152139e-05	0.000108406512172	0.000128263961621	6.424366948e-05	4.41206404686e-05	0.000181960997183	0.000601036199803	0.0665017340206	0.821264350247	0.111033694019
a18	4.60793531715e-05	6.83715246384e-05	8.03442253602e-05	4.07832815427e-05	2.71736014978e-05	0.000103221288981	0.000310846860834	0.0689541560735	0.773845933416	0.15652309434
a46	4.17640800572e-05	6.19160988795e-05	7.27185324534e-05	3.71936938476e-05	2.42783834993e-05	8.7988036327e-05	0.000258366186945	0.0250757265245	0.720746344472	0.253593711447
a31	1.83042033613e-05	2.75298925512e-05	3.25889265266e-05	1.66291622739e-05	1.08470426889e-05	4.03487864923e-05	0.000133425190648	0.0560412886082	0.773633264824	0.170045803482
a37	1.03959494627e-05	1.59571394417e-05	1.9116458551e-05	9.89181374933e-06	6.3213510854e-06	2.20103982141e-05	7.06472185493e-05	0.0657121619361	0.719546254941	0.214587297494
a31	7.7603617751e-06	1.21003623729e-05	1.46266428048e-05	7.64643115511e-06	4.81304772873e-06	1.59018936834e-05	5.29702408498e-05	0.086507839712	0.683481018314	0.229895359831
a41	3.5141414459e-06	5.5975067833e-06	6.86772322273e-06	3.6398611237e-06	2.24388644318e-06	6.90758000647e-06	2.70011992833e-05	0.0931957394507	0.630931346105	0.275817137277
a31	2.10132432163e-06	3.43402952377e-06	4.28659600891e-06	2.30646444407e-06	1.38890585879e-06	3.93182530082e-06	3.08988597611e-05	0.10744089603	0.599719988702	0.292790735092
a3	8.42149636877e-07	1.41142220392e-06	1.79496657097e-06	9.72644950857e-07	5.7480175733e-07	1.57714593227e-06	2.8920234587e-05	0.112103472443	0.549938629567	0.337921767697
a31	4.47397605626e-07	7.7716470464e-07	1.01544301032e-06	5.50399863619e-07	3.18786472443e-07	1.02021454409e-06	0.000103721153862	0.119065707914	0.523000119856	0.357826304232
a23	1.82785296542e-07	3.1446598388e-07	4.1043165344e-07	2.1736594454e-07	1.28215670814e-07	6.06563820697e-07	0.000127982155337	0.121304275083	0.459066833285	0.419499063077
a29	7.0367505514e-08	1.23149330293e-07	1.63175057813e-07	8.860296218e-08	5.13948842713e-08	2.19531108566e-07	4.2902221939e-05	0.040951088239	0.360191351095	0.598813967692
a46	3.03368809047e-08	5.4449395431e-08	7.3693280271e-08	4.10781927267e-08	2.34530856238e-08	8.87044378553e-08	1.46055614997e-05	0.0142369287663	0.346880627032	0.638867555897
a23	1.53376907016e-08	2.82895971437e-08	3.8889077757e-08	2.22839332422e-08	1.31674737413e-08	4.65473242851e-08	5.3108141099e-06	0.0050522172421	0.250164835677	0.744777485299
</S>	1.20655453508e-08	2.26331035718e-08	3.13336888785e-08	1.81674181211e-08	1.11793793706e-08	3.99689206426e-08	3.16643035495e-06	0.00284372222105	0.234209977839	0.762942992649
