 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	3.98658485e-07	2.1978485e-07	2.14888045e-08	7.0956003e-09	1.65014e-09	1.5909761e-09	1.078694675e-08	1.5053625e-08	3.9260324e-07	5.6151658e-06	0.00049025767	0.94970887	0.03187159	0.0179225875
a20	0.000304721481962	0.00019595121882	2.77121954035e-05	1.38065509821e-05	3.55030581123e-06	5.69491973653e-06	2.23249392009e-05	2.68274324737e-05	0.000178195836567	0.000686059406467	0.00242433345	0.741932136667	0.132595182667	0.121583501833
a13	0.000449529347321	0.000287877626273	3.99553381345e-05	1.98003025274e-05	5.06118583708e-06	8.14733724551e-06	3.22771876003e-05	3.87908851579e-05	0.000263826198856	0.00104676130216	0.00380770001667	0.487405032222	0.254550494222	0.252044743944
a31	0.000193408969014	0.000122744735448	1.63407338597e-05	7.99749351392e-06	2.01577578794e-06	3.2712132576e-06	1.32783463965e-05	1.5963191064e-05	0.000114460692598	0.000484492200447	0.00207804717422	0.505066364074	0.279118291407	0.212763337981
a28	0.000134833989579	8.8009638506e-05	1.26582621014e-05	6.57516230943e-06	1.69007160489e-06	2.99245916163e-06	1.14338171285e-05	1.2875409366e-05	8.66238505117e-05	0.000329232566542	0.00115529416007	0.405591111358	0.305237690469	0.28732899266
a31	0.000115308173626	7.6430903331e-05	1.14307442796e-05	6.10104509235e-06	1.58150240278e-06	2.89954045237e-06	1.08189704691e-05	1.18461419176e-05	7.73448077142e-05	0.000277478365615	0.000848419502023	0.391890840453	0.301786006823	0.30488349622
a21	8.84695983079e-05	6.3478471606e-05	1.10606980056e-05	6.56413401999e-06	1.80159293541e-06	3.30727854928e-06	1.0821699916e-05	1.12896277681e-05	6.74496767817e-05	0.000211230151973	0.000518276782674	0.374124296818	0.280591355608	0.344290604073
a31	7.95232029076e-05	5.91609173367e-05	1.09373450968e-05	6.71849749884e-06	1.87495679863e-06	3.44319255267e-06	1.0822618513e-05	1.11041335954e-05	6.41515343844e-05	0.000189151063824	0.000409373453225	0.384276735606	0.261186421869	0.353690610691
a20	3.95769454409e-05	3.08776569136e-05	5.99313412716e-06	3.83924532513e-06	1.0678991197e-06	1.96184072047e-06	5.74642287865e-06	5.76148737114e-06	3.20651855853e-05	9.09114444413e-05	0.000191872160075	0.381219809202	0.22018504729	0.39818549623
a28	2.86826118136e-05	2.32562358712e-05	4.62661960905e-06	3.04990542838e-06	8.44988743233e-07	1.54561935349e-06	4.32209654955e-06	4.25921384705e-06	2.37858391951e-05	6.86656431471e-05	0.000171019266692	0.148327261401	0.250046395763	0.60129226541
a27	2.80613296045e-05	2.25047661904e-05	3.88107763635e-06	2.51202446279e-06	6.77844251078e-07	1.20776663116e-06	3.63907273985e-06	3.49666417235e-06	2.43821117317e-05	8.17068193824e-05	0.000245897028897	0.0802295928003	0.274998191921	0.644354221803
a17	0.000119794809868	0.000114268637063	2.23567677455e-05	1.62680194876e-05	4.59050308369e-06	6.85818234372e-06	1.69481440466e-05	1.44625160575e-05	0.000102103117244	0.000294612699794	0.000555951852966	0.0521996509334	0.245042023974	0.701490107268
a4	0.000243793613289	0.000261536565688	5.45878939152e-05	4.24879251625e-05	1.18655626946e-05	1.66754854479e-05	3.52091793489e-05	2.85175183525e-05	0.000185786535748	0.000503050603265	0.000846198227655	0.0448176713111	0.202698714658	0.750253919089
a13	0.000743223081096	0.000848056875229	0.000174549429305	0.000126391265054	3.40322552315e-05	4.39633801493e-05	8.56951584496e-05	6.89830481175e-05	0.000420800865249	0.00119940381776	0.00197420021922	0.0575152711037	0.170932528219	0.76583292303
a31	0.000809873956365	0.00091867374941	0.000186899304268	0.000131613679451	3.51593088138e-05	4.46088768298e-05	8.73185804832e-05	7.08145198058e-05	0.00043771073975	0.00133772023925	0.00335864127307	0.276811272035	0.18190165274	0.53386806601
