 	lo	posso	finire	di	fare	</S>
a20	0.019108368336	0.0558044736	0.12474351965	0.110330693	0.37411614	0.31589677
a31	0.0191049245529	0.0557594183317	0.123628926033	0.0772975106667	0.505823573333	0.21838562
a46	0.0065269081519	0.0190113648423	0.0426325061602	0.0391790145556	0.657428504444	0.235221683333
a31	0.00233423524424	0.00676200680229	0.0156332939522	0.0248575011852	0.723132868148	0.227280097778
a41	0.000779642678454	0.00225768634479	0.00522711775053	0.0139950172951	0.761531809383	0.216208722593
a18	0.000262776804585	0.000758917520097	0.00176490273851	0.0051800628117	0.565232113128	0.426801187531
a7	9.30896785283e-05	0.000264443621366	0.000614862406837	0.0018369114739	0.344802394376	0.65238828251
a41	9.76075881761e-05	0.000224752672455	0.000428634808946	0.0009861392813	0.223379254792	0.77488361417
a31	0.000103984020392	0.000232565187485	0.000603924702982	0.00616453249377	0.361490428264	0.631404578057
a0	4.41100255307e-05	0.000108130149628	0.000459956779094	0.00760007361792	0.409938649421	0.581849099352
a31	1.88374332436e-05	4.90351983427e-05	0.000327822704465	0.00595968965931	0.422783369807	0.570861219784
a39	1.00212273112e-05	2.86067891976e-05	0.000282475920248	0.0053983941531	0.422252319936	0.572028139928
a46	3.38881630707e-06	9.62714678253e-06	9.44294231427e-05	0.00182042333303	0.244008206645	0.754063926643
</S>	1.73584011354e-06	4.89395134126e-06	4.74606580213e-05	0.000929093689515	0.200466778322	0.798550063322
