 	era	molto	stanco	</S>
a46	0.0085053075	0.0351768835	0.870189575	0.086128263
a8	0.0115990806667	0.0181180571667	0.845867961667	0.124414927667
a37	0.0125610637222	0.0125869148889	0.769014707222	0.205837319222
a31	0.0094517211374	0.00860777122963	0.793614682407	0.188325820074
a0	0.0033673937758	0.00381411972321	0.674239167469	0.318579320358
a20	0.0014408369586	0.00168811297107	0.369517865823	0.627353190119
a31	0.0006344368562	0.00187568174036	0.471873638608	0.52561624004
a39	0.000278952823067	0.00180393406679	0.470590399536	0.527326720013
a41	0.000171711432022	0.000803579575597	0.217975639845	0.781049100004
a31	0.000297965514007	0.00219517399187	0.367484233282	0.630022683335
a28	0.000282500623536	0.00252698054562	0.413734394427	0.583456181112
a11	0.000106931260045	0.00095741473354	0.199345704809	0.799589960371
a20	5.3848977015e-05	0.00052147067118	0.163957471603	0.835467203457
a31	0.000109248459338	0.00122246081373	0.295705287201	0.702963014486
a11	0.000121666519746	0.00137959156258	0.2964474524	0.702051301495
</S>	6.2297924823e-05	0.00073859171829	0.1861237362	0.813075375747
