 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	2.49314009527e-05	7.8828151824e-05	6.5992535301e-05	0.000260753491	0.00020075473	0.9991786	0.000190162297
a31	2.49313651734e-05	7.88278384741e-05	6.59878128655e-05	0.00024999145084	0.000142772893333	0.999248466667	0.00018898997169
a6	1.9911100247e-05	5.97791473575e-05	4.99077170536e-05	0.00017642163412	0.000109306047778	0.999002635556	0.00058198212992
a31	1.8237678507e-05	5.34295830108e-05	4.45476625095e-05	0.000151880565824	9.60730682593e-05	0.998922525185	0.000713263078973
a37	8.01883992697e-06	2.35075892285e-05	2.15495236615e-05	8.14855863923e-05	6.76033350864e-05	0.998520975062	0.00127685312866
a31	4.61256045601e-06	1.35335916083e-05	1.38834808057e-05	5.80211671141e-05	5.83488340288e-05	0.998386291687	0.00146533322505
a17	6.34589479902e-06	1.79900090683e-05	1.68111355204e-05	6.2080430688e-05	5.73116636763e-05	0.996605880562	0.00323359342385
a31	6.92367306532e-06	1.94754823402e-05	1.77870310458e-05	6.34395489383e-05	6.09096335588e-05	0.996007443521	0.00382401734095
a17	6.05593165409e-06	1.67812080975e-05	1.39575202209e-05	4.81241183551e-05	5.32644168529e-05	0.988909404507	0.01095238698
a31	5.76668526733e-06	1.58831205643e-05	1.26810681191e-05	4.3044590085e-05	5.86552622843e-05	0.986531991502	0.013331934446
a8	4.18241180508e-06	1.13945443865e-05	8.41257108516e-06	2.83772116617e-05	5.29059674281e-05	0.972213863834	0.0276808319347
a31	3.65432260893e-06	9.8983622598e-06	6.98986547159e-06	2.35468695872e-05	6.3255042476e-05	0.967421354611	0.0324712713776
a28	2.11305044355e-06	5.7986280509e-06	3.89137906706e-06	1.46507995624e-05	6.30087358253e-05	0.928999818204	0.0709107045252
a0	1.63152877618e-06	4.5392071003e-06	2.95597891569e-06	1.25619527541e-05	3.45199612751e-05	0.895399039401	0.104544766508
a41	6.15099438393e-07	1.7540640501e-06	1.1972471819e-06	6.46317915137e-06	2.30871637584e-05	0.922237813134	0.077729073836
a39	4.88310864131e-07	1.56737245003e-06	1.04667674397e-06	7.36912238379e-06	2.44947605861e-05	0.898334704378	0.101630331279
a31	4.07206324744e-07	1.37223595491e-06	8.9235269599e-07	9.0007227946e-06	0.000127729887195	0.912195401459	0.0876651704263
a39	4.51074991615e-07	1.4225391232e-06	7.02612446663e-07	7.89209026487e-06	0.000158250480732	0.820627750486	0.179203500142
a31	4.65793256105e-07	1.43986313497e-06	6.48328025554e-07	9.73515775496e-06	0.000178677178577	0.790024380162	0.209784676347
a18	2.08245047602e-07	6.26441522223e-07	2.79057448518e-07	8.34970665165e-06	0.000180871318692	0.677625350054	0.322184355082
a31	1.22756303467e-07	3.57257110074e-07	1.76663436173e-07	1.04292549506e-05	0.000164270132064	0.639945726685	0.359878932727
a18	4.61260644223e-08	1.35090536025e-07	1.03954201391e-07	1.09073359669e-05	0.000157969049455	0.604042842228	0.395787978609
a31	2.19290286408e-08	6.78364053417e-08	1.2153694313e-07	1.3398911639e-05	0.000124714188585	0.591475767409	0.40838588807
a39	9.72777098027e-09	3.41389002472e-08	1.23356822677e-07	1.42042931763e-05	0.000113721045195	0.59977567247	0.400096204557
a41	3.87064834342e-09	1.33247604157e-08	4.3449724459e-08	4.8245826121e-06	4.12070432983e-05	0.466644620823	0.533309261519
a8	1.59142926114e-09	5.42616420523e-09	1.67639892863e-08	1.70152424237e-06	1.72283364661e-05	0.481712613608	0.51826841384
a31	4.40225648371e-09	1.86996526017e-08	4.74618022954e-08	3.75994686246e-06	2.55071462887e-05	0.621468911203	0.378501719747
a46	5.29163283124e-09	2.29713928672e-08	5.70521085985e-08	4.43231676415e-06	2.79558959296e-05	0.592127070401	0.407840421716
a8	1.85706702041e-09	7.9224521024e-09	1.99267784328e-08	1.50942531372e-06	1.08165950432e-05	0.387654563467	0.612333040572
</S>	9.70564120205e-10	4.0844382712e-09	1.05470558164e-08	7.7931503036e-07	6.6618583716e-06	0.398362691734	0.601629820286
