 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.00143611679225	0.0022569681885	0.00055164272	0.000539964715	0.330374215	0.62207435	0.0427667235
a8	0.00226767746408	0.00357028906283	0.000845919253333	0.000797159411667	0.184339055	0.76645016	0.0417297678333
a20	0.00203863818803	0.00327559978761	0.000783610917778	0.000770495707222	0.131478788333	0.818708336667	0.0429445459444
a8	0.00213196692934	0.0032514289292	0.000737320992593	0.000731482119074	0.101776757778	0.844472718889	0.0468983133148
a31	0.00171246623749	0.00247522936372	0.000524386835364	0.000508268741058	0.0649497595927	0.88916862963	0.0406612357716
a37	0.000662083400205	0.00094900674189	0.000214425739621	0.000195700258386	0.0293484765309	0.91127204321	0.0573582599239
a10	0.000338264773402	0.00049061620063	0.00013552623654	0.000108079291462	0.0173064355103	0.89989618107	0.0817248866413
a31	0.000139068916332	0.00021392823581	6.98888374e-05	5.30258222273e-05	0.0115399966368	0.92587471369	0.0621093282138
a21	7.70217939751e-05	0.000107618734203	3.57684503533e-05	2.47837481491e-05	0.00654918071227	0.91094579123	0.0822597987379
a31	5.63389307547e-05	7.21794037307e-05	2.44032553644e-05	1.54059446497e-05	0.00984270360409	0.90061478041	0.0893741499126
a10	2.13439810146e-05	2.72929862399e-05	9.81401670147e-06	5.8529531499e-06	0.0098824678347	0.855126710137	0.134926476971
a17	1.04927205382e-05	1.32637069133e-05	5.41789523382e-06	2.83555836663e-06	0.00356625280157	0.748966270046	0.247435462324
a20	4.79895194607e-06	5.91898143777e-06	2.75785317794e-06	1.34092892221e-06	0.00133452995919	0.675534570015	0.323116097441
a31	2.12252113402e-06	2.73431636926e-06	2.59556499265e-06	7.3081573407e-07	0.00182189555506	0.735478403338	0.262691525814
a39	8.5860544334e-07	1.25805551975e-06	2.31603931088e-06	4.23026008023e-07	0.00195792902302	0.703688567779	0.294348648605
a31	7.15510694447e-07	2.16305991325e-06	7.22679025029e-06	8.05397289341e-07	0.00363989807901	0.684808605926	0.311540586202
a8	5.64511559816e-07	2.34292834775e-06	8.76061972676e-06	9.2262123978e-07	0.00419792958967	0.667268878642	0.328520598734
a39	2.02911948272e-07	8.13711003917e-07	3.04418484225e-06	3.20812559593e-07	0.00141711555122	0.538277419547	0.460301066245
a8	8.1682727424e-08	3.12296862639e-07	1.18712668075e-06	1.22140599531e-07	0.00049103921574	0.508558563182	0.490948672082
</S>	5.8087230712e-08	2.0542805632e-07	7.77974005375e-07	7.95232147655e-08	0.00025853896887	0.478155966591	0.521584361041
