 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.000264257154939	0.00060115721665	0.0024677082393	0.002505058147	0.001131407	0.018057446	0.9729535	0.0020194223
a20	0.00027932432498	0.000638219298883	0.0026486762131	0.00279170391567	0.00120424723333	0.00684847996667	0.983988533333	0.00160078045667
a8	0.000152492718327	0.000350661426294	0.00149879977103	0.00178914623856	0.000953089544443	0.00296135365556	0.991241127778	0.00105331834222
a20	0.000110345947109	0.000251561978765	0.00107028421701	0.00134412610285	0.000747712521481	0.00154909467185	0.993948945926	0.000977941524073
a31	5.20004126093e-05	0.000117763194347	0.000494814980587	0.000637299404417	0.00038880955516	0.00085859124395	0.996820511975	0.000630234611358
a28	2.08633534428e-05	4.6617918541e-05	0.000192533601779	0.000253381128272	0.000162253143053	0.00048717253465	0.997936367325	0.000900826730453
a31	1.0480152079e-05	2.28932942216e-05	9.17255308997e-05	0.000125198534174	8.45186570177e-05	0.000478898184883	0.998208819108	0.000977451856818
a18	5.24474345777e-06	1.08761147818e-05	4.08585872732e-05	5.4766710808e-05	3.59555173392e-05	0.000437604468294	0.996678683036	0.00273596926561
a31	3.49940558568e-06	6.86989169661e-06	2.38997669729e-05	3.12691236507e-05	1.94459027464e-05	0.000679127042765	0.995917261012	0.0033185747722
a3	1.71717649498e-06	3.31785416822e-06	1.13578998728e-05	1.50162095982e-05	9.65336721547e-06	0.000754397776588	0.993218087004	0.00598643850773
a31	1.12314400976e-06	2.13394284837e-06	7.17807851773e-06	9.61240097473e-06	7.23803060516e-06	0.00139561665453	0.991698975668	0.00687812899058
a18	9.9580564802e-07	1.77171897509e-06	5.41547106604e-06	6.52601410024e-06	5.09861216839e-06	0.00160266000918	0.976082938556	0.0222945544849
a31	9.53393629397e-07	1.6510483135e-06	4.82843204191e-06	5.50780311341e-06	4.96538128946e-06	0.00172235976073	0.970821326185	0.0274383823896
a17	4.65232003189e-07	8.09737959633e-07	2.37983870054e-06	2.70727128447e-06	3.92649569649e-06	0.00176156387691	0.949205978728	0.0490221983579
a20	3.0957729373e-07	5.43685075544e-07	1.61989125018e-06	1.83087060816e-06	1.86979411883e-06	0.00061086092497	0.924602449576	0.074780542786
a31	1.12848520677e-07	2.01768399848e-07	6.4714576006e-07	1.42231694939e-06	1.76769294596e-05	0.00196479111766	0.954431483192	0.0435836877053
a20	5.4773238659e-08	9.93958622827e-08	3.4427992002e-07	1.29721948313e-06	2.29636912199e-05	0.00241625150422	0.881459937731	0.116099062678
a31	3.89237512197e-08	7.30671327609e-08	3.05612580007e-07	1.93100179438e-06	2.588783414e-05	0.00192872956641	0.857595439244	0.140447581826
a20	2.04213227399e-08	4.07045102536e-08	2.21775510669e-07	2.05728852679e-06	2.678356668e-05	0.00176494242147	0.811408379748	0.186797534875
a46	8.42745362997e-09	1.65463179279e-08	8.39995545563e-08	7.05228093597e-07	8.99207722167e-06	0.00061186771049	0.722305329916	0.277072964958
a31	2.05886825933e-08	4.29444098193e-08	2.89969468519e-07	2.27236665387e-06	1.37634137689e-05	0.00070859324083	0.830595246639	0.168679727319
a46	2.46701705644e-08	5.17637821064e-08	3.58431597006e-07	2.79402849729e-06	1.5350212437e-05	0.000736325081277	0.771909742213	0.227335328106
a8	8.4338353498e-09	1.76386998555e-08	1.20889377715e-07	9.35461834097e-07	5.14380819667e-06	0.000261484298759	0.653635524071	0.346096762702
a39	2.9089386716e-09	6.07123026183e-09	4.12293597183e-08	3.16019753366e-07	1.76191300056e-06	0.000117318173586	0.709990541357	0.289889994234
a31	3.10338316505e-08	6.14021467439e-08	3.79762699173e-07	2.31945823746e-06	9.08441039819e-06	0.000352775517862	0.826555547119	0.173079797311
</S>	6.05124183252e-08	1.19567303372e-07	7.37880899587e-07	4.47601861873e-06	1.72293481991e-05	0.000612415993931	0.90926297356	0.0901020175055
