 	avete	fatto	già	le	verdure	</S>
a6	0.0197280237035	0.0008156638957	0.05450244675	0.121647235	0.66753045	0.13577614
a46	0.0260450369012	0.0011114139819	0.0772016305833	0.101455188333	0.680961083333	0.11322563
a21	0.0240022883004	0.00106460414397	0.0812054418611	0.101797301444	0.684211427778	0.10771892
a20	0.0227175704335	0.00102856460132	0.0779260116204	0.0941655874813	0.695158709259	0.10900354
a24	0.0134074069445	0.000624859777107	0.0461263631068	0.0588962527271	0.73634653642	0.144598566667
a31	0.0046125968135	0.000218774522036	0.0157479884456	0.0235552634757	0.823509978807	0.132355395556
a14	0.00171134515317	8.25811713453e-05	0.00568867475853	0.0112333358252	0.874647492936	0.106636591852
a41	0.000976742067723	4.22640394484e-05	0.00259393561951	0.0058900466084	0.858326997645	0.132170023951
a37	0.000911000272574	3.58716071495e-05	0.00192629297317	0.00546982033613	0.851268079215	0.140388917984
a31	0.000721470057525	3.26224220498e-05	0.00167044679106	0.00584358424538	0.879524953072	0.112206895328
a6	0.000344558503175	1.98391614833e-05	0.00099559927702	0.00422026328179	0.884096697691	0.110323014443
a46	0.000141362608392	7.47472259443e-06	0.000377712185673	0.00226450119393	0.849900382564	0.147308581481
a31	7.41041041307e-05	3.45724826481e-06	0.000208923825224	0.00408006129798	0.882177257521	0.11345622116
a17	3.66244143769e-05	1.5792577416e-06	0.000124712042075	0.00431107663266	0.89306506584	0.10246091772
a20	2.01332311256e-05	7.59617280533e-07	5.5184655025e-05	0.00189989643422	0.850991488613	0.14703251924
a31	1.74607633752e-05	5.45701500178e-07	6.55618390083e-05	0.0115909055014	0.872777562871	0.115547964413
a17	1.21581574584e-05	3.38800160059e-07	6.07693965028e-05	0.0146137900271	0.87170305429	0.113609896138
a20	6.46663791947e-06	1.8016505002e-07	2.43348873343e-05	0.00514350920237	0.827315498097	0.167510022046
a31	9.22001073982e-06	1.94656180007e-07	5.49367507781e-05	0.0257429847341	0.846617646032	0.127575024015
a20	9.09161807994e-06	1.71608070002e-07	6.29770779594e-05	0.0324804354714	0.828127448677	0.139319871338
a17	3.83351585998e-06	7.9010983334e-08	2.23305250865e-05	0.0110006216771	0.788079149559	0.200893990446
a31	8.04415895333e-06	1.12185117778e-07	5.59168364288e-05	0.0316871311857	0.823924349853	0.144324484482
a23	9.13048927444e-06	1.15887440926e-07	6.64277427029e-05	0.0384907203469	0.804189433284	0.157244189161
a31	7.89865638148e-06	9.5901088642e-08	5.5078923461e-05	0.0381882400673	0.797967361095	0.163781311054
a8	7.43707485383e-06	8.71430615807e-08	5.12154297743e-05	0.0380773633471	0.797571053698	0.164292825018
a31	6.24768534461e-06	6.38270158936e-08	3.74933198788e-05	0.028783261107	0.802937371233	0.168235552339
a28	5.8458376037e-06	5.57427279312e-08	3.29089975843e-05	0.025680536615	0.792869860411	0.181410788113
a21	1.95510883583e-06	1.88707318537e-08	1.09835233471e-05	0.008597999391	0.733432650137	0.257956399371
a31	3.72025142438e-06	2.91236705279e-08	1.62433656434e-05	0.0116332960703	0.791273020046	0.197073728124
</S>	6.45969421219e-06	4.8668160264e-08	2.69863148217e-05	0.0189350110351	0.849353595023	0.131677951562
