 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.00459559571923	0.0379795073681	0.0379608480875	0.00699206315	0.086496195	0.822104395	0.00387134825
a31	0.00459551478126	0.0379785267903	0.0379552233344	0.006868681315	0.07995816	0.829185951667	0.0034579349
a21	0.00178181012527	0.0141463204644	0.0149007385167	0.00399196423667	0.0734995516667	0.889450870556	0.00222878421667
a37	0.000866236183423	0.00635128903813	0.0075670300389	0.00388973981222	0.0607585588889	0.918639090185	0.00192809943889
a8	0.000540012846141	0.00391728426271	0.0052808304463	0.00406130197074	0.0650148396296	0.919192876728	0.00199290161296
a31	0.000408944152506	0.00295691183375	0.00416763931359	0.00325892598751	0.0568409805432	0.930611758909	0.00175490558099
a13	0.000149548081961	0.0010786113241	0.00150354426935	0.00119121532644	0.0296474798477	0.965070499636	0.001359171837
a20	7.57421326537e-05	0.0005538670347	0.000737480513117	0.000647149682147	0.0210923739492	0.974921966545	0.001971456179
a3	4.66919735512e-05	0.000383535391567	0.000441714994372	0.000411056834049	0.0161655027831	0.980396308848	0.00215518932633
a31	2.43993574604e-05	0.000225694724722	0.000222137450557	0.000193799047016	0.00826567906103	0.989605589616	0.00146272365878
a29	9.03774343013e-06	8.68721424407e-05	8.36085522857e-05	7.85389393387e-05	0.00431106108701	0.994200216539	0.00123069700293
a31	3.87832025671e-06	4.03963447902e-05	3.67969241952e-05	3.94406777796e-05	0.00610937109567	0.992579905513	0.00119020282431
a3	1.43945731224e-06	1.54602341401e-05	1.37442948317e-05	2.14105005932e-05	0.00696309319856	0.990636758504	0.00234807146477
a31	6.3128535908e-07	7.2195260467e-06	6.4430188439e-06	4.40640301977e-05	0.0357558128995	0.961278609501	0.00290721726826
a24	2.44813888693e-07	2.8484458589e-06	3.1067153013e-06	5.11210024326e-05	0.0472430802998	0.949869169834	0.00283044010275
a31	1.50724126898e-07	1.89181702963e-06	4.33435155377e-06	0.000151460394511	0.0705576310999	0.926181979945	0.00310255353425
a39	1.14764811299e-07	1.45337416321e-06	4.59464818126e-06	0.000184311242157	0.0764957888	0.908524636648	0.0147891113447
a31	2.29886502766e-07	2.5113149744e-06	8.52201939042e-06	0.000272432591372	0.112515601367	0.868123355549	0.0190773878482
a33	2.56611690122e-07	2.71963772147e-06	9.76639246347e-06	0.000301679895981	0.124967457622	0.841856775183	0.0328613656827
a31	4.84544285907e-07	4.71388853716e-06	1.25429148212e-05	0.000278110997517	0.135384703041	0.826201591728	0.0381178498942
a23	5.59555160169e-07	5.36989048739e-06	1.34620983177e-05	0.000270227492752	0.13878120248	0.813596953909	0.0473322179647
</S>	2.81070377384e-07	2.6943932062e-06	6.74114122485e-06	0.000135262386746	0.07157800344	0.855089361954	0.0731876339823
