 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	1.3704447883e-05	2.910399057e-05	1.4922457385e-05	3.46138872e-05	0.00122401717	0.574794385	0.051149971335	0.07044435038	0.3022949219
a16	0.000906745918961	0.00149769953352	0.000752348278462	0.00108050997773	0.00712409472333	0.271266600333	0.0584222001117	0.104692940127	0.5542568573
a31	0.00119531286637	0.00196789888414	0.000988240994078	0.00140619490167	0.00836532373588	0.119091962778	0.0541441263706	0.156628960042	0.656212002433
a24	0.000402640427174	0.000665539114343	0.000332612992616	0.000473292325651	0.00283063767006	0.0410024463927	0.0469882246902	0.175072890014	0.732231754144
a28	0.00397733305406	0.00633849798478	0.00329977499087	0.00456377225788	0.0215815544867	0.0635610602642	0.0230401511301	0.125895953338	0.747741921381
a31	0.00516472176044	0.00821996723498	0.00428565338608	0.00592276110814	0.0277923900939	0.0707727688881	0.0429172360434	0.172525814446	0.66239871046
a41	0.00200342142923	0.00321330268504	0.00165741711782	0.00228454842489	0.0108206552963	0.0286581377627	0.0450641127145	0.186743841482	0.719554590153
a31	0.000949670949213	0.00154445727305	0.000781355890027	0.00107185150628	0.00516513459793	0.0150420894542	0.0558751382715	0.196256820494	0.723313496718
a28	0.000687015122541	0.00113014256906	0.000571560160762	0.000775145733407	0.00363988723181	0.0103848243514	0.0593595782572	0.199956120165	0.723495732239
a20	0.00108697360751	0.00179698498969	0.000855340600254	0.00116309151114	0.00594091194394	0.0204611484505	0.0237366105857	0.129571118722	0.815387810746
a46	0.00188477743584	0.0032503443299	0.00146630123342	0.00204114007038	0.0115879999813	0.0439965828168	0.0143197001952	0.108737808241	0.812715336915
a11	0.00182713907861	0.0032509755433	0.00143763550447	0.00203026992346	0.0123499209938	0.0558399832723	0.0119573440651	0.105037822747	0.806268912305
a46	0.00408721185954	0.0072674902811	0.00326037082816	0.00448971400782	0.0237950843313	0.0763623700908	0.011045543355	0.101306904249	0.768385304102
a31	0.0046767383748	0.00828548430043	0.00374666308514	0.00512646348626	0.0259291863271	0.0687618118969	0.0391739034517	0.160558421416	0.683741334701
a17	0.00204201011322	0.00363295737354	0.0016609817708	0.00223444311241	0.0107075844924	0.0282455101656	0.0458469688172	0.178120760472	0.727508791567
a31	0.00116376648634	0.00208215600061	0.000965768630953	0.00127047564204	0.00563642444313	0.0158457473885	0.0633347406057	0.190972153491	0.718728763856
a20	0.000562644760713	0.000995802596303	0.000460449327671	0.000584823895247	0.00237873339338	0.0091529634295	0.0687108005019	0.19048901583	0.726664774619
a31	0.000362272373124	0.000633693311068	0.000292010762064	0.000356266463182	0.00129148359179	0.00676588410983	0.0675494938006	0.186949813277	0.73579909154
a13	0.000170624550595	0.000301929652656	0.000137535060195	0.000165688269161	0.000590368631263	0.00555020413661	0.0670305957335	0.184550086426	0.74150298718
a18	0.000296177660198	0.000586423474219	0.000236207316732	0.000292673083054	0.00125702485042	0.00460124967887	0.0234091844445	0.117012920809	0.85230816906
a13	0.000571739463399	0.00121977335807	0.000461263325577	0.000604394694351	0.00331105881681	0.0113533647596	0.0102715563482	0.10800265027	0.864204206353
a31	0.000474668981266	0.00103738848969	0.000386677366326	0.000518919315117	0.00312891537227	0.0188227125865	0.0391098789161	0.15824818009	0.778272635451
a18	0.000219348240555	0.00045975008023	0.000175033999909	0.000222966102039	0.00121560913742	0.0141810545955	0.0473243958054	0.16081225003	0.775389578484
a3	0.000294226143518	0.000629306740077	0.000226490056636	0.000279795734013	0.00143445825914	0.00834886393183	0.0171556357351	0.114240433343	0.857390776161
a0	0.000459789734506	0.00104064971336	0.000354804962212	0.000443064298004	0.00235000465305	0.00898482597728	0.00819255974503	0.110692776448	0.867481495387
a20	0.000838082744835	0.00190370913779	0.000637276580737	0.000771779932668	0.00367809701768	0.0104172703258	0.00606217198168	0.109918967483	0.865772631796
a31	0.000766694772612	0.0017361936526	0.000578832532912	0.000696094833889	0.00334925783923	0.0295106207753	0.0294295875272	0.148724415828	0.785208313932
a13	0.000268976837204	0.0006099778952	0.000204162180637	0.000247038345296	0.00133382143874	0.0312218672118	0.0352989526157	0.144419438609	0.786395761311
a31	0.000104675595068	0.000239093747067	8.0971267879e-05	0.000100077948765	0.000696289505247	0.0352947476906	0.0318604769786	0.136088619536	0.795535020437
a20	4.12597420227e-05	9.81007746223e-05	3.35235916263e-05	4.45120512883e-05	0.000465893903282	0.03662385091	0.0306504847195	0.129378122512	0.802664240146
a13	2.48655053409e-05	5.86376841408e-05	1.96702012088e-05	2.42985421294e-05	0.000198336872627	0.0124046295498	0.0109421380332	0.099577233504	0.876750180049
a20	2.4895332447e-05	5.84548577136e-05	1.90997367363e-05	2.19458777098e-05	0.000128126544209	0.00440957693993	0.00476236131107	0.104227069835	0.886348426683
a31	3.0764473149e-05	7.85888075712e-05	2.68373595788e-05	3.76883035699e-05	0.000437351031403	0.0267059965033	0.015155177337	0.119950168612	0.837577375561
a17	2.64442967163e-05	7.07993013237e-05	2.48104222763e-05	3.800162591e-05	0.000520110624268	0.0340581663466	0.0182377011123	0.110224122871	0.836799805187
a20	1.06610235721e-05	2.76331109079e-05	9.65926537543e-06	1.41265437567e-05	0.000179247200889	0.011387964891	0.00661057677077	0.0867585376237	0.895001571729
</S>	7.51295028605e-06	1.87101279539e-05	6.48110098771e-06	8.82097747835e-06	9.71490689445e-05	0.0057422423405	0.00399530498539	0.0927551938119	0.897368570865
