 	io	non	ho	niente	da	mangiare	</S>
a8	0.00311743416652	0.00124401448953	0.00215091620257	0.00116231406785	0.0247297339	0.94874313	0.0188524415
a31	0.00311736995958	0.00124399550464	0.00215085811162	0.00116177729182	0.024277204694	0.954170276667	0.0138785188333
a8	0.0011017294506	0.000439980668005	0.000768721797967	0.000440165736473	0.00946383915863	0.975983758889	0.0118018316111
a20	0.0004395181442	0.000175588243002	0.000315934473656	0.000207499235158	0.00489931418621	0.979178632963	0.014783529537
a31	0.000156174967316	6.21419469319e-05	0.000113236334444	7.70379447027e-05	0.00200724745218	0.982716090988	0.0148680445123
a14	5.36692862551e-05	2.13989487418e-05	3.90106653732e-05	2.67105627176e-05	0.000712830034167	0.918424196996	0.0807221438374
a31	1.95007161261e-05	7.81794766038e-06	1.426876656e-05	9.93465122021e-06	0.000281283117592	0.895516585665	0.104150592946
a13	9.13017984973e-06	3.94337993324e-06	6.84763395556e-06	4.32110088774e-06	0.000120251946734	0.732553905222	0.267301595982
a37	6.08057338324e-06	2.85199707775e-06	4.70087968519e-06	2.56933077258e-06	7.1491797578e-05	0.414950685074	0.584961631994
a10	3.80606042775e-06	1.83968115925e-06	2.93717586173e-06	1.25145866753e-06	3.87999741927e-05	0.241671508358	0.758279860665
a20	6.51964434258e-06	3.64408488642e-06	4.39764598724e-06	9.8635581251e-07	3.24750223976e-05	0.136734797119	0.863217156888
a7	5.82034874475e-05	3.35960826288e-05	3.14807897624e-05	3.87564259417e-06	0.000124797684133	0.0907552267063	0.908992805629
a18	9.84089791492e-05	5.91285518763e-05	5.25130199208e-05	6.64398886472e-06	0.000228054904711	0.0867308155688	0.91282443521
a44	6.57986743831e-05	4.26302076254e-05	3.57912313069e-05	5.53568572157e-06	0.000188735386237	0.0676451508563	0.932016378403
</S>	4.21080391915e-05	2.88604578127e-05	2.37561726535e-05	4.60100551079e-06	0.000140365955119	0.0490849139282	0.950675439201
