 	l	ho	sentito	quando	veniva	</S>
a31	1.43591983e-05	0.0005145703925	0.0036076268665	0.27417275625	0.6959914	0.025699309
a46	0.000162896285967	0.000740682159167	0.0020262616665	0.0990284855833	0.873720313333	0.0243213966667
a41	0.00102233891199	0.00384213798639	0.00639624802217	0.0716511911944	0.880930317778	0.0361578045556
a31	0.00115181582513	0.00431914898013	0.00706884368072	0.0574551192648	0.864537229259	0.0654678861852
a24	0.00039684547451	0.00157612489804	0.00270054160024	0.0350138952883	0.892572199753	0.0677404287284
a31	0.000145757351403	0.000667579846013	0.00125112839341	0.0284251384294	0.927860766584	0.0416496382428
a15	0.0020809909987	0.005195790242	0.00721967629114	0.0422009194765	0.906412588861	0.0368900480809
a46	0.00537947276623	0.0119136377473	0.0179593894304	0.0706653018255	0.79885980962	0.095222416027
a31	0.00450722737874	0.0096019795491	0.0158573931435	0.0720786859418	0.790075773207	0.107878969676
a0	0.00191861194958	0.00422836931637	0.00743366018117	0.0503996213139	0.659495881069	0.276523877559
a41	0.00109095658986	0.00223830797212	0.00387872182706	0.0229429171046	0.366412587023	0.603436509186
</S>	0.00068738915493	0.00143359253606	0.00244998236353	0.0141566945523	0.260384233511	0.720888104593
