 	vuole	andare	a	Lecce	</S>
a20	0.0380962888365	0.1076603358	0.073920242	0.1782677411	0.6020554
a31	0.0380856490571	0.10742997255	0.0717760486667	0.3201958611	0.4625125
a18	0.0136464449306	0.0396182957997	0.0453043748889	0.372188872033	0.52924205
a46	0.00590044074353	0.0187353438332	0.0310933732963	0.139740138011	0.804530716667
a37	0.00262804634784	0.00895336167773	0.0174530925988	0.0582904380037	0.912675055556
a23	0.00187618511595	0.00512863379258	0.00806557913293	0.0239958688679	0.960933735185
a18	0.00367032923865	0.00682966199753	0.00434076757764	0.0102658243893	0.974893411728
a38	0.00691007207955	0.0114354473325	0.00362383252588	0.00536259129643	0.972668023909
a37	0.0131000193599	0.0211815831108	0.00457353540863	0.00418444603214	0.956960394636
a31	0.0530269434533	0.173236922037	0.0664218311362	0.00956077334405	0.697753508212
a20	0.0589648909244	0.211933551432	0.0849757922787	0.016365042448	0.627760712737
</S>	0.0295492601222	0.106239786846	0.0428864889893	0.017869192224	0.803455306368
