 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.00082364495	0.0167316132	0.429904649	0.001978263745	0.00737785992	0.024956725	8.38943025e-05	0.00044491087	0.51769842
a46	0.00769285461667	0.0353742752	0.209354682333	0.00257749407833	0.00760583325333	0.0321063276667	9.64493425e-05	0.00071423309	0.70447784
a31	0.00991575249563	0.0410585901909	0.131775541583	0.00273857852851	0.00762251809329	0.0320729830316	8.43923176333e-05	0.00063902633	0.774092613333
a27	0.00376161392195	0.0155874451879	0.0484798303327	0.000998564405232	0.00277265627328	0.0122627834865	4.15296276778e-05	0.000390350016667	0.915705221111
a41	0.00192876952398	0.00815829806263	0.0232468474442	0.000449270443411	0.00125258508776	0.00647451372883	3.32613105593e-05	0.000346262262222	0.958110177037
a1	0.00150804059133	0.00730587985421	0.0190607808147	0.000241040222804	0.00076114132592	0.00466209670961	2.46406278531e-05	0.000273143127407	0.966163212346
a21	0.0258891808638	0.0975125541181	0.124703596938	0.00264907610093	0.0158376133086	0.0171351511365	3.02572482844e-05	0.000211816192469	0.716030760782
a31	0.0333702607303	0.124062931609	0.151203267069	0.00339126384417	0.0206162147438	0.0196206186728	2.68523691615e-05	0.00014931309749	0.647559300261
a13	0.0185300090191	0.0743134707727	0.0994431337797	0.00166207059192	0.0102502178889	0.0109182375183	2.29929744538e-05	0.000130305639163	0.784729556754
a31	0.0135832554536	0.0577317207752	0.0822200612199	0.00108566070067	0.00679485799734	0.00802131138877	2.23699741513e-05	0.000142736443054	0.830398018918
a41	0.0069059679318	0.0302950041094	0.0435009303666	0.00051207411359	0.00334298050016	0.00382653434559	1.67797007171e-05	0.000129464074351	0.911470272973
a35	0.0117337799773	0.0600325880365	0.0800405167889	0.000596468381197	0.00548119696672	0.0048820632152	2.6994575239e-05	0.000136604078117	0.837069790991
a31	0.0109708331664	0.0589876775855	0.0772034435963	0.000474786042632	0.00511702182584	0.0041741648284	2.50524220797e-05	0.000145115396039	0.84290193033
a14	0.0040148633628	0.0218706656685	0.0301650188654	0.000174138904111	0.00186105877888	0.00163189739947	1.40349773599e-05	0.00012163874868	0.940146723443
a28	0.0044630135876	0.0290346184562	0.0458851626218	0.000160826869037	0.00205736059296	0.00194458859982	2.26020624533e-05	0.000106199536227	0.916325644481
a31	0.00433711410253	0.0304178462854	0.0571609878739	0.000143805115346	0.00197978922165	0.00225950696661	2.89153138178e-05	0.000167572168742	0.903504471494
a0	0.00169540263084	0.0123226425618	0.0305680825246	5.85447741153e-05	0.000755930231217	0.00123683774887	2.72249596059e-05	0.000187398229581	0.953147957165
a31	0.00108555683361	0.00937733518727	0.0394588704082	3.79862293718e-05	0.000380583657072	0.00142278804296	3.56282138686e-05	0.000270436496527	0.947930839055
a46	0.000762362404537	0.00766080572909	0.0411938304694	2.61631342906e-05	0.000194651067024	0.00141906819765	3.73230852895e-05	0.000304336652176	0.948401466352
a17	0.000375535391512	0.00343959897636	0.0166342329565	1.45493575969e-05	0.000115959903675	0.00060647260255	3.37280877632e-05	0.000193911107392	0.978585988784
</S>	0.000291026290756	0.00255197258818	0.0114616351782	1.20156632985e-05	9.89116718375e-05	0.000436597531275	3.38158228816e-05	0.000161485688696	0.984952494392
