 	voglio	che	Maria	che	venga	domani	</S>
a8	0.000740780624523	0.00199077590518	0.011095418785	0.0046374753	0.097861797	0.882253015	0.0014207436
a31	0.000740762819437	0.00199062702674	0.0110711325796	0.00443616367948	0.0415240516667	0.939199015	0.00103826858767
a8	0.000272259422408	0.000722081937263	0.00399795584442	0.00170166670598	0.0168321402222	0.975947905	0.000525996030223
a31	0.000116091613572	0.000299233521696	0.00164022718374	0.000790035839718	0.0072738203074	0.989526421667	0.000354168101741
a24	3.86982195722e-05	9.97472114063e-05	0.000546771101713	0.000263444739298	0.0028568403458	0.996015760556	0.000178764638914
a31	1.29004256733e-05	3.32517878332e-05	0.000182286013866	8.79172995093e-05	0.0011848783586	0.998378920185	0.000119865382305
a46	5.77968052818e-06	1.38313887433e-05	7.03621520502e-05	3.42083949131e-05	0.0006253250882	0.996690740062	0.00255974200343
a31	3.4060954715e-06	7.35791001456e-06	3.30538521184e-05	1.62955001804e-05	0.000349595374733	0.996217230021	0.00337303776548
a29	1.33683171928e-06	2.83457953831e-06	1.24760360412e-05	6.26069433613e-06	0.000238392143244	0.995828060007	0.00391062078616
a20	7.0557467976e-07	1.44238355277e-06	6.0910348804e-06	3.17552337871e-06	9.39447910813e-05	0.991917686669	0.00797692992872
a0	3.6209776992e-07	7.43634810923e-07	3.17250266013e-06	1.64329255957e-06	4.21676823604e-05	0.98925081889	0.0107010256429
a31	1.89205748907e-07	3.95443244841e-07	1.73253310671e-06	9.9737631319e-07	0.000196448194453	0.992072872963	0.00772731041063
a23	5.13356505236e-07	9.1819736948e-07	2.5080061889e-06	9.29486764397e-07	0.000246001727818	0.915696477654	0.0840526613332
a31	6.21791325812e-07	1.09367876366e-06	2.79845674963e-06	1.30739082147e-06	0.000361735305606	0.890119682551	0.109512785761
a18	2.43548316004e-07	4.31245528387e-07	1.15562840321e-06	1.04356226049e-06	0.000397926277969	0.83038834085	0.169210863904
a37	1.20699035335e-07	2.17435763796e-07	6.1625513107e-07	4.59624300163e-07	0.00013670673619	0.761153080283	0.238708761301
a31	6.26411867783e-08	1.36769415599e-07	1.44627944036e-06	4.55963329339e-06	0.000322632429497	0.870158093428	0.129513009667
a20	4.12735812594e-08	1.04649156533e-07	1.68887368345e-06	5.90646766546e-06	0.000383164611766	0.754061097809	0.245547979122
a31	4.50865710865e-08	1.15426156844e-07	1.78328556448e-06	4.77859962282e-06	0.000313772105855	0.714624682603	0.285054851274
</S>	6.69843655432e-08	1.73559518422e-07	2.70199978224e-06	6.57996531141e-06	0.000434640852928	0.855307866302	0.144248012987
