 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.066613221449	0.038491986001	0.00916679622335	0.0057083806579	0.003055243734	0.00043139531	0.0015961663	0.00259080583	0.000550238365	0.00194653645	0.001079288285	0.01140320655	0.01793533505	0.00616158945	0.0034970738	0.294471275	0.06356037	0.471741095
a31	0.066606970808	0.0384891118422	0.00916646124836	0.00570794338921	0.003042187031	0.0004187433491	0.00146428389133	0.00232402881667	0.000497198537567	0.00169407141667	0.00100227146933	0.0108081251413	0.01747360488	0.00561161731333	0.00322727755667	0.321883031667	0.0650445486667	0.445538508333
a5	0.0223375387576	0.0128890441859	0.00307109626503	0.00192724559964	0.00126980266333	0.0002481034988	0.00104385145511	0.00200194554556	0.000417580611756	0.00139071280556	0.000633858197443	0.00511366033843	0.00726425315667	0.00309842480111	0.00173343470889	0.359718010556	0.0644982248889	0.511343189444
a7	0.00887525298253	0.00500782479197	0.00119753621001	0.000870041533213	0.00107625592111	0.0002956926196	0.00130082538504	0.00254598964852	0.000547504397252	0.00177627356852	0.000746270565814	0.00474389184614	0.00577847488556	0.0031937191337	0.00178589610296	0.343677153519	0.0725642716296	0.544017116481
a37	0.00619799622751	0.00331954526399	0.000799227100003	0.000770625277738	0.00118455050704	0.000307988789867	0.00125157616168	0.00219524948284	0.000499294769084	0.00160446655617	0.000737484488605	0.00502307701538	0.00637216156185	0.00319700571123	0.00200270446765	0.29044010784	0.0849616105432	0.589135305494
a7	0.00561549147584	0.002971057188	0.000720548083334	0.000738324269246	0.00108343982568	0.000266991546622	0.00107885635389	0.00183843632761	0.000415720549695	0.00135310305206	0.000629326479535	0.00454241000513	0.00583295798728	0.00266798233708	0.00179116545588	0.245675475947	0.0956514401811	0.627127268498
a20	0.00746219655861	0.004151703996	0.00108965426111	0.000928311566415	0.00101018926523	0.000225021635541	0.00089468468463	0.00152856367587	0.000338137649898	0.00110188915069	0.000510565863178	0.00381393666838	0.00491651469576	0.00187457147903	0.00143378601863	0.211686321982	0.109728563394	0.647305409499
a31	0.0064771719152	0.00368003553793	0.00100056926927	0.000788751454305	0.000746718645077	0.00016706061918	0.00067298742821	0.00117187275862	0.000259520593299	0.00083430334023	0.000369977484393	0.00271233212279	0.00350313749859	0.00131151869301	0.00118271679288	0.310641903994	0.107267524465	0.557211923166
a17	0.0029061860674	0.00163710541858	0.000467126005323	0.000391387083602	0.000421303905026	0.00010857394706	0.000437574742737	0.000771120186207	0.0001778000411	0.000547426120077	0.000224667031464	0.00137846274093	0.00166655223286	0.00067807159767	0.000709913084293	0.323465394665	0.119758898155	0.544252474389
a29	0.00316796172247	0.00183410940619	0.000518438035108	0.000443062381201	0.000463220321675	0.00011331084902	0.000427540580912	0.000726699495402	0.000170753347033	0.000515883473359	0.000221507333821	0.00130126578031	0.00151443834429	0.000477014199223	0.000475261734764	0.200119208222	0.142831576052	0.64467880813
a39	0.00644850657416	0.00399161076873	0.00107576007837	0.0007264331804	0.000605972960558	0.000133511673007	0.000517508076971	0.000907488631801	0.000198267149011	0.000619527197786	0.00025674764794	0.0016525877601	0.0018917524481	0.000495956883074	0.000477107451588	0.158671232741	0.144719355351	0.676610719377
a31	0.00613650593139	0.00384821629158	0.00103539735912	0.000650332139133	0.000630748560186	0.000184689234336	0.000786397575657	0.00149711894393	0.00032553904967	0.000987436422595	0.000339442089313	0.0017685668867	0.0018274581827	0.000600493177691	0.000516320337196	0.24207580758	0.137794683117	0.598994839792
a3	0.0023598038838	0.00143656131253	0.000393044629373	0.000274168628711	0.000444905060062	0.000170687501445	0.000758555625219	0.00148045108131	0.00032754654989	0.000974112407532	0.000306483323104	0.00128350976223	0.00116111447423	0.000492235082564	0.000387972349065	0.246402069193	0.135957645706	0.605389099931
