 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.0001421253985	0.000241004947	8.7689552e-05	8.648106e-05	6.0608953e-05	7.9984835e-05	0.0159663325	0.764463115	0.138232615	0.080640048
a37	0.0142876578662	0.0213108220557	0.0120840547607	0.0105560204867	0.00782050567633	0.006230552995	0.0428868671667	0.677645715	0.128033031667	0.0791447913333
a31	0.0189240784063	0.0282046058528	0.0160344394783	0.0139986054706	0.0103727544684	0.00823887496477	0.0461475058222	0.652806705	0.127830300556	0.0774421667778
a20	0.013347077253	0.0199361484518	0.0115080717175	0.0100048294652	0.0075966950658	0.00627203212136	0.0353224470407	0.619371601667	0.162678216852	0.113962875259
a31	0.0114880802029	0.0171800018257	0.0099992920749	0.00867358266715	0.0066713697488	0.00561660378139	0.0318297548136	0.615961723889	0.168176708951	0.12440284692
a13	0.00632915261953	0.00953709895033	0.00552702709403	0.0048605560678	0.0038268593098	0.00337281103473	0.0237094310712	0.61241795463	0.18810708965	0.142312007473
a31	0.00460958554464	0.00698961122051	0.00403632452671	0.00358960665181	0.00287878003183	0.00262536378891	0.0213524860237	0.61893755821	0.188094819883	0.146885880824
a20	0.00264679965301	0.00400167047724	0.00242921127094	0.00218018614648	0.00172845773918	0.0014776270403	0.0121248293412	0.564231919403	0.207050329961	0.202129005275
a17	0.002350955451	0.00358120625908	0.00224891209031	0.00205608704883	0.00160839444639	0.0013042343801	0.0105244536471	0.303455939801	0.326919266654	0.345950585092
a20	0.001958855517	0.00308910168636	0.00198333319677	0.00187600304961	0.00136417731546	0.000986620660033	0.0086123574157	0.213305399934	0.348834565551	0.417989625031
a31	0.001490753491	0.00238859764212	0.00155318978226	0.00148555337054	0.00103778878515	0.000727232496678	0.0240079964719	0.412389589978	0.238123168517	0.316796174344
a20	0.000650363122333	0.00103502511404	0.000690763604087	0.000666638330847	0.000470071041717	0.000360657078893	0.0270093312573	0.456218026659	0.198001249506	0.314897937448
a31	0.000365485759778	0.00057653769468	0.000401413684696	0.000392815426949	0.000282699635906	0.000256584762964	0.0354339348524	0.467382335553	0.181290413169	0.313617828483
a3	0.000143666430593	0.000232922332893	0.000152132717565	0.000152043330316	0.000119545194302	0.000164328936988	0.0377010873675	0.468482485851	0.18601313439	0.306838658828
a8	5.4381849631e-05	8.79218042977e-05	5.8222879855e-05	5.86214034387e-05	4.5780739834e-05	5.96089144627e-05	0.0127263097725	0.182719789284	0.28275589813	0.521433486276
</S>	2.90832864655e-05	4.68745451489e-05	3.10859519275e-05	3.15240547194e-05	2.4601542017e-05	3.13069364313e-05	0.00642320223625	0.107828449642	0.295976079065	0.589577843138
