 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	3.97641975e-07	1.94143325e-05	0.00010344108	0.0006161108	0.373785734	0.175212145	0.448125078	0.00213772125
a23	8.61404912917e-05	0.000293485074833	0.000179190893333	0.000409972966667	0.1277121497	0.108128293	0.739899409333	0.0232913599833
a20	0.000125083332431	0.000426692271611	0.000199184367778	0.000286978905556	0.0430399172767	0.0372668117333	0.870942769778	0.0477125376611
a28	6.9126190477e-05	0.000273905930537	0.000142914312593	0.000192366455185	0.0147610673022	0.0135088774444	0.917758389926	0.0532933285537
a31	3.9870329045e-05	0.000173208670659	9.79256759643e-05	0.000134445045062	0.00557431733407	0.0173640116148	0.939216363309	0.0373998176512
a17	3.45471542343e-05	0.000129189534033	7.02293170881e-05	9.4974508354e-05	0.00237962124469	0.0182469723383	0.90934738777	0.0696970723504
a31	3.27713679128e-05	0.000114464696718	6.1267667696e-05	8.37566214513e-05	0.00138760488156	0.0242447009128	0.89369314259	0.0803823169168
a19	1.12532591057e-05	4.06621260793e-05	2.86093945653e-05	5.12459824838e-05	0.00108526804052	0.0269083870709	0.919807494197	0.0520670704389
a31	4.0883310219e-06	1.67556699264e-05	4.13315235218e-05	0.000129022020828	0.00360825539351	0.0506596091236	0.902862031399	0.0426788847796
a20	4.6742260273e-06	1.44438477421e-05	4.44088488406e-05	0.000148102643609	0.00430604170617	0.0577839199545	0.791451097133	0.14624732756
a31	4.8631888221e-06	1.31254845474e-05	3.08223592802e-05	0.00010165156787	0.00290281591039	0.0469951335648	0.769028185711	0.180923448887
a20	2.74344358703e-06	7.18759598247e-06	2.36342530934e-05	8.29534904233e-05	0.00242413021846	0.0433817630149	0.729936995237	0.224140642662
a31	2.03802060634e-06	5.29201522749e-06	2.70053530311e-05	9.82057046078e-05	0.00265134322115	0.039497356165	0.718793631746	0.238925151121
a20	9.25184746113e-07	2.60457897583e-06	2.6962695377e-05	0.000101811369769	0.00272164907755	0.0381922022427	0.681810320582	0.27714353394
a24	5.86017147371e-07	1.87375575861e-06	1.2352704159e-05	4.28973721563e-05	0.00105886732968	0.0144256676019	0.681867783527	0.30258999798
a31	3.43870241124e-07	9.0388881862e-06	0.000253922075386	0.000792065928052	0.0123488180766	0.0340789038673	0.835156714509	0.117360239993
a38	2.45685982375e-07	1.10106328621e-05	0.000331734557895	0.00103387407062	0.0159663047522	0.0389781804678	0.687516491503	0.256162217331
a31	1.53082562792e-07	7.14863008737e-06	0.000218111085398	0.000691639784807	0.0105701003107	0.0289807003346	0.654946597168	0.30458559811
a28	1.06225461764e-07	5.81568459146e-06	0.000180163828243	0.000577468194302	0.00877138213957	0.0256583530115	0.643511965723	0.32129475837
a20	3.77295701213e-08	1.95468620382e-06	6.02281462977e-05	0.000192954770234	0.00292916443886	0.00865004674383	0.509306188574	0.478859426123
a31	1.28247025407e-07	4.68382917894e-06	9.60312892059e-05	0.000284782296178	0.00362271516929	0.0100934067546	0.658771349525	0.327126907708
a24	1.61531042802e-07	5.63392875965e-06	0.000108691095835	0.000317734951393	0.0038924776631	0.0112589074182	0.831331703175	0.153084674903
a8	5.75754986673e-08	1.92694870488e-06	3.70974710983e-05	0.000108651931148	0.0013408723516	0.00453524472807	0.690898857725	0.303077288301
a38	1.97132851558e-08	6.52839577627e-07	1.26007029194e-05	3.68862928993e-05	0.000454783996433	0.00165940747136	0.503324555908	0.4945110961
</S>	1.02034958779e-08	3.37190175313e-07	6.5707057097e-06	1.92278281997e-05	0.000236621031217	0.00099827294568	0.489270797954	0.50946814805
