 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.00416990088435	0.0030294262135	0.00043693777845	0.000183385117305	0.00028325950137	0.0019696459265	0.63072647	0.269894725	0.0893062645
a15	0.00558266829478	0.00409770727117	0.00057640313615	0.000245954419102	0.000379250880457	0.00281962324217	0.800318356667	0.135581768333	0.0503982678333
a31	0.00327506423829	0.00243523795426	0.000331738669398	0.000144594481505	0.000222527752525	0.00179831711678	0.769508385556	0.185793182778	0.0364909582778
a21	0.00211233988612	0.00155873534863	0.000235925353814	0.000111445112306	0.000159017123215	0.00112853904165	0.729065575185	0.226261690926	0.0393667264259
a31	0.00172475854219	0.00126656374875	0.000203987227376	0.00010039524381	0.000137846753814	0.000905249757963	0.730546271728	0.226434543642	0.0386803824753
a8	0.00103728209422	0.000764958648794	0.000131391408564	6.68908209775e-05	8.85868973465e-05	0.000557279143401	0.701823667243	0.250359184547	0.0451707681584
a31	0.0008081226621	0.000597756539447	0.000107192766381	5.57226745179e-05	7.21669331118e-05	0.000441286441965	0.718400665748	0.234729834849	0.0447872310528
a20	0.000403378274727	0.000302979269665	5.77099776534e-05	3.20798113647e-05	3.75269400336e-05	0.00019581739482	0.540728048583	0.363047458283	0.0951950136843
a39	0.000281850549909	0.000215241484555	4.29348110178e-05	2.51884181216e-05	2.69824358112e-05	0.000120748956607	0.275231419528	0.547078539428	0.176977147895
a20	0.000191871151636	0.000151797009518	2.87648001393e-05	1.80742537072e-05	1.80803460704e-05	6.87361605357e-05	0.157846486509	0.611750813143	0.229925405965
a46	0.000343936583879	0.000288064189839	5.60432553798e-05	4.21377615691e-05	3.69962486901e-05	7.38410001786e-05	0.0926739298363	0.599051304381	0.307433768655
a31	0.00032284095896	0.000270948867946	5.31596593266e-05	4.17403045097e-05	3.561118213e-05	6.23223183929e-05	0.172375230945	0.57180280146	0.255035402885
a39	0.000178121923987	0.000145532380649	2.87975596422e-05	2.29154264899e-05	1.854478661e-05	3.5042551131e-05	0.187317902982	0.56432353382	0.247929670962
a31	0.000118903190262	9.77293145497e-05	2.00374072241e-05	1.64212487233e-05	1.25351710467e-05	1.97911440437e-05	0.334212990327	0.43652480794	0.228976813654
a20	4.29032212207e-05	3.51482049499e-05	7.4470999847e-06	6.39071386777e-06	4.6590988589e-06	9.12231691457e-06	0.379848224976	0.37154786598	0.248498247885
a31	1.64724767402e-05	1.37313594833e-05	3.19623356823e-06	3.03236878259e-06	2.0080326963e-06	5.06805887152e-06	0.423546303192	0.322780721993	0.253629477295
a46	6.21757987007e-06	5.07583844777e-06	1.16371990141e-06	1.1002971342e-06	7.37784055433e-07	3.54156646617e-06	0.437714440581	0.296671380664	0.265596343765
a31	3.57702224669e-06	2.84102130259e-06	6.15931039137e-07	5.573047014e-07	4.24498898478e-07	5.96311616439e-06	0.43055309971	0.294255195221	0.275177715255
a46	2.6479568549e-06	2.0397606112e-06	4.02917496879e-07	3.29054282467e-07	3.01232135359e-07	6.76035270713e-06	0.42807460897	0.278444120074	0.293468782418
</S>	1.33275938645e-06	1.0296876711e-06	2.07227424189e-07	1.74132899234e-07	1.5435812148e-07	3.38364458207e-06	0.214167068085	0.351957250037	0.433869391209
