 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.0169222933252	0.024412420805	0.012498251396	0.00331389502165	0.034378802825	0.14883798465	0.017670648085	0.001992584417	0.02589660215	0.000686539595	0.39580831	0.0783361515	0.239245525
a31	0.0169215019378	0.0244093281877	0.0124961417033	0.00331367984729	0.0343708380527	0.147010197521	0.0175428131819	0.00198896005466	0.025429212741	0.000674792201667	0.52399813	0.0480834705	0.143760948333
a23	0.009669609142	0.0151778246486	0.00876734480574	0.00198973595583	0.0182039137952	0.0867845684784	0.0147140302142	0.00200364703388	0.020095303938	0.000847902637222	0.5792174	0.0520303645	0.190498372778
a31	0.00725231064059	0.0121006522832	0.00752440787527	0.00154842112903	0.0128149347569	0.06670856378	0.0137703186133	0.0020085170658	0.0183153701118	0.000905124046407	0.563256546667	0.0610411521667	0.232753724259
a39	0.00311620480679	0.00526498362806	0.00328389603178	0.000642550363426	0.00521093824417	0.0281187672139	0.00610155297967	0.000869767376443	0.00777213326973	0.000422572439469	0.486059668889	0.0768471360556	0.376289894753
a8	0.00390482816893	0.00728546450935	0.00473874314393	0.000821719364475	0.00688463524806	0.0445898240713	0.0105700908932	0.00133516845881	0.0129739118566	0.00081950753649	0.31809558963	0.0931420253519	0.494838551584
a31	0.00346893830661	0.00672753793131	0.00444794260337	0.000755032896892	0.00650324852424	0.0441986648848	0.0105497835483	0.00129010582669	0.0130441617075	0.000833412973063	0.502156776543	0.0754540494506	0.330570383861
a13	0.00154903178584	0.00291520697196	0.00189443702319	0.000324071064364	0.00266822884964	0.0176146528226	0.00424890076663	0.000529525895987	0.00511393865783	0.000341788048588	0.456326117514	0.0838856474835	0.422588461287
a31	0.00090906292041	0.00164443134654	0.00104327008719	0.000180417094477	0.0013898891341	0.00875343821013	0.00214884334821	0.000275997882152	0.00247061788011	0.000178187802429	0.463219231171	0.0828201238278	0.434966493762
a46	0.0005288529186	0.000926785871399	0.000582965451856	0.000105388761181	0.000759402895585	0.00445143100598	0.00107877270874	0.000138116860874	0.00116455202087	9.04866157097e-05	0.456846154057	0.0861175826093	0.447209487921
a35	0.0004932546862	0.000866603510466	0.000525753607285	9.43866203937e-05	0.000673515875195	0.00400673240199	0.000947925902913	0.000114835660291	0.000957377756957	8.76295439032e-05	0.175075815019	0.114716187536	0.701439945974
a24	0.000258916930067	0.000476599402489	0.000276008418428	4.57660531812e-05	0.000353720562732	0.00243852264733	0.000569539280971	6.14620557303e-05	0.000564704871319	5.86841082344e-05	0.0932935463397	0.138106295845	0.763496215325
a18	0.00121108591802	0.0016996141465	0.000746117375476	0.000185468077444	0.00171752478191	0.00597187632911	0.00086026810699	9.91468108768e-05	0.00087678675944	8.94013630115e-05	0.0701742001132	0.155839645282	0.760528871775
a17	0.00255235843934	0.00363929034883	0.00148924885849	0.000370191392481	0.00393585879397	0.0142733207764	0.001737681569	0.000198410630292	0.00196424185315	0.000197079111004	0.0805817667044	0.150857328427	0.738203257258
a43	0.00249886047978	0.00367510918294	0.00140709375283	0.000333728570827	0.00414173886466	0.0165928145921	0.001846297523	0.000193070368097	0.00219887151772	0.000212456327001	0.0946071322348	0.148587752809	0.723705099086
a31	0.00145397056035	0.00214725143275	0.000789560616477	0.000183149352694	0.00244223872989	0.0101818460707	0.00111715915767	0.000105014098932	0.00132656595257	0.000126325329	0.359596874078	0.113618380936	0.506911629695
a20	0.00054510550054	0.000797531982683	0.000303302664359	7.10561946493e-05	0.000890817028297	0.00369259087357	0.00045084829589	3.9084333544e-05	0.000516995570857	5.21926203333e-05	0.419436979426	0.105015966979	0.468187493232
a24	0.00024602482268	0.000355906561561	0.00014469281012	3.40016709164e-05	0.000378095105432	0.00155178139452	0.00020198748263	1.65520643147e-05	0.000207096070286	2.08374209111e-05	0.149417857209	0.14810723566	0.699317931077
a49	0.000475751816727	0.000810970321187	0.00035594583204	6.40201316721e-05	0.000772873354477	0.00399264875817	0.000508087551543	3.89158455716e-05	0.000488825130095	3.2943945437e-05	0.0721076567363	0.163784448553	0.756566910359
