 	lo	posso	finire	di	scrivere	</S>
a20	0.0123125327365	0.042717551875	0.1190681542	0.14828854	0.655296475	0.0223167465
a31	0.0123112597316	0.0426886534571	0.117396504068	0.113887532	0.699684708333	0.0140313685333
a39	0.00410752676063	0.0142427509002	0.0392355448509	0.063673085	0.870036889444	0.00870425054443
a24	0.00137297894031	0.00476093916222	0.0131866573603	0.0295670666667	0.944321849815	0.00679053038148
a18	0.000743308002865	0.00230152490056	0.00587445423677	0.0161793985556	0.959867349938	0.0150339453272
a24	0.00111331016762	0.00344627443352	0.0110910946123	0.0214281365185	0.941319516646	0.0216016581091
a31	0.000968798795873	0.00319787444451	0.0126849895374	0.0511851568395	0.917559472215	0.0144037294697
a20	0.000343854746291	0.00115703082384	0.00557080239247	0.0479576340565	0.891823857405	0.0531468555899
a31	0.00012144613843	0.000408746396947	0.00221711664416	0.0243456151288	0.901866252468	0.0710408378633
a1	4.42766464167e-05	0.000152913936336	0.00108612907705	0.0163347423863	0.880082284156	0.102299618621
a31	2.41700217456e-05	8.6218946132e-05	0.00097083772135	0.0122763594721	0.866007861385	0.120634516207
</S>	2.60278428728e-05	9.5578488066e-05	0.00139665306068	0.0161104967361	0.899367430692	0.0830038031035
