 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	3.9687921e-05	1.140374125e-06	4.66227555e-07	2.25192485e-06	9.6342258e-07	6.0189135e-06	1.031403185e-05	6.6508774e-05	8.14305165e-05	0.000423634065	0.000907359175	0.474037989	0.5124118485	0.01201031775
a15	0.002824770967	0.000332729367575	0.000370994186202	0.000891315645417	0.000324994406827	0.000844385769833	0.00058048962095	0.000938153518	0.0005083697655	0.000649658655	0.00137223344167	0.167341626667	0.751093032833	0.07192720225
a20	0.005263107089	0.000567161395858	0.000630300862067	0.00154454834847	0.000553892258942	0.00148004412328	0.00102042617365	0.001675301206	0.0008677015885	0.000836684385	0.00202981048056	0.0650243585557	0.760921394278	0.15758519075
a31	0.00328514393909	0.000313501093957	0.000346148130981	0.000872776822388	0.000306079894849	0.000852564572979	0.000595686568479	0.00103532913557	0.000545390939333	0.000556234412333	0.00149981408352	0.0271523212386	0.834895318093	0.127743578917
a39	0.00204496618912	0.00015772095999	0.000197135087286	0.000480016003694	0.000162395296818	0.000432932839545	0.000315106740089	0.000540815725423	0.000258321622944	0.000248435031444	0.000580556031173	0.0095986838662	0.751794209364	0.233188641639
a31	0.00163161485587	0.000105794127838	0.000147464048038	0.000349095718055	0.000114500457603	0.000293055862315	0.000221584197951	0.000376038384541	0.000162714532715	0.000147153050815	0.000273157903724	0.00373638382207	0.724615386455	0.267826040213
a15	0.00158213551145	0.000118356700454	0.000184071018289	0.000405615599508	0.000129283397865	0.000308751399905	0.000222433000572	0.00034349305758	0.000138996549305	0.000114981500605	0.000174427181241	0.00174802980736	0.703428668818	0.291100756404
a31	0.00156564569314	0.00012254420049	0.000196273334889	0.00042445551827	0.00013421104217	0.000313983187869	0.000222716447324	0.000332650153993	0.000131101891968	0.000104375023535	0.00014092653708	0.00107161446912	0.696116796273	0.299122700635
a18	0.00137251902037	9.82573005017e-05	0.000162403213756	0.000346788344524	0.000109192830272	0.000252956270523	0.000183056252908	0.000274702769464	0.000105062419523	8.41491245117e-05	0.000103797615693	0.000742772656373	0.672034098758	0.324130242045
a8	0.00218129587346	0.000151835903501	0.000253492054585	0.000570383934841	0.000174499630091	0.000426141190174	0.000303928797636	0.000466902339821	0.000192218589841	0.000160421168171	0.000262434031898	0.00133549925212	0.536594599586	0.456926357348
a31	0.00160062924639	0.000112287443217	0.000186876845127	0.000439615291928	0.000131814565034	0.00033558651203	0.000235457825075	0.00036776423384	0.00016097941548	0.000153520868057	0.000280324536299	0.00155074500404	0.708054676529	0.286389706783
a3	0.000955331537363	5.37040397892e-05	9.39366386407e-05	0.000220849127623	6.38453446816e-05	0.000161678899315	0.000118229532888	0.00019176190518	7.92271640267e-05	8.1690388019e-05	0.0001251490331	0.00082067845468	0.66196381551	0.335070076594
a31	0.000740412817288	3.41763844841e-05	6.2956684107e-05	0.000147927764738	4.11893689329e-05	0.000103712744552	7.9170978476e-05	0.000133314805993	5.22680569422e-05	6.13290393397e-05	7.48567730333e-05	0.000617213184893	0.647041171837	0.350810311865
a39	0.000743551577263	3.6141776049e-05	7.03411192624e-05	0.000156574643777	4.396963235e-05	0.000105163469631	7.97291083387e-05	0.000128075359598	4.77740945807e-05	5.53377697799e-05	5.82645576778e-05	0.000538525318298	0.634951483946	0.362985103622
a31	0.000744658480921	3.67968908373e-05	7.28026067367e-05	0.000159456973858	4.4896421194e-05	0.000105647192737	7.99180704796e-05	0.000126369161566	4.63241987936e-05	5.38627699266e-05	5.20858505593e-05	0.000499478896099	0.630405251315	0.367572489541
