 	lo	sentii	che	viene	</S>
a43	0.00496860613	0.00301912435	0.01405999635	0.014567898	0.96338435
a17	0.00847202037667	0.00468460231667	0.00513132308333	0.0107197276667	0.970992283333
a11	0.0167163687922	0.00698104980556	0.00208437991444	0.00863609022223	0.965582094444
a31	0.0159229200129	0.00577751518452	0.00104058352481	0.00716758140741	0.970091431481
a46	0.0079692827531	0.00255065737751	0.000765587274937	0.0059971116358	0.98271737716
a6	0.0096797169177	0.0019042370925	0.000654283724979	0.00421588461193	0.983545892387
a31	0.00759263998623	0.00119880095417	0.000982103574993	0.00587771743731	0.984348764129
a15	0.00403667867574	0.000784067474723	0.00126979499166	0.0060795949791	0.987829871376
a20	0.00488508589191	0.000917417191574	0.00110824037389	0.00336561422637	0.989723640459
a31	0.00371051813064	0.00156550213052	0.0018158351013	0.00471302814212	0.988195113486
a17	0.00144177298355	0.00147470718351	0.0024452359671	0.00502045891404	0.989617804495
a31	0.000824754121183	0.0031531554345	0.0045817892557	0.00488815983801	0.986552121498
a13	0.000479757020394	0.00366063820483	0.00564867361857	0.00483012731267	0.985380793833
a39	0.000208185026798	0.00134920304494	0.00410707863952	0.00242064717089	0.991914864611
a46	0.000134245472266	0.000667510131647	0.00418162867984	0.00143113183696	0.993585488204
a31	0.00106680166076	0.00320851367722	0.00559679212661	0.00217010335899	0.987957796068
a18	0.00134465594092	0.00397263974241	0.00684454670887	0.00253946461966	0.985298698689
</S>	0.00067932740146	0.0020456091462	0.00705748085443	0.00185931055983	0.988358299344
