 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	2.08161551e-06	5.3560444e-05	3.54996185e-06	6.701885425e-06	7.43580317e-06	8.96206665e-07	0.00099246415	0.903678595	0.092952936	0.00230181145
a41	0.00011902732867	0.000474636671333	9.57221686167e-05	9.02716188083e-05	5.811802239e-05	1.60722058883e-05	0.00110768238333	0.592484322333	0.389119572	0.0164346005833
a31	0.000156655346299	0.000582533941344	0.000124142223207	0.000113882750349	7.02691523167e-05	2.05595988118e-05	0.000961168435643	0.358177311444	0.618804300667	0.0209891962278
a20	0.000195394395509	0.000584541431348	0.00013604280807	0.000116667530863	6.67399422922e-05	1.86582964529e-05	0.000724225519748	0.272403294815	0.695478310222	0.0302761367759
a31	0.000208308487622	0.000585366769916	0.000140017845832	0.000117614053914	6.55923554241e-05	1.80253302971e-05	0.000645227835916	0.229579719272	0.735260883407	0.0333792573586
a37	0.000121213218326	0.000377969782772	8.64356317523e-05	7.39509249313e-05	4.0603366468e-05	9.8690972452e-06	0.000376249741305	0.213285029757	0.749702527802	0.0359261842195
a16	0.000104442551775	0.000367622924257	7.80996112508e-05	6.92396146438e-05	3.70749054893e-05	7.8805058484e-06	0.000347137170435	0.0798645055857	0.865340662601	0.0537833347398
a35	0.000143747676258	0.000504491971419	9.64830977503e-05	9.07922012146e-05	4.40685984964e-05	9.3885503828e-06	0.000593688680145	0.0414648055286	0.9001419042	0.0569106265799
a24	0.000157628794753	0.000557103680473	0.000101336100583	9.66760327382e-05	4.49175128321e-05	9.36712467427e-06	0.000650515216715	0.0262326718429	0.902721284733	0.06942849586
a31	6.57526344177e-05	0.000271947831491	4.28748051943e-05	4.25207165127e-05	2.02772801774e-05	3.40197899476e-06	0.000296943392238	0.263747195948	0.682317691578	0.0531913530533
a39	8.52494216392e-05	0.00027798259183	5.04361353981e-05	4.53072034376e-05	2.17086726258e-05	3.17489305492e-06	0.000261771834079	0.340628815516	0.597169047193	0.0614565034511
a31	9.16384323331e-05	0.00027193213961	5.25564937327e-05	4.55356515125e-05	2.16257331086e-05	3.06062522331e-06	0.000226866000026	0.355915292039	0.579201949064	0.064169531017
a20	5.09316505644e-05	0.000151168872203	2.92256551776e-05	2.54647185375e-05	1.31790662695e-05	1.59193397944e-06	0.000120174975342	0.360084716313	0.557216196355	0.0823073268723
a31	3.73474671148e-05	0.000109161984068	2.13840637592e-05	1.86779198458e-05	1.03679589898e-05	1.09799053648e-06	7.9944980114e-05	0.346336944404	0.564906832118	0.0884782446241
a3	1.78025436316e-05	6.64945146893e-05	1.11676969531e-05	1.04894769486e-05	6.44661272993e-06	5.23518055493e-07	5.0490270038e-05	0.341713345801	0.573875260706	0.0842479905414
a20	1.41847415439e-05	5.61182182298e-05	9.55453465103e-06	9.0950883162e-06	4.87489930998e-06	3.84393228498e-07	3.30969786793e-05	0.114492735367	0.761817103569	0.12356285018
a31	7.7878430713e-06	6.31317280766e-05	6.39369281701e-06	7.82730077207e-06	6.24797100333e-06	2.59850232833e-07	5.29259445598e-05	0.279740867556	0.636394367856	0.08372014726
a37	4.2802227471e-06	5.74060790255e-05	4.248474639e-06	6.18074642402e-06	6.21684926778e-06	1.73298909611e-07	5.40715027533e-05	0.334554387265	0.554292735952	0.11102023962
a31	3.13421919237e-06	7.00512373418e-05	3.97507757967e-06	6.84463297467e-06	7.86117768926e-06	1.5613360187e-07	6.17858274844e-05	0.316225493835	0.562733081984	0.120887575373
a20	1.41062649412e-06	6.94411675806e-05	2.99802982656e-06	6.24089153489e-06	7.95651781642e-06	1.2316943229e-07	6.27905286448e-05	0.310065581023	0.540008883995	0.149774543958
a28	7.8260681804e-07	2.52256735935e-05	1.27971560885e-06	2.41532749496e-06	2.88084280214e-06	4.93923272967e-08	2.14648094116e-05	0.103458627572	0.683313127998	0.213174137986
a31	1.13272277268e-06	0.000199196180464	6.47037350295e-06	1.42369432717e-05	1.62076358774e-05	1.69177260632e-07	0.000126222493517	0.201646193344	0.666585582666	0.131404597829
a20	1.18268398423e-06	0.000256289673821	8.12468926765e-06	1.80684051072e-05	2.05952079591e-05	2.07925642677e-07	0.000160895600642	0.234301325855	0.591262800889	0.17397051111
a31	1.24677278808e-06	0.000242057828274	8.13807918922e-06	1.75123430524e-05	1.8159044653e-05	2.08495076692e-07	0.000147109533017	0.152697293358	0.652925366963	0.19394288037
a33	1.24240721729e-06	0.000237098033207	8.10971358841e-06	1.72843028125e-05	1.73077417663e-05	2.07506027937e-07	0.000142469723151	0.125487645832	0.669187822321	0.204900763457
</S>	6.22928190545e-07	0.000118576717277	4.05859608221e-06	8.64801509875e-06	8.66124370615e-06	1.03961677528e-07	7.1240394793e-05	0.0627474099855	0.64003326116	0.297007381728
