 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	5.4644206e-07	4.7275235e-06	3.662862975e-05	0.002050623917	0.090273771	0.874778825	0.03285487075
a28	0.000104075084473	0.000228460962167	0.000562188986417	0.00201374045033	0.0377157058333	0.902041341667	0.0573344664167
a11	0.000140228650591	0.000306680110056	0.000748141960806	0.00203083545011	0.0161946329111	0.885675297222	0.0949041721389
a31	4.84463868329e-05	0.000106080366603	0.000261091268232	0.000729664001363	0.00693986463703	0.927846545741	0.064068319513
a37	3.82538931469e-05	7.94413294517e-05	0.000189911272041	0.000439658551781	0.00340498917901	0.807260185247	0.188587598638
a31	3.48562841958e-05	7.05613447754e-05	0.000166183100598	0.00034292250297	0.00216293302634	0.767322051749	0.229900574413
a20	2.36084668788e-05	4.60243918833e-05	0.000101738340117	0.000174465290033	0.00143878463545	0.67788685725	0.320328613004
a46	2.20427037929e-05	4.25348682944e-05	9.17458367057e-05	0.000139476485344	0.000707355138483	0.475633459083	0.523363427668
a31	9.5312863544e-06	1.88682480209e-05	4.20736434408e-05	6.7813620538e-05	0.00104259531283	0.648882119694	0.349936987889
a20	6.05680404157e-06	1.17613572631e-05	2.42206710191e-05	3.16584426027e-05	0.00105975565961	0.590113693231	0.408752851296
a0	5.55320088052e-06	1.09502800877e-05	2.21754953397e-05	2.54594552009e-05	0.000418788388537	0.365378441077	0.634138650432
a31	2.50717336734e-06	5.2119563989e-06	1.13205618619e-05	1.55915705336e-05	0.00176399817618	0.577264370359	0.420937025811
a20	1.27474236295e-06	2.63657340263e-06	5.25978603597e-06	7.28046054453e-06	0.00217066112456	0.54311812812	0.454694770937
a15	1.03458999765e-06	2.22274483421e-06	4.19294954532e-06	4.61655374818e-06	0.000742488878687	0.259846887373	0.739398543646
a31	5.37359075883e-07	1.2425219314e-06	2.69532364844e-06	1.53826735827e-05	0.00261211796423	0.469455969124	0.527912020549
a18	2.23958251961e-07	5.21309490467e-07	1.31539532615e-06	1.78320564142e-05	0.00322283412841	0.499851939708	0.49690531285
a31	1.54486783987e-07	3.51797356822e-07	1.25016748538e-06	2.47905826914e-05	0.00269443928314	0.502362846569	0.494916173283
a20	1.08151099762e-07	2.44089124941e-07	1.13952301146e-06	2.70043888758e-05	0.00251675151418	0.49836439119	0.499090360094
a18	3.84831424207e-08	8.66134629803e-08	3.91024386153e-07	9.04130432727e-06	0.000843561184193	0.224525476063	0.774621406698
a46	1.89083550402e-08	4.26595143268e-08	1.62800618051e-07	3.17024180909e-06	0.000293709182064	0.168746392021	0.830956512233
a8	2.29676298467e-08	5.28282541089e-08	1.48048202684e-07	1.60151071303e-06	0.000126043151688	0.168955130674	0.830917027411
a20	4.48392879489e-08	1.0647972937e-07	2.79437840895e-07	2.00950030434e-06	0.000121528927229	0.238429763558	0.761446295804
a31	8.31690325983e-07	1.72456908312e-06	7.17439281363e-06	7.36755860348e-05	0.00143559615574	0.483128021186	0.515352965268
a46	1.07314834266e-06	2.21195094104e-06	9.32979152788e-06	9.65863665016e-05	0.00181859149225	0.467380911729	0.530691245089
a31	1.17603028155e-06	2.24408019368e-06	9.71436643263e-06	8.78580499905e-05	0.00148088100442	0.455312908576	0.543105178363
a24	1.21617917852e-06	2.26775202123e-06	9.88505107754e-06	8.51351605202e-05	0.00141725451481	0.629586536192	0.368897706121
a31	1.61668421084e-06	3.03184379708e-06	1.36707092925e-05	0.00012283294403	0.00159447668494	0.685831978731	0.312432428707
</S>	2.60963760542e-06	4.89623489854e-06	2.23056921462e-05	0.000202696042015	0.00239938824247	0.758170889365	0.239197264353
