 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.00202355389883	0.0057804048835	0.004223033125	0.0005364210175	0.00117862405	0.171189563	0.79144023	0.023628176
a24	0.00202375186274	0.0057791232505	0.00420480856333	0.0005271394655	0.000686688915333	0.0617083684333	0.900373496667	0.0246966273333
a31	0.000675003059752	0.00192777415765	0.00140995164961	0.000178069883567	0.000272334711778	0.0433177049111	0.933235532222	0.0189836440778
a17	0.000328460028956	0.000879385837368	0.000704118356703	9.84030452557e-05	0.000159616078593	0.036911950537	0.939377710741	0.0215403436593
a31	0.00021294483579	0.000529917969991	0.000468604893368	7.15519604719e-05	0.000106231036198	0.0316079424123	0.944737386914	0.0222653920198
a37	8.84099720678e-05	0.000212768089199	0.000209306008923	3.4003154544e-05	6.5287291066e-05	0.0295168678841	0.931991445638	0.0378819048066
a10	4.79718988559e-05	0.000109690447733	0.000132817830641	2.3953340848e-05	3.41995723553e-05	0.0103344736847	0.932601925213	0.0567149592689
a31	1.70654320682e-05	3.9207186082e-05	5.4705207047e-05	1.1340324316e-05	4.03220404518e-05	0.0123798098716	0.953524905071	0.033932638523
a20	1.54248246389e-05	3.11515085317e-05	4.40747431823e-05	8.67285880533e-06	4.05735174839e-05	0.0128501609705	0.89384232169	0.0931675972743
a33	1.75200475463e-05	3.37182178439e-05	4.61155770608e-05	8.20131866844e-06	1.78219694946e-05	0.00447228969683	0.819781053897	0.175623252425
a20	1.08677265154e-05	2.15049806146e-05	2.93042860203e-05	5.13682862281e-06	9.31395416487e-06	0.00172873648228	0.818667064632	0.179528054142
a31	6.01801073713e-06	1.22185326015e-05	2.24147380068e-05	9.07040387427e-06	7.8196846055e-05	0.00964585505076	0.871542788211	0.118683401047
a5	2.18091781104e-06	4.59179506383e-06	2.34342876689e-05	1.41127139581e-05	0.000112302432685	0.0137930211503	0.937472272737	0.048578014349
a17	1.75690763701e-06	3.69580428794e-06	2.1751919223e-05	1.02941964194e-05	5.12120251617e-05	0.00629784744343	0.859443200912	0.134170209116
a11	1.713210499e-06	3.56217389598e-06	1.25545150743e-05	4.53529177313e-06	1.91105263206e-05	0.00243668047448	0.803154400304	0.194367449705
a10	3.14465548633e-06	7.44158129866e-06	1.75995800248e-05	4.13525529104e-06	1.10547161069e-05	0.00133662629149	0.840477133435	0.158142856568
a31	3.53531626211e-06	8.82958049955e-06	0.000135057451342	8.51178419303e-05	0.000248558308369	0.0102973404972	0.879085411145	0.110136113523
a24	1.71787408737e-06	4.70022936652e-06	0.000171655015781	0.000112135308543	0.000330198416456	0.0140113147657	0.923077070382	0.0622911825077
a46	1.24936052912e-06	3.24510352217e-06	6.69799012603e-05	4.01266622143e-05	0.000117405614952	0.00575881758857	0.824896010127	0.169116170836
a20	7.80108769707e-07	1.89407364072e-06	2.48427941868e-05	1.46149422714e-05	4.30207224507e-05	0.00232431082952	0.750720810042	0.246869740279
a31	7.86085283236e-07	2.73814821357e-06	0.000242445427829	9.65142541571e-05	0.000172344112484	0.00702962717651	0.840089890014	0.15236568376
a20	7.49619030079e-07	2.89855981986e-06	0.000314323180026	0.000123539017186	0.000214315610361	0.00845382024217	0.779832130005	0.21105826492
a31	5.1386751236e-07	1.88442142195e-06	0.000196805584092	7.51671615287e-05	0.000131477729654	0.00676795226406	0.761828776668	0.230997456973
</S>	6.3391805618e-07	2.27229201097e-06	0.000235985822046	8.81347407644e-05	0.000154023644827	0.00909973763203	0.865868788334	0.124550456486
