 	non	ho	cosa	a	fare	</S>
a8	0.0275789651253	0.043754463514	0.03031003041	0.25952348	0.40811864	0.230714365
a31	0.0275775059311	0.043747299012	0.0302382869654	0.182223905667	0.546540986667	0.169672005
a37	0.00923032516172	0.0146601562513	0.0102020129505	0.075594103889	0.666623142222	0.223690268333
a11	0.00311615864757	0.00496823126743	0.00353105383683	0.0323962343963	0.635968160741	0.320020169444
a13	0.00113395499086	0.00180247748281	0.00128694026561	0.0140132679654	0.528515760247	0.453247616481
a20	0.00063192257362	0.00094890292427	0.000637578075203	0.00720136118847	0.353689466749	0.63689077216
a31	0.00037131779814	0.00052323885459	0.000324609824734	0.00608743486282	0.437892908916	0.55480048072
a8	0.000139615332313	0.00019110783803	0.000120214040245	0.00477122746094	0.458151289639	0.536626516907
a31	6.2132391191e-05	7.96218611767e-05	5.0092581415e-05	0.00777520232698	0.501340983213	0.490691915636
a46	2.1334008417e-05	2.77006879922e-05	2.0399386085e-05	0.00864802415133	0.491532471071	0.499750035212
a8	7.654461159e-06	9.8140291774e-06	7.15777909167e-06	0.00291092044511	0.246965857024	0.750098611737
</S>	3.9541827095e-06	5.0722557087e-06	3.73340022083e-06	0.00147386325106	0.186237663512	0.812275755868
