 	i	bambini	non	si	vestono	da	soli	</S>
a31	7.2103375e-07	9.607349e-08	2.06748805e-07	7.67602355e-05	0.001150281305	0.116744325	0.8805802	0.0014473326
a0	3.032943265e-05	9.92814267667e-06	1.28262412017e-05	9.79755688333e-05	0.000466637563667	0.04406041465	0.95290295	0.00241886503333
a31	3.99516304187e-05	1.31659373743e-05	1.69595021879e-05	9.68518382878e-05	0.000187585187222	0.0202950498667	0.976626366667	0.00272404442344
a17	4.01200843416e-05	1.28252266068e-05	1.69455411833e-05	0.000104938938106	0.000100169509741	0.0123822046489	0.982066202222	0.00527658088681
a20	4.26284360472e-05	1.33748433023e-05	1.78283781611e-05	0.000118923638702	6.07212715803e-05	0.00429351486297	0.986429130741	0.00902386562894
a31	1.66656751571e-05	5.1220034188e-06	6.83120659493e-06	5.1697615834e-05	5.21588088601e-05	0.00543204590766	0.988484276914	0.00595119908298
a37	1.64900442604e-05	4.71965069097e-06	6.41598463954e-06	6.18888455447e-05	6.36469962867e-05	0.00585465357589	0.982411708971	0.0115804772343
a15	2.08303604201e-05	5.76380049699e-06	7.91102264651e-06	8.10276135149e-05	4.69520877622e-05	0.0021299044953	0.976189036324	0.0215186037448
a46	1.88942464734e-05	5.09261356566e-06	7.1397323155e-06	7.02185408383e-05	2.99135022541e-05	0.0008477501851	0.975105958775	0.0239150552483
a24	0.000141290056824	4.71186716552e-05	5.67724941052e-05	0.000267206448279	0.000109937938085	0.0009391504517	0.947743146258	0.0506953667494
a31	0.000177926137608	5.96813164851e-05	7.15020348017e-05	0.000461808136093	0.00120334642936	0.0069896298839	0.939610495419	0.0514256285831
a18	8.28891812027e-05	2.54612977617e-05	3.27142483672e-05	0.000371171255364	0.00150243908112	0.00868845574463	0.96042706514	0.0288698525277
a11	0.000117669983734	3.39142922539e-05	4.64742094557e-05	0.000341248795121	0.000591869998373	0.00361720713154	0.95893690838	0.0363147241759
a35	0.000117551671245	3.3624084618e-05	4.63445469852e-05	0.000294390918374	0.000276023357791	0.00188291597718	0.963591456127	0.033757705392
a31	0.000248089053748	5.82941087393e-05	9.15390894951e-05	0.00204027699279	0.0023162325776	0.00858517349239	0.965437875376	0.0212225267973
a13	0.000287166530583	6.53801542464e-05	0.000104878079832	0.00261988623426	0.0030039808592	0.0110610399308	0.961453591792	0.0214040349324
a11	0.000110972528194	2.51557157488e-05	4.05196786107e-05	0.000934802160087	0.00105866060307	0.00469309017693	0.958590673931	0.0345460956441
a31	0.000105827608065	2.11582432496e-05	3.61661348702e-05	0.0012436369987	0.00181226648436	0.0111980128256	0.95094939131	0.0346335662147
a46	9.30060598517e-05	1.72551310732e-05	3.05710478034e-05	0.0013086777611	0.00203189799612	0.0130914450085	0.944212597103	0.0392146007382
a31	3.25894317806e-05	5.98803486107e-06	1.06514232811e-05	0.000552970308567	0.00118475666671	0.00950027573617	0.947508455701	0.0412043502461
a24	1.30253849269e-05	2.34719488369e-06	4.21426222703e-06	0.000304900527189	0.000908312798903	0.00841197114539	0.905748308567	0.0846069567487
a35	5.03424408763e-06	9.1653163123e-07	1.64673346534e-06	0.000107529741263	0.000316571148634	0.00348650894846	0.876635102856	0.119446730916
a31	2.11283937454e-06	3.7196913041e-07	6.77758911447e-07	9.75353649543e-05	0.000471539621878	0.00498021798282	0.920180067619	0.0742675136387
a46	1.11980411831e-06	1.87515813437e-07	3.48422736582e-07	9.37034007181e-05	0.000521329397293	0.00537823941427	0.881247655873	0.11275744588
a31	4.28168952903e-07	7.18943401123e-08	1.34664673294e-07	4.98756759727e-05	0.000272808039098	0.00307548565809	0.875368435291	0.121232791627
</S>	2.93702206452e-07	4.94851185562e-08	9.4050829147e-08	5.27512579863e-05	0.000282593594549	0.00315709797904	0.931453742645	0.0650534203135
