 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	1.41477673935e-05	0.0002891220202	0.00027561412585	0.00526394447	0.0011510941795	0.0010124193575	0.002605033265	0.00578039125	0.8254046	0.0362369266	0.0526723013	0.069294413
a20	0.000423665590464	0.00270963500673	0.00105901027528	0.00631825109	0.00138930856983	0.0014579528525	0.00387094262167	0.00633375985	0.4995342932	0.0391248382	0.1151976571	0.322580654333
a37	0.000709959430155	0.00473307610224	0.00158696845843	0.00442536329667	0.000953980749943	0.00133647385083	0.00384686640722	0.00390641511667	0.174015222933	0.0237764607333	0.170115352367	0.610593828111
a24	0.000408126640052	0.00318403415075	0.00100956475948	0.00289444559889	0.000623782383314	0.00088989026361	0.00262152152574	0.00239003465889	0.0652212529777	0.0257582442444	0.207441757456	0.68755735937
a31	0.000148504953197	0.00127075879492	0.000392093169827	0.00465120319963	0.00134490794444	0.000788800434537	0.00153407746525	0.0033002301063	0.281900644326	0.0508716200815	0.172848594485	0.480948603123
a39	0.000166839277579	0.00114073975964	0.000311578479942	0.00531030389988	0.00159441444481	0.000803718321512	0.00133445007508	0.00366159992543	0.352957864309	0.0500110133605	0.145898200162	0.436809334374
a31	0.000172831772793	0.00109244477988	0.000276724005647	0.00558553813329	0.00186195294494	0.000855735350504	0.00120696434503	0.00372061053181	0.351408307636	0.0650912644535	0.142366966721	0.426360717125
a24	7.38537328643e-05	0.000716234153293	0.000206796600882	0.00663394344443	0.00220793965831	0.0010101390635	0.00135815364834	0.00423703827727	0.362029789212	0.0874750298178	0.167165618907	0.366885478042
a31	4.09338995748e-05	0.000596907286764	0.000196830681961	0.00848810154814	0.00274631142944	0.0012834135345	0.00169145094945	0.00549331285909	0.385938366404	0.0826245649393	0.169162468636	0.341737297347
a28	4.40360568116e-05	0.000425138851255	0.000144243818987	0.00796692824938	0.00262729385981	0.00117623851817	0.00142713658315	0.0052950292397	0.382454102678	0.0631143952464	0.145602378545	0.389723037116
a24	4.89250344372e-05	0.000501448613752	0.000133221678329	0.00362887038313	0.0011548602566	0.000582341736057	0.000842395194383	0.00231627903323	0.139526334769	0.0466978186821	0.206792296182	0.597775179039
a8	0.000572284880312	0.00221624341458	0.000328067854776	0.00234624029438	0.0007108004422	0.000464846635352	0.000917163164794	0.00148477022108	0.058926829723	0.043626218894	0.225345062061	0.663061443013
a31	0.000742857360137	0.00265318527753	0.000384184278259	0.00614899169813	0.00202630955073	0.00104305631178	0.00149743968826	0.00424618295036	0.269546461374	0.0554967256313	0.162879718687	0.493334884338
a46	0.000265054366746	0.00100512915518	0.000175408417753	0.00719606844604	0.00240443281358	0.00113596075626	0.00136771790109	0.00496931965012	0.339276812745	0.0567717545438	0.140263160896	0.445169181446
a8	0.000120067871249	0.00055679717506	9.73474209177e-05	0.00247811413535	0.00082562722286	0.000408378819087	0.000532926065363	0.00171201583204	0.113312033678	0.0223827175146	0.193361566965	0.664212413815
