 	ora	ho	finito	di	scrivere	</S>
a23	0.0047915041285	0.00269367898685	0.041819361565	0.145838317	0.756525125	0.0483319655
a31	0.00478883893604	0.00269229254712	0.0416842663474	0.1278827105	0.797496525	0.0254553491667
a28	0.00164820260522	0.000916670936542	0.0142503636749	0.0529557893333	0.912923075	0.0173058480556
a31	0.000601322716939	0.000324796914494	0.00510570416855	0.0276832365444	0.952538658333	0.0137462146852
a41	0.000202020465846	0.000108859995211	0.00171293211977	0.0106087863815	0.973909102778	0.0134582918951
a21	9.1755920282e-05	4.78379014703e-05	0.000741964269923	0.0083769985605	0.977153250926	0.0135882182984
a24	0.000180645760094	0.000269053222823	0.00211858589997	0.00899170732017	0.937701516975	0.0507384754328
a31	0.000187505961518	0.000331853719081	0.00241844391859	0.00570234307339	0.931501215658	0.0598585923443
a39	0.000107889725326	0.0002038033745	0.0012865138248	0.00283881879113	0.906731068553	0.0888318879814
a31	8.13046083453e-05	0.000161108394105	0.000908693243833	0.00225355966371	0.898402576184	0.0981927984605
a28	3.64046493518e-05	8.46572673063e-05	0.000383318620178	0.00162774240457	0.821872725395	0.175995211953
a31	2.14688027206e-05	5.91909629488e-05	0.000209100249726	0.00304409298486	0.794159761798	0.202506401451
a20	7.8693815102e-06	2.28018538296e-05	7.6343156242e-05	0.00343704590495	0.692202907266	0.304253014617
a37	3.47165275007e-06	1.15410466099e-05	3.2633740614e-05	0.00117137439765	0.468300429089	0.530480538206
</S>	2.01595824504e-06	7.11117780495e-06	1.9151503107e-05	0.000603392677825	0.442442504544	0.556925819103
