 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.026929959697	0.0515157297875	0.01576749145	0.00420781865	0.06773380565	0.7895332	0.0443119585
a31	0.0269249428797	0.0514895471972	0.0156694954015	0.00350461170333	0.0470924289833	0.829175143333	0.0261437967333
a0	0.0101834545406	0.0197101075671	0.00642976591867	0.00162768868778	0.0387201482611	0.901712324444	0.0216165044778
a20	0.00496949324687	0.0101264164224	0.00384032200622	0.00112671808259	0.0147131893537	0.936898841481	0.0283250028259
a31	0.00202307635595	0.00438517096141	0.00177424923851	0.000640829284197	0.0140933607846	0.956576613827	0.0205067130753
a13	0.000891620808975	0.00197060870775	0.00088760939927	0.000402240264732	0.0133278186282	0.953441171276	0.0290789684918
a38	0.000605894626325	0.00142350766925	0.000710236816423	0.000318193044911	0.00513396544273	0.935823137092	0.0559850774973
a31	0.000293505855848	0.000732918595517	0.000363479465808	0.000289026031637	0.00772403168091	0.945675725697	0.0449213518324
a20	0.000184720125689	0.000474286937606	0.000255758648936	0.000284889187212	0.0085061074603	0.927277458566	0.0630168099441
a31	0.000148446647186	0.000388174123802	0.000230131654645	0.000485105445737	0.0122947860534	0.917537869522	0.068915456248
a20	7.76205056853e-05	0.000206935915867	0.000142223096548	0.000518873923246	0.0134827711845	0.892989773174	0.0925817583493
a33	5.65779888951e-05	0.000153754082622	0.000101181171516	0.000200260601249	0.0047417622715	0.848422254391	0.14632417945
a31	2.17200825984e-05	6.11994595407e-05	0.000126884103172	0.00107813395258	0.0134466938005	0.88861379813	0.09665153175
a28	1.06278411661e-05	3.20765975136e-05	0.000139576463724	0.00137757475219	0.0164179515235	0.886597279377	0.0954248791833
a31	7.49476452203e-06	3.08679988379e-05	0.000628102103908	0.0035461476854	0.0211832410978	0.879457216459	0.0951469180611
a0	3.41385558068e-06	2.13415425126e-05	0.000782613581903	0.00426200839813	0.0227319742993	0.860952072153	0.111246577687
a31	2.64775686689e-06	2.82816617375e-05	0.00102153467457	0.00346052406904	0.0182886563664	0.860083114051	0.117115230562
a3	2.2673638223e-06	3.01823885958e-05	0.00110034273186	0.00319212819485	0.0168223131721	0.869878704684	0.108974031521
a31	2.2979750741e-06	3.23797545486e-05	0.00088499701762	0.00203957820345	0.0118268164407	0.878093001561	0.107120906007
a46	2.29757346483e-06	3.30626978109e-05	0.000812960482867	0.00165420804135	0.0101072936969	0.843037167187	0.144352987502
a31	1.73475052841e-06	2.37841572316e-05	0.000461383957949	0.000899199487317	0.00702840611563	0.833766889062	0.157818540167
a39	1.54583025657e-06	2.06866105842e-05	0.00034416456779	0.000647638248106	0.00601763167854	0.831673729687	0.161294564389
a35	5.1629405239e-07	6.90138857627e-06	0.000114873224907	0.000218714267702	0.00225937560618	0.771945243229	0.225454404796
a31	1.06553937056e-06	1.29474357333e-05	0.000166905548806	0.000306305501901	0.00345694960873	0.849637881076	0.146417937599
</S>	1.87245798528e-06	2.24409668666e-05	0.000276267124403	0.000500977370951	0.00556457330436	0.913381390538	0.0802524177995
