 	voglio	che	Maria	venga	domani	</S>
a20	0.00031119091969	0.00127615564285	0.014206608	0.0605614515	0.92275887	0.0008857526
a21	0.000373611196563	0.00156944669762	0.0112825502	0.0283350225	0.95786587	0.00057355079
a31	0.000187000669277	0.000818648103337	0.00591592790021	0.0134710807567	0.979316723333	0.000290619601667
a37	6.67439361812e-05	0.000287532041909	0.00205340090028	0.0049183516089	0.992391841111	0.000282123082222
a31	2.66583470993e-05	0.000110493135889	0.000765767784651	0.00195320986297	0.996865513704	0.000278390321074
a35	1.13623614053e-05	4.33711222157e-05	0.000278910599442	0.000804319894323	0.998031921235	0.000830145134025
a31	6.26369924175e-06	2.09971081746e-05	0.000116616573616	0.000390810438108	0.998451613745	0.00101370088751
a20	3.3505846539e-06	9.87878149422e-06	4.68647996737e-05	0.000213467537036	0.996235181248	0.00349122233867
a31	2.37954871175e-06	6.17269282763e-06	2.36193339932e-05	0.000140840550012	0.995509347083	0.00431759196722
a18	1.24501863103e-06	3.00596060543e-06	1.02057020997e-05	0.000104980205171	0.987274299028	0.0126062165101
a31	8.66852261086e-07	1.95048518361e-06	5.76425540657e-06	9.5987893557e-05	0.984524373009	0.0153710151052
a3	3.83316904438e-07	8.65569863003e-07	2.61270330886e-06	9.01588331857e-05	0.973922931003	0.0259830579702
a13	2.31796646813e-07	5.32504114334e-07	1.67795257962e-06	3.34099493952e-05	0.959611893668	0.0403522466567
a37	1.11676974271e-07	2.71752388111e-07	1.03080523654e-06	1.41084054651e-05	0.919028431223	0.0809560028856
a46	9.3041154757e-08	2.4335958937e-07	1.22177467885e-06	9.4947338217e-06	0.830717690408	0.169271227629
a31	1.00714144919e-07	4.41004566457e-07	1.6808886793e-05	9.76125672739e-05	0.857090476803	0.142794525876
a18	7.7690825973e-08	4.34027975486e-07	2.15595043943e-05	0.000125133434425	0.767245658934	0.232607105292
a46	3.39286896577e-08	1.67098711495e-07	7.43431575143e-06	4.4476190475e-05	0.627439766311	0.372508111764
</S>	2.07680148289e-08	9.56031352475e-08	3.90066611071e-06	2.44559957375e-05	0.647641703155	0.352329835882
