 	può	che	sono	ancora	svegli	</S>
a31	1.17827335e-06	2.3566919e-05	0.001324005645	0.5061234775	0.491215305	0.00131244865
a7	1.52484610167e-05	5.17319903333e-05	0.000565346265	0.194145269633	0.792852085	0.0123702872833
a31	1.9654459262e-05	5.85317558998e-05	0.000279009565633	0.0679979003443	0.915810658333	0.0158342209744
a7	1.16821710104e-05	3.28445877553e-05	0.000119636839178	0.0254979940948	0.938267966111	0.0360698735381
a31	9.02487106107e-06	2.42842531971e-05	6.6551226726e-05	0.0105944173449	0.94641305537	0.042892659846
a37	6.71682474462e-06	1.64623076777e-05	3.52273025753e-05	0.0054682134983	0.895834685123	0.0986386906153
a31	5.94772472921e-06	1.38597654269e-05	2.49218688251e-05	0.0036956512161	0.878899395041	0.117360225905
a39	2.86931659074e-06	6.50710367663e-06	1.14577992417e-05	0.0030421938187	0.832950998347	0.163985944335
a31	1.84587014825e-06	4.10386311221e-06	8.11972684723e-06	0.0033799703529	0.816701532782	0.179904404445
a20	8.03275557417e-07	1.75741449074e-06	4.71493954908e-06	0.00346037296697	0.698929997594	0.297602367815
a31	4.74023925806e-07	1.25322466358e-06	8.00952101636e-06	0.00372984850499	0.657984985865	0.338275458605
a46	1.93952240935e-07	7.89307341193e-07	8.78178703879e-06	0.00381760331366	0.618133211955	0.378039448868
a8	8.01256521117e-08	3.00083261731e-07	3.00772335626e-06	0.00128765394889	0.414798113985	0.583910849623
a46	2.93286954039e-08	1.1179271191e-07	1.05475250542e-06	0.000453482473297	0.415546247995	0.583999066541
a8	1.3310895768e-08	5.41122773033e-08	4.25016528473e-07	0.000179961191432	0.405961972665	0.593857578847
a31	7.94199140656e-07	6.53518313577e-06	3.47405467928e-05	0.00156999053948	0.577520230888	0.420867732949
a20	1.05383627282e-06	8.69209033759e-06	4.61689823776e-05	0.00203139774649	0.565958420296	0.431954294316
</S>	5.2914642531e-07	4.35564260729e-06	2.31282663588e-05	0.00103222687324	0.372731125148	0.626208647158
