 	che	consuma	poco	benzina	</S>
a31	0.000128234603	0.1533964805	0.121591225	0.72403835	0.0008456858
a41	8.11745863333e-05	0.0523350138667	0.0665199383333	0.880458633333	0.000605182566667
a31	6.47561994388e-05	0.0185211057349	0.0359764206111	0.944932594444	0.000505079825556
a28	2.57174854739e-05	0.0063396680843	0.019244888037	0.973863068148	0.000526625111852
a24	0.000294098276825	0.0290155544548	0.116314926012	0.853868709383	0.000506691903951
a31	0.000403076898942	0.0439883258183	0.211254158671	0.744011136461	0.000343308927984
a11	0.000689139939647	0.0444636509394	0.169345421557	0.783462145487	0.00203964936933
a31	0.000878402956549	0.0675497583131	0.131790512519	0.796413915162	0.00336742752311
a46	0.000425016150183	0.0534814444377	0.0901003945063	0.801512405054	0.0544807521077
a31	0.000281512938061	0.0336204251459	0.0486298265021	0.844537768351	0.0729304868026
</S>	0.00032852581903	0.0398076905729	0.048016575251	0.871930984176	0.0399162575513
