 	dovevo	comprare	il	pane	</S>
a31	3.92591733e-06	0.0006419490775	0.3070137415	0.606937885	0.085402478
a46	0.00019951922233	0.000985272910833	0.112946883167	0.748061008333	0.137807301333
a31	0.000264553001534	0.00109548362448	0.043515474139	0.802088946111	0.153035547444
a18	0.000114416204602	0.000443092695695	0.0153341298963	0.695019582037	0.289088776148
a13	6.6086560434e-05	0.000234730126565	0.0059499144321	0.504680537346	0.489068722049
a0	5.0460602378e-05	0.000180015653522	0.0028148171107	0.420344175782	0.576610524016
a20	0.000192111104126	0.000624459667841	0.00283439797023	0.298363801927	0.697985224672
a7	0.00181106955138	0.00606711912261	0.0109505846567	0.243815113976	0.737356124891
a20	0.00298034861713	0.00992401150754	0.0167578538856	0.227224801325	0.743113008297
a31	0.00249813443904	0.0121620176358	0.0461313656285	0.289882063775	0.649326419432
a11	0.00163160221301	0.0106243054953	0.0521197668762	0.265837812592	0.669786506477
a39	0.00074263387767	0.00417271724843	0.0192800882921	0.174320748864	0.801483808826
a31	0.000422727049223	0.00218564211614	0.013038237764	0.259489869621	0.724863526275
a13	0.000190752975274	0.00112586950871	0.00976505603133	0.267033233207	0.721885075425
a17	6.56797618247e-05	0.000382104272237	0.00334128609378	0.162251214402	0.833959668475
a31	2.59406394749e-05	0.000152610621746	0.00218373783793	0.256183928134	0.741453756158
a46	1.16419568016e-05	7.24818948187e-05	0.00174684207444	0.260763602711	0.737405408719
a20	3.96409842387e-06	2.44581536596e-05	0.000595960942613	0.13724038757	0.862135202906
a31	2.62460765462e-06	1.67824987032e-05	0.000666462770204	0.212311155857	0.787002954302
</S>	3.17577582731e-06	2.09886713516e-05	0.0010175871351	0.303657712928	0.695300507151
