 	mia	figlia	vuole	andare	</S>
a46	0.007970844635	0.012302402485	0.14353048	0.8292193	0.006976981
a31	0.00796862665284	0.0122386138194	0.09163671948	0.883887666667	0.00426839054
a7	0.00265986128912	0.00409071013856	0.0312295338067	0.959648088889	0.00237179415333
a20	0.000916722203373	0.00141881368719	0.0115661308356	0.981389362963	0.00470896115111
a31	0.000332024101903	0.000517032006111	0.00457706957187	0.989788770988	0.0047851084837
a46	0.000138874734747	0.000197857375751	0.00176141528396	0.970858140329	0.0270437029279
a31	7.44916200229e-05	9.14654215563e-05	0.000824893094653	0.96454493011	0.034464246356
a46	3.16532657815e-05	3.44745134914e-05	0.000327455281551	0.851608660037	0.147997794165
a31	1.73756624811e-05	1.55021347538e-05	0.000212922150517	0.813829553346	0.185924655355
a11	6.2502642476e-06	5.48323794127e-06	0.000150593835839	0.755568371115	0.244269329085
a3	2.6334058892e-06	2.20433936042e-06	6.17457822797e-05	0.536452927038	0.463480509695
a31	2.38936456973e-06	6.87052473347e-06	0.00088447891876	0.640812859013	0.358293380565
a27	2.24047238191e-06	8.36846739449e-06	0.00115610650692	0.576363945004	0.422469317522
a0	7.8113513197e-07	2.83489373483e-06	0.000388439038173	0.268482760335	0.731125185841
</S>	4.02820284985e-07	1.43784654741e-06	0.000196113521887	0.197575160168	0.80222689292
