 	questo	muro	vuole	uno	specchio	</S>
a31	3.340395e-06	0.001700034375	0.1871880145	0.723540935	0.0819907275	0.00557696845
a24	2.4596362e-06	0.000664954545	0.0654532311467	0.615141148333	0.306311010833	0.0124272050167
a31	1.09362821e-06	0.000250156648	0.0228689620289	0.545473696111	0.416878923611	0.0145271590056
a41	2.71237451333e-06	0.000103669121333	0.00836502998097	0.443381959804	0.514104844537	0.0340417616685
a39	3.87993737111e-06	5.31042694443e-05	0.00282120333066	0.154997814701	0.781193574846	0.0609304218895
a43	4.36127939037e-06	4.31658308148e-05	0.00100178726589	0.064885537567	0.870246418282	0.0638187286298
a24	4.65325636346e-06	5.35091872716e-05	0.000468256455297	0.046282718189	0.888543032761	0.0646478195433
a37	7.88617831212e-05	0.000277435985091	0.000402937828432	0.036264877063	0.896372604254	0.0666032631811
a20	0.000137648864374	0.00047926868503	0.000419743742811	0.0221278336877	0.908767241418	0.0680682190604
a41	0.000136243691458	0.000567984871677	0.000498555980937	0.0197937862292	0.914816870473	0.0641865463535
a18	0.000145216840486	0.000646845310559	0.000597560813646	0.0204443760764	0.916482456824	0.0616835924512
a31	0.000121378600162	0.00152960170352	0.00435740522455	0.0498443980255	0.896132018941	0.0480152468171
a11	7.63299077207e-05	0.00168096479117	0.00549055246485	0.0559065936752	0.889833526314	0.047012039939
a31	3.93885369069e-05	0.00201195525372	0.00796551771162	0.110384255558	0.834562048771	0.045036808313
a29	2.05142211023e-05	0.00207622805657	0.00873050496054	0.126863663519	0.80527456959	0.057034515771
a7	1.03398988341e-05	0.000743093930857	0.00305574323351	0.0503974708397	0.862721089863	0.0830722865903
a31	1.45002879447e-05	0.00228606165029	0.00600543560117	0.0899709682799	0.838821379954	0.0629016761968
a37	1.31133588049e-05	0.0027601505471	0.00688568168239	0.0986875148933	0.800116243318	0.0915373127323
a31	1.33714670916e-05	0.00274610514603	0.00528615970946	0.0907229504311	0.796785367773	0.104446040911
a20	1.33606504819e-05	0.00273927288561	0.00474441181515	0.087587445077	0.778115675924	0.126799833637
</S>	6.70099741795e-06	0.0013709298982	0.00238917377558	0.0456295899385	0.766766187962	0.183837441819
