 	mi	si	gonfiò	il	dito	</S>
a41	0.0072020003145	0.0479430425	0.00167645435	0.2186929475	0.663263035	0.061222565
a20	0.0098038937715	0.0658102685	0.00194456988333	0.0882938691667	0.784411715	0.049735704
a39	0.0126623309238	0.0755517588333	0.00237671226111	0.0429077577222	0.812828398333	0.053673037
a31	0.0110069906594	0.0588043514511	0.00198603658704	0.0313638182407	0.854838212778	0.0420006356667
a37	0.00409575343797	0.021437628657	0.00082558249568	0.0230391749469	0.909436857593	0.0411650718889
a21	0.00212261857932	0.00966197668567	0.000393330310227	0.00898923041563	0.911770852531	0.067061993963
a38	0.00174970385977	0.00542273402856	0.000229537975076	0.00423919080521	0.89557501751	0.0927837946543
a18	0.00351340138659	0.00777636534285	0.000372422918359	0.0038676507684	0.85510755917	0.129362588218
a46	0.00474142712886	0.0100912451143	0.00050504664612	0.00449362375613	0.81621776639	0.163950886073
a31	0.0202151673763	0.150391863705	0.00925120892204	0.0214927446854	0.66626580213	0.132383211024
a20	0.0240596717821	0.194392388155	0.0120419393273	0.0265330555618	0.65512140071	0.0878515426747
a46	0.00809197069403	0.0651728843217	0.00405998924377	0.0101953189206	0.804433756903	0.108046097558
a31	0.00401988567468	0.0391275937906	0.00315753909592	0.0182109950402	0.825385292301	0.110098702519
a8	0.00262857926728	0.0303056572282	0.00283853159674	0.0205123838734	0.852076847434	0.0916379808397
a31	0.000890773784143	0.0105566995741	0.00105111382368	0.0114013188178	0.895975529145	0.0801245396132
</S>	0.000466945871072	0.00595711308705	0.00068159535184	0.0123809124089	0.910405934572	0.0701074888066
