 	la	casa	la	costruirono	i	muratori	</S>
a31	5.002170975e-06	1.53982847e-05	6.81039e-05	0.0021403092	0.9157041	0.0800927795	0.00197435185
a17	0.000862692641992	0.0012280375649	0.000822022205	0.00210490823333	0.60161485	0.3793870465	0.0139804893833
a39	0.001314593924	0.0019235787683	0.00128204258167	0.00187780514444	0.228228762667	0.732510048833	0.0328631754611
a3	0.001391404818	0.00211947196943	0.00142704194056	0.00192686688148	0.106573262556	0.835012382944	0.0515495451537
a35	0.00376424527267	0.00495571412314	0.00274708828019	0.00284028019383	0.0681958251853	0.849635874315	0.0678609450512
a31	0.00378350299756	0.00477050650438	0.00264282002673	0.00458069939794	0.143140033728	0.790347771438	0.0507346452171
a24	0.00177670463919	0.00222371469813	0.00137627110891	0.00408931568598	0.156142111243	0.757866473813	0.076525391939
a31	0.00109626004653	0.00133418727271	0.000815803459637	0.00337270994866	0.290250003748	0.620118687938	0.0830123577797
a39	0.00072387168231	0.00086552659757	0.000532937243212	0.00298864139955	0.331949876916	0.589360359313	0.0735788063932
a31	0.000599097383837	0.00070533123819	0.000404659246404	0.00236451854985	0.376152234639	0.549507113104	0.0702670623977
a24	0.000222569974346	0.000286112018397	0.000225678180801	0.00215342969328	0.410101629546	0.545646231035	0.0413643963992
a31	9.7249485982e-05	0.000147902885799	0.000183101006934	0.00220431514109	0.428337894515	0.537262140345	0.0317674659897
a28	8.55666265273e-05	0.000112710508266	0.000143543784311	0.0021095200857	0.413134619938	0.509858116782	0.0745559605199
a45	8.25164733758e-05	9.87797766553e-05	7.93792287703e-05	0.0007366534559	0.139165987213	0.731183545594	0.12865314684
a31	2.92650048253e-05	3.83218344518e-05	7.05874082568e-05	0.0010729051073	0.330946621204	0.584615525198	0.08322682108
a20	1.43381287751e-05	2.08608784839e-05	6.89944544189e-05	0.0011834868571	0.394718493018	0.488112801733	0.11588109916
a31	9.44886352503e-06	1.6588539828e-05	9.20958531396e-05	0.0013896427737	0.398187763623	0.473450847244	0.126853634187
a8	4.24597967501e-06	1.1514933076e-05	9.73546840465e-05	0.0014547111789	0.399265417521	0.478037095748	0.121129655862
a31	3.02524885834e-06	1.37596661587e-05	0.000117999127682	0.0013173922473	0.36132278882	0.517582378583	0.119642661521
a20	2.19850155278e-06	1.40158268862e-05	0.000124392728341	0.00127042921533	0.348588816957	0.496355959528	0.153644213407
a18	8.9377377426e-07	4.94097317207e-06	4.19951363403e-05	0.000426319621443	0.116719422802	0.669724673176	0.213081801136
a31	3.39182364809e-06	2.31347941007e-05	0.000142359803227	0.000862018690581	0.201904904067	0.675094641059	0.121969596379
a11	4.21375697936e-06	2.91694905269e-05	0.000175738084296	0.00100658051873	0.230154997389	0.632262463686	0.13636689146
a27	1.46512720779e-06	9.86197505563e-06	5.9015337752e-05	0.00033872178101	0.0775038057297	0.716235737895	0.205851437153
a31	5.6196735206e-06	3.32515274052e-05	0.000152603732351	0.00064803224657	0.126205332477	0.733111795965	0.139843381384
a0	6.9782871412e-06	4.09815362924e-05	0.00018357831804	0.000749392769957	0.141990218169	0.648787481988	0.208241372795
a31	6.08720834807e-06	3.21166935881e-05	0.000128627979937	0.000549369811086	0.103284760066	0.662601743996	0.233397282932
a18	5.78628847202e-06	2.91529098574e-05	0.000110283637312	0.000482554632512	0.0903645081153	0.655889647999	0.253118036311
a31	5.36206584667e-06	2.46261109471e-05	8.57518564373e-05	0.000389424626321	0.0706957341318	0.667288816	0.261510298104
a46	5.21956714222e-06	2.31141954974e-05	7.75613295858e-05	0.00035827982914	0.0641178043406	0.662935598667	0.272482452035
a14	1.74370232874e-06	7.71850486247e-06	2.59666090653e-05	0.000121515822213	0.0223659824769	0.655349476222	0.322127570678
a8	5.86507964247e-07	2.59177426949e-06	8.79967203177e-06	4.28143125043e-05	0.00850519675897	0.696325508741	0.295114460226
a31	3.20786708808e-06	1.27044528902e-05	4.15935345906e-05	0.000204879530468	0.0362898367863	0.721492452914	0.241955311409
</S>	6.11861354404e-06	2.41002914451e-05	7.87130522953e-05	0.000387726915234	0.0681471683931	0.794685951457	0.136670217704
